"condition","treatment","timepoint","EntrezID","logfc","pval","fdr"
"Ace_6","Ace","6h",362965,-0.229200188887958,0.000140581892874347,0.000625888304953578
"Ace_6","Ace","6h",362973,-0.245059346026406,0.00025929218399035,0.00107299927375478
"Ace_6","Ace","6h",362988,-0.43001563968489,5.05756208066394e-06,3.11237879585552e-05
"Ace_6","Ace","6h",362998,-0.708453971847319,3.47100648962864e-07,2.70289076779322e-06
"Ace_6","Ace","6h",363014,-0.252510722644639,0.000976878531580509,0.00349355447899556
"Ace_6","Ace","6h",363020,-0.33723323278677,0.00209802707814189,0.00684480746363529
"Ace_6","Ace","6h",363024,-0.240259444303581,0.00322228978545169,0.00992113508302599
"Ace_6","Ace","6h",363026,-0.513253500723149,1.5122521154056e-16,5.88484419454896e-15
"Ace_6","Ace","6h",363031,-0.848766838521131,6.60234528972754e-12,1.24631041954208e-10
"Ace_6","Ace","6h",363040,-0.16720078411229,0.0023038576340734,0.00740511130881277
"Ace_6","Ace","6h",363055,-0.316558837477792,6.95193900114034e-05,0.000336364761378313
"Ace_6","Ace","6h",363056,-0.233873631490344,0.000482333259446487,0.00186698889840005
"Ace_6","Ace","6h",363077,-0.352224886512669,1.71041753299346e-09,2.05221902515968e-08
"Ace_6","Ace","6h",363081,-1.00775663229957,2.93714153158676e-17,1.27985502547047e-15
"Ace_6","Ace","6h",363083,-0.76071775160863,5.41729799005045e-09,6.00025532322635e-08
"Ace_6","Ace","6h",363118,-0.239085980258952,0.0032391842553121,0.00996261362041679
"Ace_6","Ace","6h",363122,-0.344675951057231,2.26633540481122e-07,1.83449641165865e-06
"Ace_6","Ace","6h",363133,-0.382294370511653,6.72276564239945e-07,4.95659225731923e-06
"Ace_6","Ace","6h",363142,-0.412685926711314,0.00152719477229226,0.00517865627118861
"Ace_6","Ace","6h",363150,-0.290241348724558,0.000182462691186963,0.000787533216943966
"Ace_6","Ace","6h",363151,-0.284968597296747,0.000109526275474108,0.0005012721425315
"Ace_6","Ace","6h",363172,-0.231210284287943,0.00043764140745887,0.00171037407200763
"Ace_6","Ace","6h",363192,-0.290022123700756,4.99148267454641e-08,4.60249491334041e-07
"Ace_6","Ace","6h",363231,-0.750929890684732,2.39914950992078e-08,2.34343771593202e-07
"Ace_6","Ace","6h",363237,-0.333535448122243,8.48103723872759e-07,6.11054534517036e-06
"Ace_6","Ace","6h",363243,-0.477376311467319,0.000183073716881615,0.000789356491750478
"Ace_6","Ace","6h",363249,-0.381330002198187,2.5858764207305e-18,1.23798833642473e-16
"Ace_6","Ace","6h",363256,-0.493192626025253,1.06828509213311e-08,1.12339748778217e-07
"Ace_6","Ace","6h",363259,-0.382259212139546,3.07747431808365e-11,5.17200476043759e-10
"Ace_6","Ace","6h",363269,-0.408933212414471,2.07449142035466e-05,0.000112447479075761
"Ace_6","Ace","6h",363291,-0.131619691558521,0.00288317618076931,0.0089834609580211
"Ace_6","Ace","6h",363331,-1.46006984852424,3.08724630718698e-15,9.70448871593936e-14
"Ace_6","Ace","6h",363334,-0.560813155146192,0.00047375544006854,0.00183867644660201
"Ace_6","Ace","6h",363425,-0.83513627282354,6.16632426461462e-10,8.10701746587183e-09
"Ace_6","Ace","6h",363443,-0.825860251750595,0.000140553042404995,0.000625888304953578
"Ace_6","Ace","6h",363450,-0.257721157604051,0.000696908222292225,0.00258413215204816
"Ace_6","Ace","6h",363460,-0.369854305268959,4.12083771169847e-08,3.86683894623208e-07
"Ace_6","Ace","6h",363462,-0.321810549469366,7.0887553410677e-06,4.23695052295274e-05
"Ace_6","Ace","6h",363478,-0.237190817512646,2.8408395206794e-07,2.26675320087544e-06
"Ace_6","Ace","6h",363485,-0.214404964355262,0.00196507745297,0.00645592262991545
"Ace_6","Ace","6h",363509,-0.355944568895106,0.000359046361487585,0.00143565937935137
"Ace_6","Ace","6h",363516,-0.299555124503983,5.29739042017101e-05,0.000263133857253136
"Ace_6","Ace","6h",363518,-0.211067341635858,0.00194514100926429,0.00640633225816529
"Ace_6","Ace","6h",363519,-0.392980289459997,0.000719066246388922,0.00265212624174971
"Ace_6","Ace","6h",363595,-0.497227134088229,0.00255276739239622,0.00810139045550254
"Ace_6","Ace","6h",363599,-0.209341760796937,2.70377482977746e-05,0.000143041580780012
"Ace_6","Ace","6h",363616,-0.67437903763281,0.00047627873208846,0.00184748418625145
"Ace_6","Ace","6h",363661,-0.294439062753249,0.0012454304918799,0.00432085706288916
"Ace_6","Ace","6h",363677,-0.696689425706972,0.00205143349440254,0.00671235680699966
"Ace_6","Ace","6h",363682,-0.725809317257978,7.61564830348111e-05,0.000364479268033095
"Ace_6","Ace","6h",363684,-1.31637714877256,3.64168124152643e-10,4.99068067694686e-09
"Ace_6","Ace","6h",363930,-0.738865561275763,1.57455366243204e-09,1.9033267444382e-08
"Ace_6","Ace","6h",363984,-0.47953136551047,2.14232033923453e-05,0.000115650334633603
"Ace_6","Ace","6h",364031,-1.22739468498538,4.69638483750296e-06,2.91849636742178e-05
"Ace_6","Ace","6h",364050,-0.128908655393469,0.00154498998644241,0.00522803633170955
"Ace_6","Ace","6h",364147,-0.819821921770453,3.51310752449828e-09,4.01332550326123e-08
"Ace_6","Ace","6h",364208,-0.571051928636179,2.08078234623763e-06,1.39107516155914e-05
"Ace_6","Ace","6h",364396,-0.639033890214748,0.00025193428002053,0.00104582188003959
"Ace_6","Ace","6h",364594,-0.463123354666876,9.63589940054874e-06,5.6208769489213e-05
"Ace_6","Ace","6h",364678,-0.205661178115779,0.00017176888620455,0.000749639403225269
"Ace_6","Ace","6h",364681,-0.225771615481861,0.00255462957090871,0.00810376607999244
