"condition","treatment","timepoint","EntrezID","logfc","pval","fdr"
"5FU_6","5FU","6h",24772,-0.706328441174282,6.33295881959117e-10,3.79925320116776e-09
"5FU_6","5FU","6h",24778,-0.9668321456502,1.15541784260983e-19,1.85197701336382e-18
"5FU_6","5FU","6h",24780,-0.215710712122946,8.54985804973368e-06,2.93893797958961e-05
"5FU_6","5FU","6h",24781,-0.184855210365741,0.00396685411598192,0.00833216839428501
"5FU_6","5FU","6h",24796,-0.776111142505904,0.00168656014234784,0.00384917615049873
"5FU_6","5FU","6h",24816,-0.386611171074837,0.00392660178259501,0.0082607346550864
"5FU_6","5FU","6h",24842,-0.4069252397728,6.02728544802051e-12,4.57834615921141e-11
"5FU_6","5FU","6h",24852,-0.276847299741851,0.00208006197499034,0.00464955029703724
"5FU_6","5FU","6h",24883,-0.64234937531682,4.83991413702951e-05,0.000145537418079189
"5FU_6","5FU","6h",24915,-1.30617560286521,3.43568940713958e-17,4.34431134939266e-16
"5FU_6","5FU","6h",24917,-0.231978975649998,2.82907366866786e-08,1.38354630960323e-07
"5FU_6","5FU","6h",24942,-1.42028970373127,4.74496580242364e-48,5.52465858307789e-46
"5FU_6","5FU","6h",24943,-1.12201421420671,1.42370584896274e-11,1.04491250256196e-10
"5FU_6","5FU","6h",24948,-0.658537391717298,4.70583088328029e-19,7.01728101180956e-18
"5FU_6","5FU","6h",24957,-0.333184893674513,3.94958119802427e-08,1.88961882827236e-07
"5FU_6","5FU","6h",24962,-0.845869122753585,0.000110688494085355,0.000311839013340737
"5FU_6","5FU","6h",24963,-0.913339556504048,0.000402534098974328,0.0010260037261773
"5FU_6","5FU","6h",25009,-0.253250418509022,0.0014812261613815,0.00341428025859144
"5FU_6","5FU","6h",25022,-0.662293843655962,7.68514416369441e-12,5.78034047330277e-11
"5FU_6","5FU","6h",25026,-0.624306818851436,1.16430998268433e-06,4.56241972305966e-06
"5FU_6","5FU","6h",25027,-0.569559370779442,5.85984953868799e-28,1.65600485798185e-26
"5FU_6","5FU","6h",25031,-0.202827302584696,0.00458060890959275,0.00948174968997482
