reaction	linear_coefficient
RCR10004	0.004674268161040012
RCR10001	0.004674268161040012
RCR10296	0.004674268161040012
RCR11116	0.0029061727537064057
RCR10130	3.079964650529967e-06
RCR11203	3.079964650529967e-06
RCR14211	0.0012691716039824276
RCR11091	0.0012691716039824276
RCR11020	0.0012691716039824276
RCR10460	0.0012691716039824276
RCR10002	0.0012691716039824276
RCR10119	0.0012691716039824276
RCR14213	0.0012691716039824276
RCR11090	0.0012691716039824276
RCR11021	0.0012691716039824276
RCR10005	0.0031377278871022028
RCR10006	0.001927326606280977
RCR10009	0.00133121522304449
RCR10094	0.00021728000670329274
RCR10010	0.00021728000670329274
RCR10093	0.00021728000670329274
RCR10104	8.146226111087585e-05
RCR10011	1.3573508264132822e-06
RCR10012	0.000788591868447736
RCR10013	0.0021529020171481518
RCR10562	0.0021529020171481518
RCR10014	0.0012407862903300207
RCR10017	0.0009711889338041036
RCR10136	0.0013698812261024138
RCR11231	0.0013698812261024138
RCR14274	0.0013698812261024138
RCR10018	0.0013698812261024138
RCR10115	0.0013698812261024138
RCR10102	0.0013698812261024138
RCR10114	0.0013698812261024138
RCR14275	0.0013698812261024138
RCR10234	0.0013698812261024138
RCR10131	0.0013698812261024138
RCR10027	0.0013698812261024138
RCR11166	0.0013698812261024138
RCR10109	0.0013698812261024138
RCR10113	0.0013698812261024138
RCR10117	0.0013698812261024138
RCR11204	0.0013698812261024138
RCR10112	0.0013698812261024138
RCR10088	0.0013698812261024138
RCR11205	0.0013698812261024138
RCR10135	0.0013698812261024138
RCR11207	0.0013698812261024138
RCR10132	0.0013698812261024138
RCR10297	0.0013698812261024138
RCR10238	0.0013698812261024138
RCR11220	0.0013698812261024138
RCR10239	0.0013698812261024138
RCR10299	0.0013698812261024138
RCR10129	0.0013698812261024138
RCR11223	0.0013698812261024138
RCR11221	0.0013698812261024138
RCR10300	0.0013698812261024138
RCR11206	0.0013698812261024138
RCR11222	0.0013698812261024138
RCR11224	0.0013698812261024138
RCR11226	0.0013698812261024138
RCR11227	0.0013698812261024138
RCR11228	0.0013698812261024138
RCR14268	0.0013698812261024138
RCR11229	0.0013698812261024138
RCR11230	0.0013698812261024138
RCR10137	0.0013698812261024138
RCR10019	0.00011689327912131133
RCR10020	0.00017150217576183445
RCR14194	0.00044201877746438586
RCR10021	0.00044201877746438586
RCR10031	0.0020147634612455076
RCR10042	0.0020147634612455076
RCR11708	0.0020147634612455076
RCR11760	0.0020147634612455076
RCR11758	0.0020147634612455076
RCR10037	0.0020147634612455076
RCR10053	0.0020147634612455076
RCR11713	0.0020147634612455076
RCR11759	0.0020147634612455076
RCR11761	0.0020147634612455076
RCR11762	0.0020147634612455076
RCR11709	0.0020147634612455076
RCR11763	0.0020147634612455076
RCR11764	0.0020147634612455076
RCR11765	0.0020147634612455076
RCR11710	0.0020147634612455076
RCR11766	0.0020147634612455076
RCR10032	0.0020147634612455076
RCR10043	0.0020147634612455076
RCR11767	0.0020147634612455076
RCR10048	0.0020147634612455076
RCR11768	0.0020147634612455076
RCR11712	0.0020147634612455076
RCR11769	0.0020147634612455076
RCR11714	0.0020147634612455076
RCR11770	0.0020147634612455076
RCR11771	0.0020147634612455076
RCR11715	0.0020147634612455076
RCR11772	0.0020147634612455076
RCR11717	0.0020147634612455076
RCR11716	0.0020147634612455076
RCR10049	0.0020147634612455076
RCR10038	0.0020147634612455076
RCR10054	0.0020147634612455076
RCR11718	0.0020147634612455076
RCR11721	0.0020147634612455076
RCR11724	0.0020147634612455076
RCR11688	0.0020147634612455076
RCR11689	0.0020147634612455076
RCR10039	0.0020147634612455076
RCR10055	0.0020147634612455076
RCR10033	0.0020147634612455076
RCR10044	0.0020147634612455076
RCR11719	0.0020147634612455076
RCR11691	0.0020147634612455076
RCR11690	0.0020147634612455076
RCR11720	0.0020147634612455076
RCR10022	0.0020147634612455076
RCR12221	0.0020147634612455076
RCR11752	0.0020147634612455076
RCR11692	0.0020147634612455076
RCR12223	0.0020147634612455076
RCR11722	0.0020147634612455076
RCR11693	0.0020147634612455076
RCR11723	0.0020147634612455076
RCR10045	0.0020147634612455076
RCR10034	0.0020147634612455076
RCR11725	0.0020147634612455076
RCR10050	0.0020147634612455076
RCR11694	0.0020147634612455076
RCR11726	0.0020147634612455076
RCR11727	0.0020147634612455076
RCR11695	0.0020147634612455076
RCR11728	0.0020147634612455076
RCR11729	0.0020147634612455076
RCR11696	0.0020147634612455076
RCR11730	0.0020147634612455076
RCR11731	0.0020147634612455076
RCR11697	0.0020147634612455076
RCR11732	0.0020147634612455076
RCR11733	0.0020147634612455076
RCR10051	0.0020147634612455076
RCR11698	0.0020147634612455076
RCR11734	0.0020147634612455076
RCR10029	0.0020147634612455076
RCR10040	0.0020147634612455076
RCR11735	0.0020147634612455076
RCR11699	0.0020147634612455076
RCR11736	0.0020147634612455076
RCR11737	0.0020147634612455076
RCR11700	0.0020147634612455076
RCR11738	0.0020147634612455076
RCR11739	0.0020147634612455076
RCR11701	0.0020147634612455076
RCR11740	0.0020147634612455076
RCR11741	0.0020147634612455076
RCR11707	0.0020147634612455076
RCR11702	0.0020147634612455076
RCR11742	0.0020147634612455076
RCR10041	0.0020147634612455076
RCR10030	0.0020147634612455076
RCR11743	0.0020147634612455076
RCR10035	0.0020147634612455076
RCR10046	0.0020147634612455076
RCR11706	0.0020147634612455076
RCR11744	0.0020147634612455076
RCR11745	0.0020147634612455076
RCR11703	0.0020147634612455076
RCR12243	0.0020147634612455076
RCR11746	0.0020147634612455076
RCR11747	0.0020147634612455076
RCR11711	0.0020147634612455076
RCR12245	0.0020147634612455076
RCR11748	0.0020147634612455076
RCR11749	0.0020147634612455076
RCR11750	0.0020147634612455076
RCR11751	0.0020147634612455076
RCR10047	0.0020147634612455076
RCR10036	0.0020147634612455076
RCR11704	0.0020147634612455076
RCR10052	0.0020147634612455076
RCR11753	0.0020147634612455076
RCR10025	0.0020147634612455076
RCR11754	0.0020147634612455076
RCR11757	0.0020147634612455076
RCR11705	0.0020147634612455076
RCR11756	0.0020147634612455076
RCR11755	0.0020147634612455076
RCR20230	1.3573508264132822e-06
RCR10394	1.3573508264132822e-06
RCR90180	1.3573508264132822e-06
RCR20514	1.3573508264132822e-06
RCR13626	1.3573508264132822e-06
RCR13624	1.3573508264132822e-06
RCR13680	1.3573508264132822e-06
RCR10220	1.3573508264132822e-06
RCR13648	1.3573508264132822e-06
RCR13649	1.3573508264132822e-06
RCR10062	0.0009687781904156928
RCR10077	0.0009687781904156928
RCR10026	0.0009687781904156928
RCR10063	0.0009687781904156928
RCR10078	0.0009687781904156928
RCR12254	0.0009687781904156928
RCR12255	0.0009687781904156928
RCR10064	0.0009687781904156928
RCR10080	0.0009687781904156928
RCR10079	0.0009687781904156928
RCR10356	0.0011744573650498721
RCR10066	0.0009687781904156928
RCR10082	0.0009687781904156928
RCR10065	0.0009687781904156928
RCR10081	0.0009687781904156928
RCR10219	0.0009687781904156928
RCR12326	0.0009687781904156928
RCR12329	0.0009687781904156928
RCR14640	0.0009687781904156928
RCR12327	0.0009687781904156928
RCR10068	0.0009687781904156928
RCR10067	0.0009687781904156928
RCR12328	0.0009687781904156928
RCR12330	0.0009687781904156928
RCR12331	0.0009687781904156928
RCR12332	0.0009687781904156928
RCR12333	0.0009687781904156928
RCR12334	0.0009687781904156928
RCR12335	0.0009687781904156928
RCR12336	0.0009687781904156928
RCR10070	0.0009687781904156928
RCR12337	0.0009687781904156928
RCR10069	0.0009687781904156928
RCR12338	0.0009687781904156928
RCR12339	0.0009687781904156928
RCR10023	0.0009687781904156928
RCR12340	0.0009687781904156928
RCR12341	0.0009687781904156928
RCR12342	0.0009687781904156928
RCR12343	0.0009687781904156928
RCR12344	0.0009687781904156928
RCR12345	0.0009687781904156928
RCR10057	0.0009687781904156928
RCR10072	0.0009687781904156928
RCR12346	0.0009687781904156928
RCR10071	0.0009687781904156928
RCR10056	0.0009687781904156928
RCR12347	0.0009687781904156928
RCR12348	0.0009687781904156928
RCR12349	0.0009687781904156928
RCR12350	0.0009687781904156928
RCR12351	0.0009687781904156928
RCR12352	0.0009687781904156928
RCR12353	0.0009687781904156928
RCR12232	0.0009687781904156928
RCR12354	0.0009687781904156928
RCR10059	0.0009687781904156928
RCR10074	0.0009687781904156928
RCR12355	0.0009687781904156928
RCR10073	0.0009687781904156928
RCR10058	0.0009687781904156928
RCR12233	0.0009687781904156928
RCR10639	0.001209911828975953
RCR10061	0.0009687781904156928
RCR10076	0.0009687781904156928
RCR10060	0.0009687781904156928
RCR10075	0.0009687781904156928
RCR13632	1.3573508264132822e-06
RCR13683	1.3573508264132822e-06
RCR13613	1.3573508264132822e-06
RCR10153	0.004132922146651971
RCR14233	0.004132922146651971
RCR14234	0.004132922146651971
RCR14235	0.004132922146651971
RCR14236	0.004132922146651971
RCR14203	0.004132922146651971
RCR10024	0.004132922146651971
RCR10145	0.004132922146651971
RCR10086	0.004132922146651971
RCR10352	0.02183691607189669
RCR10028	0.0007545645816612859
RCR10106	0.02183691607189669
RCR10441	0.03473545862269464
RCR11087	0.05977459242405476
RCR14406	0.03473545862269464
RCR10152	0.03473545862269464
RCR10083	0.03473545862269464
RCR10354	0.03473545862269464
RCR10302	0.0004925053638421314
RCR14256	0.0004925053638421314
RCR10303	0.0004925053638421314
RCR10084	0.0027264647795420737
RCR10496	0.0027264647795420737
RCR10127	0.053195402313800356
RCR20198	0.053195402313800356
RCR10100	0.053195402313800356
RCR11148	0.053195402313800356
RCR10087	0.053195402313800356
RCR10101	0.053195402313800356
RCR20060	0.053195402313800356
RCR20034	0.053195402313800356
RCR10489	0.053195402313800356
RCR10488	0.053195402313800356
RCR10235	0.053195402313800356
RCR14250	0.053195402313800356
RCR10096	0.053195402313800356
RCR10099	0.053195402313800356
RCR10154	0.053195402313800356
