reaction	linear_coefficient
RCR10004	0.002358289576279903
RCR11116	0.0012185376248136964
RCR10001	0.002358289576279903
RCR10130	3.4452001807710302e-06
RCR11203	3.4452001807710302e-06
RCR10296	0.002358289576279903
RCR11020	0.0005788163295260384
RCR14213	0.0005788163295260384
RCR10002	0.0005788163295260384
RCR11021	0.0005788163295260384
RCR11090	0.0005788163295260384
RCR10460	0.0005788163295260384
RCR14211	0.0005788163295260384
RCR10119	0.0005788163295260384
RCR11091	0.0005788163295260384
RCR10005	0.001412339873327808
RCR10006	0.001460224397911642
RCR10009	0.0012087966631510983
RCR10093	0.0002045836210681233
RCR10094	0.0002045836210681233
RCR10010	0.0002045836210681233
RCR10104	4.590862157752794e-05
RCR10011	1.0192564709777295e-06
RCR10012	0.00023863901237429716
RCR10562	0.0011806700139221835
RCR10013	0.0011806700139221835
RCR10014	0.0006705797203739283
RCR10017	0.0004311220105151334
RCR10102	0.0005803765392972561
RCR11220	0.0005803765392972561
RCR10088	0.0005803765392972561
RCR11223	0.0005803765392972561
RCR10234	0.0005803765392972561
RCR11206	0.0005803765392972561
RCR11221	0.0005803765392972561
RCR11222	0.0005803765392972561
RCR10115	0.0005803765392972561
RCR10131	0.0005803765392972561
RCR10114	0.0005803765392972561
RCR11224	0.0005803765392972561
RCR11226	0.0005803765392972561
RCR11227	0.0005803765392972561
RCR11228	0.0005803765392972561
RCR14268	0.0005803765392972561
RCR11229	0.0005803765392972561
RCR11230	0.0005803765392972561
RCR10027	0.0005803765392972561
RCR11231	0.0005803765392972561
RCR14274	0.0005803765392972561
RCR10135	0.0005803765392972561
RCR10113	0.0005803765392972561
RCR10117	0.0005803765392972561
RCR10112	0.0005803765392972561
RCR10132	0.0005803765392972561
RCR10297	0.0005803765392972561
RCR14275	0.0005803765392972561
RCR10238	0.0005803765392972561
RCR10239	0.0005803765392972561
RCR10299	0.0005803765392972561
RCR10300	0.0005803765392972561
RCR11166	0.0005803765392972561
RCR10018	0.0005803765392972561
RCR10129	0.0005803765392972561
RCR11204	0.0005803765392972561
RCR11205	0.0005803765392972561
RCR10109	0.0005803765392972561
RCR11207	0.0005803765392972561
RCR10137	0.0005803765392972561
RCR10136	0.0005803765392972561
RCR10019	0.00011303999853968582
