reaction	linear_coefficient
RCR10004	0.00456733380387337
RCR10001	0.00456733380387337
RCR11116	0.0017187167829252395
RCR10130	1.3763786303416828e-06
RCR11203	1.3763786303416828e-06
RCR10296	0.00456733380387337
RCR14213	0.000922961204505802
RCR11091	0.000922961204505802
RCR11020	0.000922961204505802
RCR10460	0.000922961204505802
RCR14211	0.000922961204505802
RCR11021	0.000922961204505802
RCR11090	0.000922961204505802
RCR10119	0.000922961204505802
RCR10002	0.000922961204505802
RCR10005	0.0018629377496685562
RCR10006	0.0009104181721819922
RCR10009	0.001024881021697636
RCR10093	0.00024996500535312706
RCR10104	6.941480990834957e-05
RCR10010	0.00024996500535312706
RCR10094	0.00024996500535312706
RCR10011	1.3763786303416828e-06
RCR10012	0.000997606704420948
RCR10562	0.002261942034665661
RCR10013	0.002261942034665661
RCR10014	0.0009259656183477726
RCR10017	0.0009854383433189138
RCR10137	0.0013469839328619595
RCR14275	0.0013469839328619595
RCR10136	0.0013469839328619595
RCR11166	0.0013469839328619595
RCR10027	0.0013469839328619595
RCR10234	0.0013469839328619595
RCR10115	0.0013469839328619595
RCR11204	0.0013469839328619595
RCR10102	0.0013469839328619595
RCR10088	0.0013469839328619595
RCR10018	0.0013469839328619595
RCR10114	0.0013469839328619595
RCR11205	0.0013469839328619595
RCR11207	0.0013469839328619595
RCR10131	0.0013469839328619595
RCR11220	0.0013469839328619595
RCR10109	0.0013469839328619595
RCR10113	0.0013469839328619595
RCR10117	0.0013469839328619595
RCR10112	0.0013469839328619595
RCR11223	0.0013469839328619595
RCR10135	0.0013469839328619595
RCR10297	0.0013469839328619595
RCR11221	0.0013469839328619595
RCR10132	0.0013469839328619595
RCR11222	0.0013469839328619595
RCR10238	0.0013469839328619595
RCR11224	0.0013469839328619595
RCR11226	0.0013469839328619595
RCR11227	0.0013469839328619595
RCR10239	0.0013469839328619595
RCR11228	0.0013469839328619595
RCR10299	0.0013469839328619595
RCR11229	0.0013469839328619595
RCR11230	0.0013469839328619595
RCR11231	0.0013469839328619595
RCR10129	0.0013469839328619595
RCR10300	0.0013469839328619595
RCR14268	0.0013469839328619595
RCR14274	0.0013469839328619595
RCR11206	0.0013469839328619595
RCR10019	0.00017125437428692702
RCR10020	0.00020913378219779963
RCR14194	0.00031390001949474586
RCR10021	0.00031390001949474586
RCR11733	0.004137024172006039
RCR11698	0.004137024172006039
RCR11734	0.004137024172006039
RCR11735	0.004137024172006039
RCR10048	0.004137024172006039
RCR11699	0.004137024172006039
RCR11736	0.004137024172006039
RCR10037	0.004137024172006039
RCR10053	0.004137024172006039
RCR11737	0.004137024172006039
RCR11700	0.004137024172006039
RCR11738	0.004137024172006039
RCR11739	0.004137024172006039
RCR11701	0.004137024172006039
RCR11740	0.004137024172006039
RCR11741	0.004137024172006039
RCR11702	0.004137024172006039
RCR11742	0.004137024172006039
RCR11743	0.004137024172006039
RCR11706	0.004137024172006039
RCR11744	0.004137024172006039
RCR10038	0.004137024172006039
RCR10054	0.004137024172006039
RCR11745	0.004137024172006039
RCR10032	0.004137024172006039
RCR12243	0.004137024172006039
RCR10043	0.004137024172006039
RCR11703	0.004137024172006039
RCR11746	0.004137024172006039
RCR11747	0.004137024172006039
RCR12245	0.004137024172006039
RCR11711	0.004137024172006039
RCR11748	0.004137024172006039
RCR11749	0.004137024172006039
RCR11750	0.004137024172006039
RCR11751	0.004137024172006039
RCR11704	0.004137024172006039
RCR11753	0.004137024172006039
RCR11754	0.004137024172006039
RCR11731	0.004137024172006039
RCR10033	0.004137024172006039
RCR10044	0.004137024172006039
RCR11757	0.004137024172006039
RCR10049	0.004137024172006039
RCR11705	0.004137024172006039
RCR11756	0.004137024172006039
RCR10022	0.004137024172006039
RCR11707	0.004137024172006039
RCR11755	0.004137024172006039
RCR11708	0.004137024172006039
RCR11732	0.004137024172006039
RCR11760	0.004137024172006039
RCR11713	0.004137024172006039
RCR11758	0.004137024172006039
RCR10050	0.004137024172006039
RCR11759	0.004137024172006039
RCR10039	0.004137024172006039
RCR10055	0.004137024172006039
RCR11761	0.004137024172006039
RCR11709	0.004137024172006039
RCR11762	0.004137024172006039
RCR11763	0.004137024172006039
RCR11764	0.004137024172006039
RCR11710	0.004137024172006039
RCR11765	0.004137024172006039
RCR11766	0.004137024172006039
RCR11767	0.004137024172006039
RCR11712	0.004137024172006039
RCR11768	0.004137024172006039
RCR10040	0.004137024172006039
RCR10029	0.004137024172006039
RCR11714	0.004137024172006039
RCR10034	0.004137024172006039
RCR11769	0.004137024172006039
RCR10045	0.004137024172006039
RCR11770	0.004137024172006039
RCR11715	0.004137024172006039
RCR11771	0.004137024172006039
RCR11772	0.004137024172006039
RCR11717	0.004137024172006039
RCR11716	0.004137024172006039
RCR11718	0.004137024172006039
RCR10035	0.004137024172006039
RCR10046	0.004137024172006039
RCR10051	0.004137024172006039
RCR11721	0.004137024172006039
RCR11724	0.004137024172006039
RCR11688	0.004137024172006039
RCR11689	0.004137024172006039
RCR11719	0.004137024172006039
RCR10025	0.004137024172006039
RCR10052	0.004137024172006039
RCR11691	0.004137024172006039
RCR10041	0.004137024172006039
RCR10030	0.004137024172006039
RCR11690	0.004137024172006039
RCR11720	0.004137024172006039
