	minimum	maximum
RCR10001	-12.259355115096469	-1.4800000000005866
RCR10002	-1.005982805930638e-13	10.000000000000052
RCR10009	0.9999999999996425	3.306831275729833
RCR10019	-3.425165254884379	-0.9999999999833532
RCR10084	8.000000000340348	10.351219895293559
RCR10088	0.18465082975970465	1.4768007967879067
RCR10100	-1.176800796778366	0.42686104792380775
RCR10101	-17.53918646280158	-13.683333333326459
RCR10102	0.20000000000009532	0.40767458512110444
RCR10103	10.330000000000263	16.087004033013315
RCR10105	-224.40147494167422	-189.08581436280713
RCR10106	-13.861772952455794	-8.142228776020943
RCR10109	-2.1011793706808923	-1.479999999999317
RCR10110	6.979999999999878	9.299842931936015
RCR10118	-8.850000000000591	-5.513333333328092
RCR10137	0.19999999999988533	0.4076745851201165
RCR10155	1.2999999999996725	1.9210000248256205
RCR10164	-8.850000000000591	-5.513333333328319
RCR10221	1.4599999999978965	8.747619047627502
RCR10229	6.979999999999878	9.299842931936015
RCR10230	-15.900929839129844	-13.533333333330006
RCR10246	3.406666666670315	6.906862074958596
RCR10269	-6.192613478416709	-3.999999999999759
RCR10272	-6.192613478416709	-3.999999999999759
RCR10275	2.2950690073971165	8.747619047627703
RCR10294	-17.020000000001573	-13.683333333329074
RCR10295	1.0	2.038372925603161
RCR10306	-2.646712799240873	-1.0000000000000961
RCR10337	0.9474728095087509	1.1136850242635123
RCR10350	2.9999999999994365	7.840674732693891
RCR10352	8.142228776017532	13.861772952474894
RCR10441	1.0	3.4231788617994425
RCR10443	-17.01999999999782	-13.683333333380347
RCR10444	13.68333333333021	17.020000000000664
RCR10468	2.2302944893415315	3.4397860636747737
RCR10471	-1.9090637123871226	-0.9999999999999464
RCR10475	-0.9815661403100648	-0.5399999999998499
RCR10481	0.2999999999999067	0.6115118776798784
RCR10483	0.2	0.4076745851199811
RCR10484	1.2000000000000062	1.9580131945477557
RCR10485	1.2999999999996394	1.921000024826768
RCR10490	6.979999999999336	9.299842931939308
RCR10503	-9.860358638746598	-7.5199999999987925
RCR10506	14.479999999999379	18.06763037764845
RCR10606	1.999999999999864	12.852598009396663
RCR10608	0.9474728095087273	1.1136850242641514
RCR11017	90.0	100.00000000000001
RCR11027	13.533333333330747	15.90092983913458
RCR11070	6.592380370593491	9.020000000000875
RCR11087	-2.4231788617931898	0.0
RCR11103	-5.960371935654027	-5.013333333332844
RCR11104	-8.94055790348159	-7.519999999998959
RCR11105	-1.9090637123828174	-0.9999999999999999
RCR11109	2.499999999999318	3.3880241473867727
RCR11122	-1.8216493815316426	-0.9999999999995453
RCR11127	-2.364289853391142	-1.000000000001819
RCR11129	2.000000000075307	3.0963067392112804
RCR11130	2.0000000000753073	3.096306739211281
RCR11131	-3.096306739211286	-2.0000000000002274
RCR11132	2.000000000043201	3.096306739210945
RCR11151	3.000000000126248	4.038372925595868
RCR11152	2.9999999999833666	5.30683127571938
RCR11154	-9.299842931934963	-6.9800000000058615
RCR11155	1.0	1.614786813129206
RCR11156	0.9999999999999998	1.876800796784721
RCR11158	2.5	3.388024147386508
RCR11166	1.0000000000000002	1.7564171697351159
RCR11167	1.999999999999818	4.3068312757189915
RCR11169	-9.299842931934961	-6.979999999999674
RCR11170	-0.6115118776794668	-0.2999999999997977
RCR11172	1.2999999999996392	1.9210000248262755
RCR11194	1.0	1.909063712384223
RCR11204	-3.38802414738505	-2.500000000000108
RCR11240	3.0000000000001927	7.840674732679256
RCR11244	-8.747619047622038	-1.4600000000009459
RCR11245	1.4599999999983932	8.747619047625752
RCR11251	0.9474728095087372	1.1136850242640397
RCR11261	1.0000000000000964	2.6467127992429833
RCR11299	0.1499999999998261	2.897012632970756
RCR11300	0.1499999999998261	2.8970126329702133
RCR11301	0.1499999999998261	2.8970126329702133
RCR11302	-0.8500000000006355	1.8970126329701074
RCR11319	3.4066666666604744	6.906862074958897
RCR11320	-6.906862074959008	-3.406666666664705
RCR11647	1.4599999999823543	8.747619047613917
RCR11659	3.20684271320893	10.74356590656638
RCR11660	-20.595859160421583	-12.384853734531248
RCR11661	-13.861772952470233	-8.142228776022193
RCR11663	14.876584674928887	20.406919607172732
RCR11665	219.81690295680687	258.19448459700834
RCR11669	-10.74356590624268	-3.206842712860066
RCR11671	14.876584674928827	20.40691960717194
RCR12360	-10.000000000000114	0.0
RCR12401	-2.655160673921923e-14	10.000000000000403
RCR13179	0.9999999999997982	1.9090637123818484
RCR13802	-2.769640263612673	0.623349350749724
RCR13806	1.2999999999996434	1.9210000248253705
RCR13852	-0.6233493507497357	2.7696402636131037
RCR14182	5.013333333331622	5.9603719356534395
RCR14186	-5.96037193565212	-5.013333333332525
RCR14216	-2.98018596782606	-2.5066666666663195
RCR14217	5.013333333332844	5.9603719356534315
RCR14218	-2.9801859678279925	-2.506666666666206
RCR14219	2.506666666665751	2.9801859678266283
RCR14223	2.0	3.096306739210263
RCR14227	7.519999999995321	9.860358638738376
RCR14228	1.9999999999998732	3.0963067392137744
RCR14230	2.0	3.096306739213901
RCR14232	-0.9815661403049489	-0.5400000007410881
RCR14247	1.9999999999972795	3.0963067392137944
RCR14248	1.9999999999972793	3.096306739213794
RCR14249	-3.09630673921108	-1.9999999999999905
RCR14255	1.000000000004025	1.7564171697363582
RCR14258	-9.299842931934732	-6.979999999999249
RCR14263	2.0000000000001052	3.096306739210338
