reaction	linear_coefficient
RCR11116	0.0031110965358011546
RCR10004	0.004682834532260779
RCR10001	0.004682834532260779
RCR10296	0.004682834532260779
RCR10130	2.484105072660501e-06
RCR11203	2.484105072660501e-06
RCR10002	0.0016792857011334909
RCR11091	0.0016792857011334909
RCR11020	0.0016792857011334909
RCR10119	0.0016792857011334909
RCR14213	0.0016792857011334909
RCR11090	0.0016792857011334909
RCR11021	0.0016792857011334909
RCR10460	0.0016792857011334909
RCR14211	0.0016792857011334909
RCR10005	0.004116848790336055
RCR10006	0.002324370957518822
RCR10009	0.0019056642198251443
RCR10104	8.495630093798714e-05
RCR10093	0.0002940673995466904
RCR10094	0.0002940673995466904
RCR10010	0.0002940673995466904
RCR10011	1.7402271722251005e-06
RCR10012	0.0015342155752149484
RCR10013	0.003131282031241234
RCR10562	0.003131282031241234
RCR10014	0.001884826764835689
RCR10017	0.0015808546969648279
RCR10234	0.0017220517209564988
RCR14274	0.0017220517209564988
RCR14275	0.0017220517209564988
RCR10136	0.0017220517209564988
RCR10129	0.0017220517209564988
RCR10114	0.0017220517209564988
RCR11166	0.0017220517209564988
RCR10297	0.0017220517209564988
RCR11204	0.0017220517209564988
RCR11205	0.0017220517209564988
RCR10238	0.0017220517209564988
RCR10137	0.0017220517209564988
RCR11207	0.0017220517209564988
RCR10239	0.0017220517209564988
RCR10018	0.0017220517209564988
RCR10299	0.0017220517209564988
RCR10112	0.0017220517209564988
RCR10117	0.0017220517209564988
RCR10102	0.0017220517209564988
RCR10088	0.0017220517209564988
RCR10115	0.0017220517209564988
RCR10300	0.0017220517209564988
RCR10132	0.0017220517209564988
RCR11220	0.0017220517209564988
RCR10131	0.0017220517209564988
RCR11223	0.0017220517209564988
RCR10027	0.0017220517209564988
RCR11221	0.0017220517209564988
RCR11206	0.0017220517209564988
RCR11222	0.0017220517209564988
RCR11224	0.0017220517209564988
RCR10113	0.0017220517209564988
RCR11226	0.0017220517209564988
RCR10109	0.0017220517209564988
RCR11227	0.0017220517209564988
RCR11228	0.0017220517209564988
RCR14268	0.0017220517209564988
RCR10135	0.0017220517209564988
RCR11229	0.0017220517209564988
RCR11230	0.0017220517209564988
RCR11231	0.0017220517209564988
RCR10019	0.00010929418746675916
RCR10020	0.00015361142599330807
RCR14194	0.0006996266407025376
