	RCR10001	RCR10020	RCR10084	RCR10099	RCR10101	RCR10103	RCR10105	RCR10106	RCR10109	RCR10118	RCR10127	RCR10145	RCR10164	RCR10246	RCR10294	RCR10295	RCR10345	RCR10352	RCR10460	RCR10462	RCR10463	RCR10464	RCR10471	RCR10475	RCR10479	RCR10480	RCR10483	RCR10484	RCR10503	RCR10506	RCR10555	RCR10608	RCR11017	RCR11103	RCR11104	RCR11105	RCR11109	RCR11151	RCR11158	RCR11159	RCR11165	RCR11167	RCR11170	RCR11176	RCR11187	RCR11204	RCR11244	RCR11302	RCR11319	RCR11320	RCR11372	RCR11379	RCR11504	RCR11505	RCR11522	RCR11524	RCR11659	RCR11660	RCR11661	RCR11663	RCR11665	RCR11669	RCR11671	RCR12361	RCR12402	RCR13179	RCR13802	RCR13852	RCR14180	RCR14182	RCR14183	RCR14185	RCR14186	RCR14216	RCR14217	RCR14218	RCR14224	RCR14227	RCR14230	RCR14266	RCR14348	RCR14424	RCR14481	RCR14581	RCR14582	RCR20005	RCR20011	RCR20025	RCR20069	RCR20085	RCR20137	RCR20169	RCR20171	RCR20270	RCR20385	RCR20558	RCR20562	RCR20575	RCR20651	RCR21046	RCR21047	RCR21048	RCR30008	RCR30011	RCR30070	RCR30072	RCR30096	RCR30115	RCR30237	RCR30268	RCR30285	RCR30309	RCR30315	RCR30317	RCR30325	RCR30500	RCR30528	RCR30533	RCR40013	RCR40014	RCR40028	RCR40054	RCR40107	RCR40438	RCR40442	RCR40448	RCR40464	RCR40471	RCR40533	RCR40976	RCR40999	RCR41023	RCR41024	RCR41027	RCR41592	RCR30125	RCR90192	RCR90193
0	1.2603957191920083	0.745038687028174	5.754622475413545	-0.745038687028341	-1.565495324056542	7.015018194605808	-161.61841734892573	-7.015018194606	-1.3472396854069757	0.6821893548660682	-0.7450386870282273	6.915031188254329	0.6821893548657272	0.37251934351409205	-0.447937293514201	3.7251934351413936	7.015018194605787	7.0150181946058865	7.015018194606	0.0	0.0	0.0	-1.117558030542341	-3.2898247594646364	3.2898247594646888	1.1175580305424182	0.7450386870282788	0.7450386870282787	-3.28982475946475	2.990438162707463	3.4204153606019885e-14	0.8459768209022659	100.0	-5.085001738386154	-7.627502607579686	-1.117558030542341	2.5425008691931907	2.607635404598976	2.990438162707463	0.44793729351419564	1.1175580305422272	-4.337677848114936	-1.1175580305424546	4.337677848114998	1.1175580305422732	-2.9904381627075054	-7.697207549471841	-0.37251934351411364	0.3725193435141162	-0.37251934351411364	7.015018194605923	7.015018194605704	0.8459768209022659	0.8459768209022659	7.015018194605871	7.015018194606	7.015018194605786	-14.7122257440775	-7.015018194606	7.015018194605773	175.6484537381375	-7.0150181946058865	7.015018194605787	7.015018194606	-7.0150181946058865	0.37251934351411614	2.607635404598909	-2.607635404599023	4.372530319061033	2.542500869193336	-4.37253031906107	-6.915031188254261	1.830029449867311	-2.542500869193418	5.085001738386268	-2.542500869193532	3.2898247594647447	3.28982475946475	-3.28982475946475	7.4846649189306165	0.0	7.0150181946058865	-7.0150181946058865	0.3725193435141162	0.3725193435141162	138.67267724582553	-21.41757392733132	29.01041553806499	-0.37251934351411364	131.65765905121978	0.37251934351411364	-7.697207549471841	-0.37251934351411364	138.67267724582553	7.015018194606	7.6972075494717425	0.37251934351411364	168.63343554353173	7.015018194605834	28.164438717162646	56.328877434325285	42.29884104511329	48.16430212080036	-29.01041553806499	-3.2898247594647163	-1.117558030542319	1.4797939594618583	20.0981396290448	-4.337677848114906	1.691953641800751	1.6919536418006345	7.0150181946058865	-6.915031188254329	-0.745038687028174	1.6919536418006342	2.4647977159487255	-7.015018194605605	-8.74506063812089	52.32105347854986	-29.010415538064763	-7.0150181946058865	-2.464797715948748	21.790093270845546	-3.28982475946475	-4.337677848114936	-1.117558030542341	-6.91503118825433	0.745038687028174	-7.0150181946058865	4.758952356134523	-7.015018194605545	1.6919536418006347	5.252217009288482	10.504434018576964	1.4797939594618743	-2.4647977159487255	3.7251934351413936	7.484664918930617
1	0.0	0.36625275014051006	4.618854126772207	-0.3662527501405748	-0.8613722086638518	5.667643286141182	-153.715084076778	-6.71643244551035	-1.2818846254916707	1.505705750578386	-0.3662527501406885	5.751524668874507	1.5057057505778175	0.1831263750702706	-0.3119930834529896	1.831263750702906	5.667643286141249	6.716432445510236	4.6188541267725896	1.048789159368821	1.048789159368821	1.048789159368821	-0.5493791252107485	-2.7875903760700567	2.7875903760700234	0.5493791252108717	0.36625275014058123	0.3662527501405812	-2.787590376069943	2.5027271259606767	1.0487891593687664	0.8027183850851242	100.0	-4.381468085014944	-6.572202127522928	-0.5493791252107485	2.190734042507529	1.2818846254920342	2.5027271259606767	0.31199308345293586	0.5493791252107485	-3.7846117514528714	-0.5493791252107485	3.7846117514529203	0.5493791252107545	-2.5027271259606323	-7.173349036719628	-0.1831263750701737	0.18312637507022436	-0.1831263750701737	5.6676432861413675	5.667643286141254	0.8027183850851242	0.8027183850851242	5.667643286141331	5.667643286141356	6.716432445510202	-13.889781482229637	-6.71643244551035	6.716432445509895	166.09915980842948	-6.716432445510236	6.71643244550997	4.6188541267725896	-4.618854126772476	0.18312637507022436	1.2818846254920118	-1.2818846254921255	3.5607906263668174	2.19073404250763	-3.560790626366952	-5.751524668874481	1.3700565838589682	-2.1907340425077564	4.381468085015058	-2.1907340425077564	2.7875903760700154	2.787590376069943	-2.787590376069943	7.121581252733653	1.048789159368821	5.667643286141356	-6.716432445510009	0.18312637507022436	0.18312637507022436	132.12302538888184	-20.33242371160054	27.587110457723384	-0.1831263750701737	125.40659294337185	0.18312637507040108	-7.173349036719856	-0.1831263750702874	132.1230253888818	4.6188541267725896	7.173349036719631	0.1831263750702874	159.38272736291924	5.667643286141252	26.784392072638294	53.56878414527659	40.13591925425621	42.16526067625182	-27.58711045772361	-2.787590376069966	-0.5493791252107327	0.7435785342512418	18.910113316512376	-3.7846117514528803	1.6054367701583487	1.6054367701583274	4.6188541267725896	-5.751524668874507	-0.36625275014051006	1.6054367701583272	1.831263750702422	-5.667643286141238	-7.121581252734586	45.60196119711259	-27.587110457723497	-4.6188541267725896	-1.8312637507024192	20.515550086670714	-2.787590376069943	-3.7846117514528714	-0.5493791252107485	-5.751524668874507	0.36625275014051006	-4.6188541267725896	3.6737041166393234	-5.667643286141242	1.6054367701583274	3.92156362805637	7.843127256112741	0.7435785342511402	-1.831263750702422	1.831263750702906	7.121581252733653
2	0.0	0.4778498376453673	6.026217396968156	-0.4778498376454081	-1.123832025573165	6.424425595004067	-159.91793628011214	-6.822633793039586	-1.6724744317566547	1.9644937769836588	-0.4778498376454081	7.5040122652394565	1.9644937769833177	0.23892491882260145	-0.4070572691050529	2.3892491882267617	6.424425595004058	6.822633793039472	6.026217396968832	0.39820819803536706	0.398208198035367	0.398208198035367	-0.7167747564679985	-3.636968208742246	3.6369682087421866	0.7167747564680286	0.4778498376453523	0.4778498376453523	-3.636968208742246	3.265307223907265	0.3982081980352632	0.8380590834511333	95.01	-5.716499909603726	-8.57474986440593	-0.7167747564679985	2.8582499548020905	1.6724744317587332	3.265307223907265	0.4070572691050263	0.7167747564679985	-4.937781655663798	-0.7167747564679985	4.937781655663782	0.7167747564679838	-3.265307223907371	-8.388919371987868	-0.23892491882259037	0.23892491882264918	-0.23892491882259037	6.424425595004146	6.424425595003984	0.8380590834511333	0.8380590834511333	6.424425595004158	6.4244255950043225	6.822633793039013	-15.211553165027112	-6.822633793039586	6.822633793039358	173.1649956681556	-6.822633793039586	6.822633793039363	6.026217396968832	-6.026217396968718	0.23892491882264918	1.672474431758701	-1.6724744317588147	4.645762310437328	2.858249954802061	-4.645762310437476	-7.504012265239453	1.7875123556351582	-2.8582499548022042	5.716499909603954	-2.8582499548024316	3.636968208742102	3.6369682087421324	-3.6369682087421324	9.291524620873043	0.398208198035367	6.424425595004209	-6.822633793039358	0.23892491882264918	0.23892491882264918	136.8067653197711	-20.706826297940324	28.61216996276903	-0.23892491882259037	129.98413152673174	0.23892491882259037	-8.388919371987413	-0.23892491882270406	136.8067653197711	6.026217396968832	8.388919371987752	0.23892491882259037	166.34236187511624	6.424425595003982	27.774110879317895	55.54822175863579	41.90295417255666	50.37151518417318	-28.612169962769258	-3.6369682087421933	-0.7167747564679693	0.0	19.269633049868585	-4.937781655663834	1.6761181668944118	1.6761181668942402	6.026217396968832	-7.504012265239457	-0.4778498376453673	1.6761181668942398	2.3892491882260605	-6.42442559500395	-9.29152462087859	54.43688253929349	-28.612169962769144	-6.026217396968832	-2.3892491882260174	20.945751216762915	-3.636968208742246	-4.937781655663798	-0.7167747564679985	-7.504012265239457	0.4778498376453673	-6.026217396968832	5.002327821105211	-6.424425595003868	1.6761181668942402	5.002327821105211	10.004655642210421	0.0	-2.3892491882260605	2.3892491882267617	9.291524620873043
3	0.24671414227135607	0.19999999999997992	1.8094924778830657	-0.20000000000004547	-0.43382012707093054	4.007067745025149	-129.5824856828441	-5.95792886989625	-0.4532858577282468	0.3562066201542393	-0.20000000000004547	2.204140756191693	0.35620662015401194	0.10000000000007965	-0.133820127070976	1.0000000000000013	4.0070677450252	5.95792886989625	2.056206620154285	1.950861124871221	1.9508611248712209	1.9508611248712209	-0.2999999999999545	-1.056206620154171	1.0562066201541607	0.3000000000000305	0.2000000000000425	0.200000000000072	-1.0562066201542848	0.9554764295477884	1.9508611248711532	0.6716258571502205	100.0	-1.6433126049528255	-2.4649689074299204	-0.2999999999999545	0.8216563024766401	0.6999999999999947	0.9554764295477884	0.13382012707092303	0.29999999999984084	-1.4087622872757493	-0.2999999999999545	1.4087622872756342	0.29999999999989696	-0.9554764295477298	-4.363274365179564	-0.10000000000007966	0.10000000000007966	-0.10000000000002274	4.007067745025549	4.007067745025063	0.6716258571502206	0.6716258571502206	4.007067745025309	4.007067745025438	5.957928869896526	-10.321203235075814	-5.957928869896591	5.957928869896364	139.54748229776578	-5.957928869896477	5.95792886989641	2.056206620154285	-2.0562066201540574	0.10000000000007966	0.7000000000000455	-0.7000000000001592	1.3824844537149676	0.8216563024765499	-1.3824844537149374	-2.204140756191805	0.5608281512382973	-0.8216563024767538	1.6433126049529392	-0.8216563024768675	1.0562066201543303	1.0562066201542848	-1.0562066201543985	2.5182547651593006	1.950861124871221	4.007067745025324	-5.957928869896477	0.10000000000007965	0.10000000000007965	112.53172772072162	-17.973786609689228	23.420201155802488	-0.10000000000007965	106.57379885082518	0.10000000000007965	-4.363274365179677	-0.10000000000028961	112.53172772072143	2.056206620154171	4.363274365179421	0.1000000000002896	133.5895534278693	4.007067745025193	22.748575298652074	45.49715059730415	33.58129285751102	24.254968637246748	-23.4202011558026	-1.0562066201543983	-0.29999999999990595	2.1953846953229004	16.73053489539997	-1.4087622872756813	1.3432517142892948	1.3432517142892229	2.056206620154171	-2.204140756191693	-0.19999999999997992	1.3432517142892226	0.7532858577290074	-4.0070677450251555	-2.7649689074314665	26.351506209265153	-23.420201155802374	-2.056206620154171	-0.7532858577288835	18.07378660968925	-1.0562066201543985	-1.4087622872757493	-0.2999999999999545	-2.204140756191693	0.19999999999997992	-2.056206620154171	1.0875015254356113	-4.007067745025097	1.343251714289223	1.8192964238765954	3.6385928477531913	2.195384695322952	-0.7532858577290074	1.0	2.5182547651593
4	2.2551790351756607	0.8215997728500304	3.846324367101079	-0.821599772849936	-1.59818034945431	6.298197189559271	-144.09907367492565	-6.494890976842129	-0.6204201697992175	-0.8820946669477507	-0.821599772849936	4.340831577145102	-0.8820946669481695	0.4107998864250142	-0.36578069017923553	4.107998864250058	6.298197189559287	6.494890976842157	6.101503402276649	0.19669378728254835	0.1966937872827643	0.19669378728276435	-1.2323996592748472	-1.9935045380271958	1.9935045380268726	1.2323996592750173	0.8215997728500116	0.8215997728500114	-1.9935045380268548	1.8556333891825356	0.19669378728281117	0.7510070057499396	100.0	-2.9797053980061037	-4.469558097007052	-1.2323996592749609	1.489852699002995	2.8755992049750403	1.8556333891825356	0.365780690179268	1.2323996592748472	-2.4760535589824713	-1.2323996592749609	2.4760535589824455	1.2323996592749549	-1.8556333891822305	-5.416102522611595	-0.41079988642502485	0.41079988642497606	-0.41079988642491116	6.2981971895593025	6.2981971895591675	0.7510070057499396	0.7510070057499396	6.2981971895592705	6.29819718955946	6.494890976841467	-11.910993499454094	-6.494890976842157	6.49489097684193	156.89216184132374	-6.494890976842157	6.494890976841933	6.101503402276649	-6.101503402276535	0.410799886424976	2.8755992049749466	-2.8755992049750603	2.8509788781419934	1.489852699003	-2.850978878141973	-4.340831577145536	1.3611261791388642	-1.4898526990032224	2.9797053980057626	-1.4898526990032224	1.9935045380268575	1.993504538026741	-1.993504538026741	3.4467787211084135	0.19669378728276435	6.298197189559346	-6.4948909768420435	0.410799886424976	0.410799886424976	124.53138230645163	-19.895472816950246	26.021073126340525	-0.41079988642502485	118.0364913296097	0.41079988642502485	-5.416102522611141	-0.41079988642502485	124.53138230645158	6.101503402276649	5.416102522611489	0.41079988642502485	150.39727086448147	6.298197189559297	25.2700661205906	50.5401322411812	37.55035028749698	35.243299760368245	-26.021073126340752	-1.9935045380271588	-1.232399659274845	3.270659035199742	18.80425869188721	-2.47605355898176	1.5020140114879723	1.502014011487909	6.101503402276762	-4.340831577145938	-0.8215997728500304	1.5020140114879088	1.8528198290745697	-6.298197189559195	-5.701957756285765	38.59813360093108	-26.02107312634064	-6.101503402276762	-1.8528198290745195	20.30627270337527	-1.993504538026741	-2.4760535589816755	-1.2323996592748472	-4.340831577145103	0.8215997728500304	-6.101503402276762	3.0263817869354	-6.298197189559119	1.502014011487909	4.116601465335318	8.233202930670636	3.2706590351997513	-1.8528198290745141	4.1079988642500265	3.4467787211079135
5	1.540377480909896	0.7341191726101862	4.808079065283556	-0.7341191726101215	-1.4983354643367193	6.348456546193646	-144.6364715617101	-6.348456546193855	-1.029039623223298	0.1084435790085081	-0.7341191726101215	5.680660644193428	0.10844357900813817	0.3670595863050586	-0.39715670542159387	3.6705958630505426	6.348456546193713	6.3484565461939155	6.3484565461939155	2.860842248233664e-13	0.0	0.0	-1.1011787589150117	-2.6778606831438765	2.6778606831435274	1.1011787589151627	0.7341191726101086	0.7341191726101085	-2.677860683143649	2.4491852113160664	3.4204153606019885e-14	0.7562008322054032	92.51001	-4.104057011788882	-6.156085517682072	-1.101178758915239	2.0520285058943273	2.5694171041353795	2.4491852113160664	0.3971567054216163	1.1011787589150117	-3.4782248345393327	-1.101178758915239	3.4782248345393167	1.1011787589151523	-2.449185211316035	-6.456900125202196	-0.3670595863050039	0.36705958630503294	-0.3670595863051176	6.348456546193906	6.348456546193617	0.7562008322054032	0.7562008322054032	6.348456546193701	6.3484565461939155	6.348456546193363	-12.805356671395543	-6.3484565461939155	6.3484565461935745	157.33338465409702	-6.348456546193802	6.348456546193597	6.3484565461939155	-6.348456546193802	0.3670595863050329	2.5694171041352547	-2.5694171041353684	3.628632138299043	2.0520285058943877	-3.62863213829894	-5.680660644193722	1.5766036324043853	-2.052028505894441	4.104057011788882	-2.0520285058948957	2.677860683143674	2.677860683143649	-2.677860683143649	5.716886795686525	0.0	6.348456546193688	-6.348456546193688	0.3670595863050329	0.3670595863050329	124.35939792560953	-19.4124292248855	26.00967818353456	-0.3670595863050039	118.01094137941608	0.3670595863050039	-6.456900125201969	-0.3670595863051176	124.3593979256096	6.348456546194029	6.456900125202137	0.3670595863050039	150.98492810790322	6.348456546193746	25.253477351328907	50.506954702657815	37.81004161027016	40.969769366586206	-26.009678183534902	-2.6778606831431713	-1.101178758914985	1.955529824344012	18.267087146787517	-3.4782248345393425	1.5124016644031144	1.5124016644030465	6.348456546194029	-5.680660644194468	-0.7341191726101862	1.5124016644030462	2.1302183821404053	-6.3484565461937255	-7.257264276601745	44.61238941312968	-26.009678183534902	-6.348456546194029	-2.1302183821404697	19.779488811190618	-2.677860683143763	-3.4782248345394464	-1.1011787589150117	-5.680660644193429	0.7341191726101862	-6.348456546194029	3.9375404971695485	-6.348456546194257	1.5124016644030467	4.589383771950976	9.178767543901952	1.9555298243442811	-2.1302183821402383	3.670595863050414	5.7168867956846015
6	2.253442971262277	0.8493028113798656	4.20070575986734	-0.849302811379971	-1.6635909865771055	6.45414873112947	-144.24986165555254	-6.454148731129207	-0.7191168685668572	-0.7649251656002889	-0.8493028113800847	4.7824624989144855	-0.7649251656002222	0.4246514056898904	-0.3896367695072058	4.246514056899909	6.454148731129462	6.45414873112918	6.454148731129635	0.0	0.0	0.0	-1.2739542170696723	-2.2076346742303485	2.2076346742297055	1.2739542170699727	0.8493028113799819	0.8493028113799818	-2.2076346742296664	2.047830925659149	3.4204153606019885e-14	0.7526395809189492	97.50999	-3.3163883123044116	-4.97458246845531	-1.2739542170698996	1.6581941561518079	2.972559839829936	2.047830925659149	0.38963676950718	1.2739542170696723	-2.7669477942259846	-1.2739542170700133	2.7669477942260174	1.2739542170698315	-2.0478309256590137	-5.6892235655292325	-0.42465140568992865	0.4246514056899578	-0.42465140568992865	6.454148731129624	6.454148731129376	0.7526395809189492	0.7526395809189492	6.454148731129489	6.454148731129635	6.454148731128996	-12.143372296658754	-6.454148731129635	6.454148731129294	157.15815911780146	-6.454148731129521	6.4541487311293455	6.454148731129635	-6.454148731129521	0.4246514056899578	2.9725598398298416	-2.9725598398299553	3.1242683427626567	1.658194156151743	-3.1242683427630027	-4.782462498915493	1.4660741866109674	-1.6581941561519216	3.316388312303502	-1.658194156152149	2.2076346742295527	2.2076346742295527	-2.2076346742296664	3.9950937142638914	0.0	6.454148731129521	-6.454148731129408	0.4246514056899578	0.4246514056899578	124.47504964114523	-19.787097599077015	26.022777835022225	-0.42465140568992865	118.02090091001594	0.42465140568992865	-5.689223565528778	-0.42465140568992865	124.47504964114516	6.454148731129635	5.689223565529216	0.42465140568992865	150.70401038667205	6.454148731129374	25.270138254103266	50.54027650820653	37.63197904594746	37.14980462346557	-26.02277783502234	-2.2076346742295736	-1.2739542170696616	3.0479859426206986	18.70646984294165	-2.7669477942264593	1.5052791618252286	1.5052791618251649	6.454148731129521	-4.782462498915982	-0.8493028113798656	1.5052791618251646	1.9930710856374632	-6.454148731128894	-6.248536685525096	40.648154870928465	-26.02277783502211	-6.454148731129521	-1.9930710856375526	20.211749004766943	-2.2076346742296664	-2.7669477942264393	-1.2739542170696723	-4.782462498914486	0.8493028113798656	-6.454148731129521	3.3681643046686656	-6.454148731128953	1.5052791618251649	4.384159618875464	8.768319237750928	3.0479859426203944	-1.993071085637502	4.246514056899933	3.99509371426236
7	-0.2933527821084391	0.2000000000000606	3.369685814980177	-0.20000000000015916	-0.5138300417939945	4.728944881043996	-143.53374880872582	-6.381556729216786	-0.9933527821079906	1.3763330328721395	-0.20000000000004547	4.254394820967934	1.3763330328716101	0.10000000000007965	-0.21383004179392628	1.000000000000276	4.7289448810440025	6.381556729216868	3.0763330328716165	1.652611848172657	1.6526118481725538	1.652611848172554	-0.3000000000000682	-2.0763330328724123	2.076333032871831	0.3000000000000828	0.20000000000005522	0.200000000000072	-2.07633303287173	1.8555879701810338	1.6526118481724552	0.7473149325489962	100.0	-3.2835158567748977	-4.925273785160471	-0.3000000000000682	1.641757928387051	0.7000000000001932	1.8555879701810338	0.21383004179396856	0.2999999999999545	-2.84894075228965	-0.3000000000001819	2.8489407522896033	0.3000000000000234	-1.8555879701809772	-6.105277913916211	-0.10000000000007966	0.10000000000007966	-0.10000000000002274	4.72894488104422	4.728944881043908	0.7473149325489962	0.7473149325489962	4.728944881044066	4.728944881044299	6.381556729216448	-12.486834643133989	-6.381556729216754	6.381556729216527	154.64425041897857	-6.381556729216641	6.381556729216565	3.07633303287173	-3.076333032871503	0.10000000000007966	0.7000000000001592	-0.7000000000002728	2.6126368925807824	1.6417579283870931	-2.612636892581122	-4.254394820968514	0.9708789641939575	-1.6417579283872783	3.283515856774102	-1.6417579283872783	2.0763330328717835	2.07633303287173	-2.07633303287173	5.518626567269927	1.652611848172554	4.728944881044072	-6.381556729216641	0.10000000000007965	0.10000000000007965	123.8180425038197	-19.244670187650172	25.811744975490683	-0.10000000000007965	117.43648577460327	0.10000000000007965	-6.1052779139160975	-0.10000000000028961	123.81804250381974	3.0763330328716165	6.105277913916144	0.1000000000002896	148.26269368976205	4.728944881044038	25.064430042941527	50.128860085883055	37.36574662744981	34.56950551472073	-25.811744975492275	-2.076333032872294	-0.3000000000000252	0.9970238779907277	17.85004032256189	-2.8489407522898187	1.4946298650883136	1.4946298650883245	3.0763330328719576	-4.2543948209695195	-0.2000000000000606	1.494629865088324	1.2933527821084563	-4.7289448810437955	-5.225273785163381	37.35748816191767	-25.81174497549216	-3.0763330328719576	-1.2933527821085136	19.344670187650195	-2.07633303287173	-2.8489407522895362	-0.3000000000000682	-4.254394820967934	0.2000000000000606	-3.0763330328719576	2.511998351091494	-4.728944881043617	1.4946298650883245	2.8443396437552857	5.688679287510571	0.9970238779913762	-1.2933527821086883	1.0	5.51862656726979
8	0.03359771586939543	0.19999999999997992	2.4251621541525297	-0.20000000000004547	-0.46539293098214785	4.018339224267637	-123.62866673260328	-5.5779185785133905	-0.6664022841285941	0.7587598700223452	-0.20000000000004547	3.0131938564166063	0.7587598700216631	0.10000000000007965	-0.165392930982307	1.0000000000000013	4.018339224267598	5.5779185785133905	2.458759870021936	1.5595793542454406	1.5595793542459122	1.5595793542459122	-0.2999999999999545	-1.458759870021595	1.458759870022067	0.3000000000000305	0.2000000000000425	0.200000000000072	-1.4587598700220497	1.3106704735488786	1.559579354245784	0.6424841566050508	90.0	-2.2905550851330645	-3.435832627698346	-0.2999999999999545	1.1452775425665322	0.6999999999999947	1.3106704735488786	0.16539293098228158	0.29999999999984084	-1.9770727576773197	-0.2999999999999545	1.9770727576772813	0.29999999999989696	-1.3106704735481571	-4.777099094290065	-0.10000000000007966	0.10000000000007966	-0.10000000000002274	4.018339224267837	4.0183392242675815	0.6424841566050508	0.6424841566050508	4.018339224267681	4.018339224267834	5.577918578512348	-10.355017672804024	-5.5779185785137315	5.5779185785133905	133.22492453538416	-5.5779185785137	5.577918578513394	2.458759870021936	-2.458759870021936	0.10000000000007966	0.7000000000000008	-0.6999999999999987	1.8679163138499633	1.1452775425665807	-1.867916313849605	-3.013193856416592	0.7226387712827318	-1.1452775425667596	2.290555085133178	-1.145277542566646	1.4587598700220101	1.458759870021936	-1.458759870021936	3.702234911829707	1.5595793542459122	4.01833922426772	-5.577918578513504	0.10000000000007965	0.10000000000007965	106.95324632468078	-16.833755735539512	22.282506650245296	-0.10000000000007965	101.3753277461673	0.10000000000007965	-4.777099094289042	-0.10000000000028961	106.95324632468075	2.458759870021936	4.777099094290062	0.1000000000002896	127.64700595687077	4.018339224267581	21.64002249364003	43.28004498728006	32.12420783025253	27.016262865492536	-22.2825066502445	-1.4587598700219109	-0.29999999999990595	1.4489088806969903	15.648787422351937	-1.977072757677642	1.2849683131875054	1.284968313187493	2.4587598700218223	-3.0131938564173883	-0.19999999999997992	1.2849683131874925	0.9664022841306189	-4.01833922426744	-3.7358326277020524	29.267633462810636	-22.282506650244386	-2.4587598700218223	-0.966402284130595	16.93375573553942	-1.4587598700220497	-1.9770727576776608	-0.2999999999999545	-3.0131938564166063	0.19999999999997992	-2.4587598700218223	1.7086332993227822	-4.018339224267265	1.284968313187493	2.191602926221622	4.383205852443244	1.4489088806965191	-0.9664022841305194	1.0	3.7022349118267206
9	0.8502701712293991	0.6057282357926813	5.182570034496555	-0.6057282357926397	-1.298617121774214	6.1744796470672165	-145.87248418449872	-6.316119088518633	-1.2697786540433071	0.8841502014889784	-0.6057282357927534	6.2842992379595985	0.8841502014893194	0.3028641178963236	-0.39002476808525444	3.028641178963429	6.17447964706716	6.316119088518576	6.032840205726643	0.14163944134113965	0.14163944134078604	0.14163944134078607	-0.9085923536889595	-3.004199026763331	3.0041990267632213	0.9085923536890287	0.6057282357926859	0.6057282357926858	-3.0041990267632173	2.7220259925313934	0.14163944134065787	0.7635703805586891	90.0	-4.664002448892006	-6.996003673337555	-0.9085923536889595	2.332001224446003	2.1200488252744005	2.7220259925313934	0.39002476808523096	0.9085923536888458	-3.9918046465750194	-0.9085923536889595	3.99180464657501	0.9085923536890109	-2.722025992530803	-7.058629848556393	-0.30286411789631984	0.3028641178963089	-0.30286411789637147	6.174479647067476	6.174479647067055	0.7635703805586891	0.7635703805586891	6.174479647067236	6.174479647067415	6.31611908840759	-13.374748936966512	-6.316119088408186	6.316119088407731	158.36308291996374	-6.316119088408225	6.316119088407824	6.032840205726643	-6.032840205726529	0.3028641178963089	2.1200488252744663	-2.12004882527458	3.9522980135135337	2.332001224446085	-3.9522980135135413	-6.284299237959999	1.6202967890674245	-2.332001224446117	4.664002448891097	-2.332001224445662	3.0041990267631293	3.0041990267631036	-3.0041990267631036	7.054325855795692	0.14163944134078607	6.174479647067301	-6.316119088407959	0.3028641178963089	0.3028641178963089	125.1151816606598	-19.251221383120424	26.168948982934126	-0.30286411789631984	118.79906257225214	0.30286411789631984	-7.058629848556166	-0.3028641178964335	125.11518166065993	6.032840205726643	7.058629848556307	0.30286411789631984	152.0469638315558	6.174479647067054	25.405378602375222	50.810757204750445	38.178519027934456	43.62869134571656	-26.168948982935717	-3.0041990267632985	-0.9085923536889173	1.0539828635651247	18.026944739895622	-3.991804646574753	1.5271407611211316	1.5271407611210106	6.032840205726529	-6.284299237960958	-0.6057282357926813	1.5271407611210102	2.1783710077341727	-6.174479647067144	-7.904596027030038	47.33420311457212	-26.16894898293549	-6.032840205726529	-2.1783710077340857	19.554085501016743	-3.0041990267632173	-3.9918046465745647	-0.9085923536889595	-6.2842992379595985	0.6057282357926813	-6.032840205726529	4.277913136821842	-6.1744796470667325	1.5271407611210104	4.629240758010248	9.258481516020495	1.0539828635652182	-2.178371007734019	3.028641178963342	7.054325855794868
