EntrezID,logfc,pval,fdr,ave
24153,-0.578886890581294,0.0482717824934468,0.0997370134028428,143.23179156545
24157,0.10505504560517,0.145515514420223,0.244807860001379,680.33310138819
24158,0.0955878167583339,0.0294107852078588,0.0661174803699687,4291.65554053853
24159,0.341384279860762,2.45047718366246e-10,3.46254805155568e-09,4476.37114533993
24161,-0.0241319799697617,0.701924438479859,0.794509898711765,1125.29686607554
24162,-0.294222551326579,5.08296367670511e-09,5.66442981246295e-08,638.925189665572
24165,-0.175904371990278,0.0866791192387877,0.161114674508469,219.997849857215
24167,-1.00801123867879,8.33848752698845e-16,2.8487874992439e-14,130.840366686926
24170,-0.151387221991031,1.68759554393476e-05,9.35310949978163e-05,4414.77939761012
24171,-1.34549042847713,0.00428237238668838,0.0126807014681308,4.43727119857429
24173,-0.54162864433653,2.6710392512003e-09,3.10994442095754e-08,811.191780013025
24174,0.0631214925973961,0.727219352256262,0.814087412717301,42.6206132781271
24175,1.50047163841913,0.193375798747704,0.306779090361248,11.089941983498
24176,0.617971468319926,5.11456664097279e-05,0.000254573881302045,99.8240745487899
24179,-0.218117744197042,0.208094508681217,0.325937094204308,45.605917048216
24180,-0.432254151362088,0.0685729021086135,0.132861354817442,30.0249697800478
24184,-0.0980852951312624,0.0440179412126766,0.0926177701907322,1661.9804221939
24185,-0.272156473779072,2.19069178767254e-13,5.15078001256642e-12,6162.89320859399
24188,0.0614495015958716,0.709891395051181,0.800911578571697,64.5154205847351
24189,-0.0130947809862431,0.900073123749116,0.937088540258938,38439.1712871632
24190,1.08899511908317,0.34419403563284,0.478407028421388,3.79231424258577
24191,0.0158887714666455,0.850672645332043,0.903634017966758,2500.78342840896
24192,-0.0336027015670649,0.607390820761983,0.722632715226838,5499.25319136715
24205,0.363543927231368,9.67937734731877e-07,6.8988079291321e-06,1625.59464582726
24206,-0.0036727888100721,0.934192571920161,0.959409426910386,1565.76653569303
24208,-0.0344888668093873,0.911017104474448,0.944301897195436,12.9126982731393
24209,0.0571786830119201,0.869890318043014,0.916422995931815,19.3391742581378
24211,-0.170075773475822,0.017735677149766,0.0430351859349275,17768.5769033323
24212,-0.147850054247456,0.229885060393265,0.352183912522481,1464.2774164543
24213,-0.229431362486399,0.131549804134049,0.225669006290305,4484.59508918097
24214,-0.0326619975049012,0.833845257377902,0.89109214155797,1182.99927824322
24215,-0.13230813349096,0.440208024514155,0.575662336004647,77.7756989916018
24216,0.00856009333445007,0.957744977564511,0.974484088609753,52.381001891568
24218,-0.550176021811204,4.39231022693882e-07,3.36723180581967e-06,164.015862051699
24223,0.209130799898118,0.000135942134520688,0.000608021458455469,4668.76202068535
24224,-0.284195814991108,0.02315900996046,0.0540934410150112,91.7838689666058
24225,0.134974954798433,0.518472261610291,0.645401196692254,36.2359224757467
24230,-0.102472106832224,0.0760733107116241,0.144690403044561,2554.86463952205
24231,-0.168119946064778,0.0625255177243266,0.123122227703944,247.118987256432
24232,-0.19714662178745,0.328371498387398,0.462152479211893,109.216079151308
24233,0.345724985181706,0.332923221692865,0.466843103239036,12.1075640581614
24236,1.2625388147891,0.0808833193091666,0.15234577833902,5.63871551279706
24237,-0.658848567314308,0.114999333083395,0.202235414897986,7.03361875023285
24239,0.0503912438502503,0.628015687834084,0.738955479079736,3112.1703329216
24240,0.12665296176751,0.039180738916717,0.0843420313849873,1744.45158612862
