	minimum	maximum
RCR11187	0.30000000000035787	1.565813531491241
RCR11194	-1.5658135314911301	-0.30000000000038546
RCR11204	-3.304995775468847	-0.5000000000008064
RCR11239	-7.296743919876697	-2.5506907806922468
RCR11372	3.3800938372560543	7.2967439198629185
RCR11379	1.998155122571875e-13	3.835502750640332
RCR11380	2.550690780689364	7.296743919876354
RCR11504	0.5690398472510998	0.8584404611604391
RCR11505	0.5690398472510998	0.8584404611604391
RCR11522	3.3800938372561506	7.296743919862888
RCR11524	3.3800938372561404	7.296743919862934
RCR11659	5.220187674506621	7.296743919860333
RCR11660	-7.296743919863729	-5.220187674506178
RCR11661	-7.296743919863729	-5.220187674506178
RCR11663	5.220187674506347	7.296743919863779
RCR11665	116.64068813991483	173.53257916897482
RCR11669	-7.296743919863047	-5.220187674505382
RCR11671	5.22018767450525	7.296743919862824
RCR12361	1.5400000000028058	7.296743919865418
RCR12402	-7.296743919866554	-1.5400000000026646
RCR13802	1.0000000000007747	5.219378438303715
RCR13852	-5.219378438303725	-1.0000000000007747
RCR14180	0.25333333333385977	1.598845358911725
RCR14183	-1.598845358911717	-0.25333333333389874
RCR14185	-7.994226794558813	-1.26666666666938
RCR14186	0.2533333333340124	1.5988453589118308
RCR14216	-3.197690717822381	-0.5066666666666199
RCR14217	1.0133333333334194	6.3953814356444365
RCR14218	-3.19769071782238	-0.5066666666666194
RCR14219	-3.1976907178223803	-0.5066666666666194
RCR14224	0.5400000000000772	3.648371959931314
RCR14227	0.5400000000000773	3.6483719599311826
RCR14230	-3.648371959931439	-0.5399999999998499
RCR14266	1.0000000000036475	8.584404611605837
RCR14348	0.0	2.1116749661785263
RCR14424	3.380093837255851	7.29674391986289
RCR14481	-7.296743919863843	-5.220187674506292
RCR20005	97.03099143181203	143.4871630282753
RCR20011	-21.89023175959894	-15.660563023516284
RCR20025	20.015223703020776	29.61619591003199
RCR20085	91.81080375732527	136.1904191084124
RCR20091	2.5506907806760957	7.2967439198630295
RCR20171	-7.296743919862447	-2.5506907806761303
RCR20270	97.03099143183078	143.48716302827535
RCR20385	1.5399999999995089	7.296743919862706
RCR20575	111.42050046534564	166.23583524902506
RCR20651	1.3251615028419763e-15	3.8355027506414845
RCR21046	19.44618385577018	28.757755448871627
RCR21047	38.89236771162683	57.515510897765076
RCR21048	28.451992362609957	42.92202305803693
RCR30008	17.79142933904448	52.107335992450245
RCR30011	-29.61619591004881	-20.01522370303761
RCR30070	-3.648371959933392	-0.5400000000014941
RCR30072	-1.5658135314911787	-0.3000000000004165
RCR30096	0.3090385660171305	3.8755027506415307
RCR30115	14.522483329020918	20.17335083727745
RCR30237	-4.850188605555732	-0.680000000003641
RCR30268	1.138079694500675	1.7168809222956725
RCR30285	1.1380796945007612	1.7168809223214032
RCR30309	1.5399999999998124	7.296743919867323
RCR30315	-7.994226794555277	-1.2666666666708486
RCR30325	1.1380796945015688	1.7168809223224992
RCR30500	0.4799999999995763	2.6397044180682503
RCR30528	-7.296743919864631	-3.3800938372530482
RCR30533	-9.593072153468928	-1.5199999999976492
RCR40013	19.409509033535187	56.4639213328237
RCR40014	-29.61619591004727	-20.015223703020443
RCR40028	-7.296743919866685	-1.5399999999975762
RCR40054	-2.6397044180681197	-0.4799999999990761
RCR40107	15.660563023526377	21.890231759589355
RCR40438	-3.6483719599313575	-0.5400000000001526
RCR40442	-4.850188605555732	-0.680000000000031
RCR40448	-1.5658135314906223	-0.29999999999985966
RCR40464	-7.994226794555276	-1.2666666666667081
RCR40533	-7.29674391986269	-1.5399999999999998
RCR40976	0.3723838308229325	5.257947824606314
RCR40999	-7.296743919863047	-3.380093837252957
RCR41023	1.1380796945018012	1.7168809223197112
RCR41024	1.2109914318352786	5.372406552764363
RCR41027	2.421982863670557	10.744813105528728
RCR41592	0.3090385660176497	3.8755027506423274
RCR30125	-2.639704418067161	-0.47999999999931847
RCR90192	1.0	5.219378438302066
RCR90193	1.0	8.584404611603134
