	minimum	maximum
RCR14247	4.540000000000021	6.240000000000035
RCR14248	4.540000000000022	6.240000000000035
RCR14249	-6.240000000000035	-4.539999999999579
RCR14255	1.0	5.0199999999998735
RCR14263	4.539999999999582	6.240000000000037
RCR14266	0.9999999999999999	1.5235743363212761
RCR14283	1.0000000000000002	4.400000000000309
RCR14284	-4.40000000000032	-1.0000000000000002
RCR14348	0.0	3.5448109352770287
RCR14395	3.6399999999996453	5.0
RCR14406	-5.0	-3.639999999999418
RCR14481	-16.469386105115177	-9.17487827013963
RCR14484	-4.547473508864641e-13	7.0896218705539695
RCR14523	-1.3375705886108509e-13	3.5448109352770296
RCR14524	-1.3375705886108509e-13	3.5448109352770296
RCR14581	1.0000000000000095	3.983333333333581
RCR14582	1.0000000000000095	3.983333333333581
RCR20001	-3.544810935277215	1.9749397226299617e-13
RCR20005	170.87451310036045	215.88993589708616
RCR20011	-36.91947760968187	-26.317805256002906
RCR20025	35.024437244617765	44.45486550686388
RCR20069	-10.029230769230482	-6.559999999999591
RCR20085	157.70607678312876	199.9319032013533
RCR20090	1.0	4.400000000001849
RCR20137	6.5599999999993805	10.02923076923093
RCR20169	-17.69972511206049	-1.6264854009644978
RCR20171	-9.029230769230836	-3.519999999999366
RCR20257	-1.261787168160448	-1.0057014675751088
RCR20270	170.8745131003955	215.88993589710182
RCR20539	4.264717818759235e-14	3.5448109352770656
RCR20558	7.086827011870816	25.69972511205728
RCR20562	6.55999999999862	10.029230769239641
RCR20575	203.82964715582693	254.76868316593004
RCR20594	0.9999999999996765	4.39999999999962
RCR20598	0.0	5.854006185800289
RCR21046	34.00677054228997	43.21656146056626
RCR21047	68.01354108457974	86.43312292113252
RCR21048	50.28507337875671	63.08935840802572
RCR30008	33.27856191122714	49.29494428654516
RCR30011	-44.45486550686752	-35.0244372446243
RCR30013	1.0	7.800000000000358
RCR30014	1.0	4.400000000000177
RCR30024	1.0	6.96666666666442
RCR30033	1.0	6.96666666666442
RCR30070	1.0	2.6999999999999966
RCR30077	1.0	2.360000000000012
RCR30115	31.05850571296828	46.25149641493895
RCR30145	-10.0	-3.2000000000011006
RCR30188	1.0	4.399999999999514
RCR30237	-10.0	-5.979999999999857
RCR30263	7.2799999999983624	10.0
RCR30264	7.2799999999991	10.0
RCR30268	1.9999999999955662	2.523574336320735
RCR30285	1.9999999999955045	2.5235743363207175
RCR30311	-3.5448109352770807	1.4166207712724442e-13
RCR30325	2.011402935149645	2.523574336320631
RCR30439	3.6399999999991053	5.000000000000141
RCR30500	0.48000000000627246	0.6368659173151644
RCR30533	-1.9493309557845178	-1.519999999999974
RCR30536	-10.0	-4.03333333333169
RCR40013	54.4631767471285	72.39046455209655
RCR40014	-44.45486550687023	-35.02443724461998
RCR40028	2.0333333333534256	7.99999999999352
RCR40066	1.200000000000349	8.0
RCR40067	1.0	7.800000000001009
RCR40070	1.0	4.400000000000496
RCR40107	33.05850571296958	48.61924935420385
RCR40111	7.279999999998332	10.0
RCR40219	0.999999999990193	3.983333333351993
RCR40351	0.0	3.544810935275109
RCR40426	0.0	0.5155352444761063
RCR40437	-0.636865917316671	-0.47999999999485804
RCR40438	1.0000000000000002	2.699999999999789
RCR40442	-10.0	-5.979999999998757
RCR40450	1.0	2.3599999999999026
RCR40459	1.0	5.020000000000802
RCR40465	1.0	3.753846153844943
RCR40466	1.0000000000000002	4.579999999998339
RCR40467	1.0	2.360000000000203
RCR40468	0.3631340826813176	2.2200000000060163
RCR40709	0.0	0.25776762223812255
RCR40842	3.6400000000001884	5.00000000000014
RCR40995	1.0000000000001137	4.399999999999864
RCR41019	3.200000000001454	10.0
RCR41020	7.280000000000515	10.0
RCR41023	2.0000000000090314	2.5235743363212384
RCR41024	4.400000000000485	6.666666666666668
RCR41027	8.723193075492254	13.333333333333334
RCR41087	-4.399999999999267	-1.0
RCR41450	0.0	0.2577676222381225
RCR41460	0.9999999999998863	6.966666666664196
RCR41464	1.0000000000008884	6.9666666666642545
RCR41465	2.033333333340797	8.000000000010512
RCR41524	1.0	5.020000000000675
RCR30125	-0.6368659173186825	-0.48000000000056486
RCR30053	-10.0	-7.279999999998734
RCR30002	1.0	2.3599999999998373
RCR30054	1.0	2.6999999999997915
RCR30086	1.0	5.020000000000419
RCR30131	1.0	3.7538461538467187
RCR30160	1.0	3.9833333333329364
RCR30238	1.0	4.579999999999524
RCR30410	1.0	5.0199999999992615
RCR90192	1.0	1.5228863910489698
RCR90193	1.0	1.5235743363196108
