	minimum	maximum
RCR10001	-11.596532827276178	-9.427272114847256
RCR10002	7.947272114847503	10.000000000000146
RCR10009	1.0000000000001614	1.1533333333382711
RCR10019	-1.153333333338205	-0.9999999999999463
RCR10084	4.999999999999157	5.092000000002129
RCR10101	-11.32000000000096	-11.16666666666265
RCR10102	0.19999999999991236	0.21840000000046994
RCR10103	10.966666666661963	12.020000000000792
RCR10105	-205.0597454591532	-182.83378678789472
RCR10106	-10.043093193474306	-8.10060544818657
RCR10109	-1.5375000000014099	-1.4799999999996654
RCR10110	3.979999999999504	4.037500000001053
RCR10118	-8.419600000002333	-6.34666666666044
RCR10137	0.2000000000000191	0.21840000000048493
RCR10155	1.2999999999996799	1.357500000001312
RCR10164	-8.41960000000222	-6.34666666666044
RCR10221	9.92333333333136	9.999999999999805
RCR10229	3.979999999999503	4.037500000001051
RCR10230	-11.020000000000778	-10.866666666662582
RCR10246	5.299999999999297	7.119166666667104
RCR10269	-5.800000000000211	-3.999999999999707
RCR10272	-5.800000000000212	-3.999999999999707
RCR10275	0.0	0.15333333333825352
RCR10294	-11.020000000000778	-10.866666666665083
RCR10295	1.0000000000000955	1.0920000000016212
RCR10350	1.9999999999996754	2.3066666666714455
RCR10352	8.100605448185888	10.043093193473169
RCR10441	1.0	1.1533333333359224
RCR10443	-11.020000000001005	-10.866666666664969
RCR10444	10.86666666666264	11.020000000000799
RCR10468	3.4343999999978116	3.508000000000293
RCR10475	-0.5682310469322829	-0.5400000000000773
RCR10480	0.29999999999984545	0.32760000000045114
RCR10483	0.1999999999999876	0.21840000000025703
RCR10484	0.19999999999991236	0.21840000000029408
RCR10485	1.2999999999996135	1.3575000000005724
RCR10490	3.979999999999399	4.03750000000029
RCR10503	-4.588086642600351	-4.519999999999307
RCR10506	10.479999999998682	12.4333333333351
RCR10606	9.947272114850099	12.116532827278744
RCR10608	0.9227539893056055	1.0401100416825293
RCR11017	89.99999999999999	100.0000000000002
RCR11027	10.866666666662445	11.020000000000769
RCR11070	2.8666666666627587	3.02000000000102
RCR11103	-4.407999999997547	-4.346666666666405
RCR11104	-6.612000000002126	-6.519999999999072
RCR11109	0.9000000000001568	0.9552000000008523
RCR11122	-1.092000000001475	-0.9999999999999297
RCR11127	-1.092000000001547	-0.9999999999999999
RCR11129	1.9999999999998594	2.9000000000001016
RCR11130	1.9999999999998588	2.900000000000101
RCR11131	-2.9000000000001434	-1.9999999999998368
RCR11132	1.9999999999998863	2.9000000000002046
RCR11151	1.9999999999988929	2.092000000000421
RCR11152	0.9999999999999999	1.0575000000009194
RCR11154	-4.03750000000025	-3.9799999999996065
RCR11155	0.9999999999999999	1.0575000000009194
RCR11156	1.0	1.0575000000009194
RCR11158	1.4999999999996296	1.5575000000005954
RCR11169	-4.03750000000025	-3.979999999999607
RCR11170	-0.32760000000011696	-0.299999999999712
RCR11172	1.2999999999996477	1.3575000000005968
RCR11204	-1.5575000000007506	-1.4999999999997773
RCR11231	0.5631999999991147	0.6575000000005484
RCR11240	1.9999999999996756	2.306666666671402
RCR11244	-12.653333333337969	-10.5803999999996
RCR11245	0.0	0.15333333333582813
RCR11319	5.299999999999342	7.119166666666878
RCR11320	-7.1191666666668425	-5.299999999999159
RCR11504	0.9227539893056075	1.040110041682491
RCR11505	0.9227539893056074	1.0401100416824909
RCR11645	9.846666666661546	9.999999999999803
RCR11646	9.846666666661546	9.999999999999803
RCR11647	0.0	0.1533333333357862
RCR11659	6.100605448187	8.00154874662101
RCR11660	-21.987989179250803	-19.35103132499512
RCR11661	-10.043093193474306	-8.100605448186684
RCR11663	16.10060544818655	18.00154874662065
RCR11665	213.43838238386434	236.55854950108915
RCR11669	-8.001548746621097	-6.100605448187025
RCR11671	16.10060544818655	18.001548746620557
RCR12360	-10.000000000000114	-7.947272114848829
RCR12401	7.947272114848944	10.00000000000012
RCR13805	0.27999999999750186	0.45250000000333146
RCR13806	0.8666666666640866	1.0200000000021767
RCR14182	4.346666666667652	4.407999999994238
RCR14186	-4.407999999996036	-4.346666666669876
RCR14216	-2.203999999998018	-2.1733333333349947
RCR14217	4.34666666667271	4.408000000009962
RCR14218	-2.2040000000083637	-2.1733333333227165
RCR14219	2.1733333333299925	2.2039999999971087
RCR14223	1.999999999999659	2.8999999999999773
RCR14227	4.519999999999072	4.5880866425997056
RCR14228	1.9999999999998632	2.9000000000001016
RCR14230	1.9999999999998863	2.8999999999999773
RCR14232	-0.5682310469319418	-0.5400000000000773
RCR14247	1.9999999999998666	2.9000000000001283
RCR14248	1.9999999999998668	2.9000000000001287
RCR14249	-2.9000000000001016	-1.99999999999985
RCR14258	-4.037499999999972	-3.979999999999555
RCR14263	2.0000000000000875	2.9000000000001287
RCR14266	0.9999999999999998	1.0830324909760571
RCR14283	1.0000000000000056	1.1533333333358557
RCR14284	-1.1533333333337203	-1.0000000000000053
RCR14481	-18.00154874661962	-16.100605448186116
RCR20005	167.21310386929417	184.97163137553616
RCR20011	-34.1739274932279	-30.622524525276642
RCR20025	34.27390151993265	37.81826310471429
RCR20069	-7.119166666666722	-5.299999999999907
RCR20085	150.62850827332673	167.44682733359943
RCR20090	1.0000000000000053	1.1533333333377584
RCR20137	5.300000000000075	7.119166666667132
RCR20166	0.0	0.15333333333774135
RCR20169	-3.653333333334899	-1.580399999998349
RCR20171	-5.119166666667045	-2.9933333333248453
RCR20270	168.2131038692835	185.97163137552658
RCR20384	7.947272114848839	9.999999999999764
RCR20558	10.580399999997663	12.500000000001858
RCR20562	5.29999999999927	7.11916666666686
RCR20564	-1.153333333338247	-0.9999999999996347
RCR20575	195.70045345455605	218.03374545915153
RCR20667	0.0	0.15333333333552762
RCR21045	3.9799999999993476	4.037500000000366
RCR21046	33.351147530624466	36.77815306303142
RCR21047	66.70229506124893	73.55630612606284
RCR21048	46.13769946528025	52.005502084126384
RCR30008	20.85977053596389	29.12829804219541
RCR30011	-47.818263104713765	-44.27390151993029
RCR30013	1.0	1.1533333333381988
RCR30014	1.0	1.153333333338199
RCR30024	1.0	1.1533333333381988
RCR30032	-10.0	-7.947272114849386
RCR30033	1.0	1.153333333337715
RCR30070	1.0	1.9000000000002555
RCR30077	-1.6320000000028945	-1.539999999999945
RCR30096	3.6333333333252593	4.840000000001737
RCR30099	9.923333333331334	9.999999999999801
RCR30115	29.62905393456222	32.3112389430467
RCR30116	0.0	2.7000000000007938
RCR30188	1.0	1.153333333335887
RCR30263	9.923333333332971	10.000000000000002
RCR30264	9.92333333333297	10.0
RCR30268	1.8455079786106126	2.0802200833617235
RCR30285	1.8455079786100381	2.080220083361653
RCR30325	1.8455079786100383	2.080220083361653
RCR30500	0.4800000000004005	0.5076000000011416
RCR30533	-1.588086642603563	-1.51999999999805
RCR40013	43.18527851457657	51.716118125549656
RCR40014	-47.818263104714106	-44.27390151993393
RCR40020	1.0	1.1533333333343307
RCR40028	5.947272114848602	7.999999999999886
RCR40037	-8.000000000000039	-5.947272114855906
RCR40066	7.846666666661935	7.9999999999997495
RCR40067	1.0	1.1533333333341034
RCR40070	1.0000000000002274	1.1533333333343307
RCR40107	31.56739758325436	34.30875316500214
RCR40111	7.299999999999194	9.99999999999993
RCR40269	1.0	1.1533333333341034
RCR40437	-0.507600000002185	-0.47999999999944976
RCR40438	0.9999999999998694	1.899999999999899
RCR40450	-1.6320000000028942	-1.539999999999945
RCR40459	0.9999999999999999	1.0575000000009571
RCR40465	0.9999999999999999	1.0575000000009571
RCR40466	1.0	1.057500000000957
RCR40467	1.0	1.0920000000015313
RCR40468	0.49239999999909007	0.6120000000014316
RCR40976	0.0	0.11767995453102016
RCR40995	1.0000000003010427	1.1533333332207576
RCR41020	9.923333333331671	10.000000000000002
RCR41023	1.8455079786097282	2.080220083364129
RCR41024	4.5444444444423135	5.036746621197508
RCR41027	9.088888888884627	10.073493242390661
RCR41087	-1.1533333337707745	-1.000000000045702
RCR41592	3.6333333333255284	4.840000000001974
RCR90191	9.923333333331422	9.999999999999803
RCR30125	-0.5076000000006369	-0.4800000000002322
RCR30053	-10.0	-9.923333333331342
RCR30002	1.0	1.092000000002957
RCR30054	1.0	1.092000000002957
RCR30131	1.0	1.0575000000018482
RCR30238	1.0	1.0575000000018482
RCR30410	1.0	1.0575000000018482
RCR90192	1.0	1.092000000002957
RCR90193	1.0	1.083032490977398
