reaction	linear_coefficient
RCR10001	0.003556984102253321
RCR10296	0.003556984102253321
RCR10004	0.003556984102253321
RCR11116	0.0025351481564015376
RCR11203	3.0905096863490048e-06
RCR10130	3.0905096863490048e-06
RCR11090	0.0016531937934640242
RCR14213	0.0016531937934640242
RCR10119	0.0016531937934640242
RCR10460	0.0016531937934640242
RCR11091	0.0016531937934640242
RCR14211	0.0016531937934640242
RCR11020	0.0016531937934640242
RCR10002	0.0016531937934640242
RCR11021	0.0016531937934640242
RCR10005	0.002773142145521627
RCR10006	0.0017276772699863756
RCR10009	0.0013052845948309086
RCR10093	0.0002873027021158706
RCR10104	0.0001007302423697278
RCR10010	0.0002873027021158706
RCR10094	0.0002873027021158706
RCR10011	1.5921453823784012e-06
RCR10012	0.001119856751746037
RCR10013	0.00240813252363812
RCR10562	0.00240813252363812
RCR10014	0.001324435183071608
RCR10017	0.0011887151366013842
RCR11205	0.0015041262498115807
RCR11207	0.0015041262498115807
RCR10129	0.0015041262498115807
RCR11220	0.0015041262498115807
RCR11223	0.0015041262498115807
RCR14268	0.0015041262498115807
RCR10234	0.0015041262498115807
RCR11221	0.0015041262498115807
RCR10137	0.0015041262498115807
RCR11222	0.0015041262498115807
RCR10136	0.0015041262498115807
RCR11224	0.0015041262498115807
RCR11226	0.0015041262498115807
RCR14274	0.0015041262498115807
RCR11227	0.0015041262498115807
RCR10027	0.0015041262498115807
RCR11228	0.0015041262498115807
RCR11229	0.0015041262498115807
RCR14275	0.0015041262498115807
RCR10115	0.0015041262498115807
RCR11230	0.0015041262498115807
RCR10102	0.0015041262498115807
RCR10018	0.0015041262498115807
RCR10088	0.0015041262498115807
RCR10114	0.0015041262498115807
RCR11231	0.0015041262498115807
RCR10131	0.0015041262498115807
RCR11206	0.0015041262498115807
RCR10297	0.0015041262498115807
RCR10109	0.0015041262498115807
RCR10238	0.0015041262498115807
RCR10113	0.0015041262498115807
RCR10117	0.0015041262498115807
RCR10112	0.0015041262498115807
RCR10239	0.0015041262498115807
RCR10135	0.0015041262498115807
RCR10299	0.0015041262498115807
RCR10132	0.0015041262498115807
RCR11166	0.0015041262498115807
RCR10300	0.0015041262498115807
RCR11204	0.0015041262498115807
RCR10019	0.00010730163448977782
RCR10020	0.0001608807775537489
RCR10021	0.00042718299046107635
RCR14194	0.00042718299046107635
RCR11718	0.002343366919033449
RCR11768	0.002343366919033449
RCR10052	0.002343366919033449
RCR10025	0.002343366919033449
RCR11721	0.002343366919033449
RCR11724	0.002343366919033449
RCR11688	0.002343366919033449
RCR10031	0.002343366919033449
RCR11689	0.002343366919033449
RCR10042	0.002343366919033449
RCR10047	0.002343366919033449
RCR10036	0.002343366919033449
RCR11719	0.002343366919033449
RCR11691	0.002343366919033449
RCR12221	0.002343366919033449
RCR12223	0.002343366919033449
RCR11690	0.002343366919033449
RCR11720	0.002343366919033449
RCR11752	0.002343366919033449
RCR11692	0.002343366919033449
RCR11722	0.002343366919033449
RCR10048	0.002343366919033449
RCR11693	0.002343366919033449
RCR11723	0.002343366919033449
RCR10053	0.002343366919033449
RCR11725	0.002343366919033449
RCR10037	0.002343366919033449
RCR11694	0.002343366919033449
RCR11726	0.002343366919033449
RCR11727	0.002343366919033449
RCR11695	0.002343366919033449
RCR11728	0.002343366919033449
RCR11729	0.002343366919033449
RCR11696	0.002343366919033449
RCR11730	0.002343366919033449
RCR11731	0.002343366919033449
RCR11697	0.002343366919033449
RCR11732	0.002343366919033449
RCR10054	0.002343366919033449
RCR11733	0.002343366919033449
RCR10038	0.002343366919033449
RCR10032	0.002343366919033449
RCR11698	0.002343366919033449
RCR11734	0.002343366919033449
RCR10043	0.002343366919033449
RCR11735	0.002343366919033449
RCR11699	0.002343366919033449
RCR11736	0.002343366919033449
RCR11737	0.002343366919033449
RCR11700	0.002343366919033449
RCR11738	0.002343366919033449
RCR11739	0.002343366919033449
RCR11701	0.002343366919033449
RCR11740	0.002343366919033449
RCR11741	0.002343366919033449
RCR10033	0.002343366919033449
RCR11742	0.002343366919033449
RCR11702	0.002343366919033449
RCR10044	0.002343366919033449
RCR11743	0.002343366919033449
RCR10049	0.002343366919033449
RCR12243	0.002343366919033449
RCR11706	0.002343366919033449
RCR11744	0.002343366919033449
RCR11745	0.002343366919033449
RCR10022	0.002343366919033449
RCR12245	0.002343366919033449
RCR11703	0.002343366919033449
RCR11746	0.002343366919033449
RCR11747	0.002343366919033449
RCR11711	0.002343366919033449
RCR11748	0.002343366919033449
RCR11749	0.002343366919033449
RCR11750	0.002343366919033449
RCR10050	0.002343366919033449
RCR11751	0.002343366919033449
RCR10055	0.002343366919033449
RCR11704	0.002343366919033449
RCR11753	0.002343366919033449
RCR10039	0.002343366919033449
RCR11754	0.002343366919033449
RCR11757	0.002343366919033449
RCR11705	0.002343366919033449
RCR11756	0.002343366919033449
RCR11707	0.002343366919033449
RCR11755	0.002343366919033449
RCR11708	0.002343366919033449
RCR11766	0.002343366919033449
RCR11760	0.002343366919033449
RCR10040	0.002343366919033449
RCR10029	0.002343366919033449
RCR10034	0.002343366919033449
RCR11713	0.002343366919033449
RCR11758	0.002343366919033449
RCR10045	0.002343366919033449
RCR11759	0.002343366919033449
RCR11761	0.002343366919033449
RCR11709	0.002343366919033449
RCR11762	0.002343366919033449
RCR11763	0.002343366919033449
RCR11715	0.002343366919033449
RCR11764	0.002343366919033449
RCR11710	0.002343366919033449
RCR11770	0.002343366919033449
RCR10035	0.002343366919033449
RCR11767	0.002343366919033449
RCR10046	0.002343366919033449
RCR10051	0.002343366919033449
RCR11769	0.002343366919033449
RCR11712	0.002343366919033449
RCR11771	0.002343366919033449
RCR11714	0.002343366919033449
RCR11772	0.002343366919033449
RCR11765	0.002343366919033449
RCR10041	0.002343366919033449
RCR11717	0.002343366919033449
RCR11716	0.002343366919033449
RCR10030	0.002343366919033449
RCR13680	3.214406076665789e-06
RCR90180	3.214406076665789e-06
RCR13648	3.214406076665789e-06
RCR20514	3.214406076665789e-06
RCR13649	3.214406076665789e-06
RCR20230	3.214406076665789e-06
RCR10220	3.214406076665789e-06
RCR13626	3.214406076665789e-06
RCR13624	3.214406076665789e-06
RCR10394	3.214406076665789e-06
RCR12329	0.0010427138613173952
RCR14640	0.0010427138613173952
RCR10060	0.0010427138613173952
RCR10075	0.0010427138613173952
RCR12327	0.0010427138613173952
RCR12328	0.0010427138613173952
RCR13632	4.0187036068693725e-06
RCR10062	0.0010427138613173952
RCR10077	0.0010427138613173952
RCR12330	0.0010427138613173952
RCR10061	0.0010427138613173952
RCR10076	0.0010427138613173952
RCR12331	0.0010427138613173952
RCR13683	4.0187036068693725e-06
RCR12332	0.0010427138613173952
RCR12333	0.0010427138613173952
RCR12334	0.0010427138613173952
RCR12335	0.0010427138613173952
RCR12336	0.0010427138613173952
RCR12337	0.0010427138613173952
RCR12338	0.0010427138613173952
RCR10079	0.0010427138613173952
RCR12339	0.0010427138613173952
RCR10026	0.0010427138613173952
RCR10063	0.0010427138613173952
RCR10078	0.0010427138613173952
RCR12340	0.0010427138613173952
RCR12341	0.0010427138613173952
RCR12342	0.0010427138613173952
RCR12343	0.0010427138613173952
RCR12344	0.0010427138613173952
RCR12345	0.0010427138613173952
RCR12346	0.0010427138613173952
RCR12347	0.0010427138613173952
RCR10065	0.0010427138613173952
RCR10081	0.0010427138613173952
