	RCR10001	RCR10084	RCR10099	RCR10101	RCR10103	RCR10105	RCR10106	RCR10109	RCR10118	RCR10127	RCR10145	RCR10164	RCR10294	RCR10295	RCR10345	RCR10352	RCR10443	RCR10444	RCR10460	RCR10462	RCR10463	RCR10464	RCR10471	RCR10475	RCR10479	RCR10480	RCR10483	RCR10484	RCR10503	RCR10506	RCR10555	RCR10608	RCR11017	RCR11103	RCR11104	RCR11105	RCR11151	RCR11158	RCR11159	RCR11165	RCR11167	RCR11170	RCR11176	RCR11187	RCR11204	RCR11244	RCR11299	RCR11300	RCR11301	RCR11372	RCR11379	RCR11504	RCR11505	RCR11522	RCR11524	RCR11659	RCR11660	RCR11661	RCR11663	RCR11665	RCR11669	RCR11671	RCR12361	RCR12402	RCR13179	RCR13802	RCR13852	RCR14180	RCR14183	RCR14185	RCR14186	RCR14216	RCR14217	RCR14218	RCR14219	RCR14224	RCR14227	RCR14230	RCR14266	RCR14348	RCR14424	RCR14481	RCR14581	RCR14582	RCR20005	RCR20011	RCR20025	RCR20085	RCR20169	RCR20270	RCR20385	RCR20558	RCR20575	RCR20651	RCR21046	RCR21047	RCR21048	RCR30008	RCR30011	RCR30070	RCR30072	RCR30096	RCR30115	RCR30237	RCR30268	RCR30285	RCR30309	RCR30315	RCR30325	RCR30500	RCR30528	RCR30533	RCR30536	RCR40013	RCR40014	RCR40028	RCR40054	RCR40107	RCR40438	RCR40442	RCR40448	RCR40464	RCR40533	RCR40976	RCR40999	RCR41023	RCR41024	RCR41027	RCR41463	RCR41592	RCR30125	RCR90192	RCR90193
0	1.3477977621916681	5.778263521374712	-0.7669349207876621	-5.295197117421708	5.975658902385177	-163.641794930959	-7.126061283566742	-1.3364744605630676	1.7575168380549258	-0.7669349207876621	6.927079103300287	1.75751683805413	-4.144794736240215	3.8346746039380903	7.126061283566484	7.126061283566514	-1.1504023811813795	1.1504023811812658	7.126061283566628	0.0	0.0	0.0	-1.1504023811813795	-3.2913866796288858	3.2913866796288094	1.150402381181427	0.7669349207876727	0.7669349207875502	-3.291386679628772	2.9943923550593343	3.8063663432683416e-13	0.8502643560445796	99.99999999999987	-5.0815023301674955	-7.622253495251243	-1.1504023811814932	2.684272222756586	2.9943923550593343	2.9943923550593343	1.1504023811813795	-4.330866815622585	-1.1504023811812658	4.3308668156225645	1.1504023811813713	-2.99439235505929	-7.7331757404400605	1.1504023811814932	1.1504023811814932	1.1504023811814674	7.126061283566615	7.126061283566494	0.8502643560445797	0.8502643560445796	7.126061283566559	7.126061283566628	7.1260612835665995	-14.859237024006575	-7.126061283566742	7.126061283566855	176.7435151169111	-7.126061283566628	7.126061283566949	7.126061283566628	-7.126061283566514	1.1504023811814674	2.6842722227564764	-2.68427222275659	1.8455767731325825	-1.8455767731327342	-6.927079103300343	1.8455767731325068	-2.5407511650838615	5.0815023301674955	-2.5407511650837478	-2.5407511650838615	3.2913866796287663	3.291386679628772	-3.2913866796288858	7.42485811423894	0.0	7.126061283566628	-7.126061283566969	1.1504023811814672	1.1504023811814672	139.65582988615915	-21.378183850699884	29.23293454072609	132.52976860259238	-7.733175740439606	139.6558298861592	7.126061283566514	7.733175740440056	169.61745383334414	7.126061283566492	28.38267018468137	56.76534036936274	42.51321780222898	48.492481716823704	-29.232934540726205	-3.2913866796288884	-1.1504023811813746	0.8402822488786796	20.828057519792193	-4.330866815622489	1.700528712089067	1.7005287120891057	7.126061283566943	-6.927079103300288	1.7005287120891055	2.48687684174616	-7.1260612835664965	-8.772655876435806	-1.150402381180937	52.67988727065904	-29.23293454072609	-5.975658902385817	-2.4868768417460387	22.528586231881263	-3.2913866796288858	-4.330866815622471	-1.1504023811813795	-6.927079103300288	-5.975658902385817	4.779502003046451	-7.126061283566401	1.700528712089106	5.059596086006017	10.119192172012035	1.1504023811810384	0.840282248878699	-2.48687684174616	3.83467460393809	7.4248581142389405
1	0.0	4.669636765241799	-0.37027956728809386	-3.641082411663888	5.169850713329605	-155.08293758144123	-6.780903363282164	-1.2959784855071348	2.077679794225446	-0.37027956728809386	5.814760612223103	2.077679794224764	-3.08566306073169	1.851397836440695	5.72527006426179	6.780903363281936	-0.5554193509320839	0.5554193509321976	4.669636765241762	1.0556332990200714	1.05563329902007	1.05563329902007	-0.5554193509320839	-2.81823892880152	2.818238928801382	0.5554193509322085	0.37027956728819356	0.3702795672880343	-2.8182389288014065	2.5302437097998642	1.0556332990199735	0.8069028887052055	99.99999999999987	-4.42964074940528	-6.6444611241084885	-0.555419350932425	1.2959784855084489	2.5302437097998642	2.5302437097998647	0.5554193509320839	-3.826222195307082	-0.5554193509321976	3.8262221953070674	0.5554193509321587	-2.5302437097998336	-7.247530507554984	0.5554193509321976	0.5554193509323113	0.5554193509322919	5.725270064261803	5.725270064261768	0.8069028887052055	0.8069028887052054	5.725270064261778	5.725270064261849	6.780903363281763	-14.02843387083692	-6.780903363282164	6.78090336328205	167.03369165805293	-6.78090336328205	6.780903363281996	4.669636765241762	-4.669636765241762	0.5554193509322919	1.2959784855083853	-1.295978485508499	1.3851198628174597	-1.3851198628175325	-5.814760612223154	1.3851198628175325	-2.2148203747027537	4.429640749405394	-2.2148203747027537	-2.2148203747027537	2.8182389288013776	2.818238928801293	-2.8182389288014065	7.199880475039093	1.05563329902007	5.725270064261849	-6.78090336328205	0.5554193509322919	0.5554193509322919	132.91127810768376	-20.342710089845582	27.760378469617535	126.13037474440178	-7.247530507554643	132.91127810768376	4.669636765241762	7.247530507554947	160.25278829477088	5.725270064261897	26.953475580912233	53.906951161824466	40.34514443526027	42.610059037042674	-27.76037846961765	-2.818238928801399	-0.5554193509321028	0.3767874256607229	19.284323663366916	-3.826222195307113	1.6138057774110166	1.6138057774109444	4.6696367652420205	-5.814760612223103	1.613805777410944	1.8513978364405832	-5.72527006426176	-7.199880475042505	-0.5554193509321261	46.075262650894274	-27.760378469617535	-4.114217414309792	-1.8513978364404693	20.898129440777893	-2.8182389288014065	-3.826222195307082	-0.5554193509320839	-5.814760612223103	-4.114217414309792	3.718736267036057	-5.725270064261736	1.6138057774109444	3.8443320755896124	7.688664151179226	0.5554193509321976	0.3767874256606656	-1.8513978364405832	1.8513978364406949	7.199880475039093
2	0.0	5.145222422245771	-0.40799120528856747	-4.011913518667029	5.281219490673335	-153.48873942463683	-6.641190174966482	-1.4279692185083377	2.2892839852272573	-0.40799120528856747	6.406973001561954	2.289283985226575	-3.399926710734235	2.0399560264427343	5.8932062986060485	6.641190174966255	-0.6119868079327944	0.6119868079327944	5.145222422245979	0.7479838763602319	0.7479838763602313	0.7479838763602314	-0.6119868079326807	-3.105266395803824	3.1052663958039384	0.6119868079328202	0.40799120528858895	0.4079912052885592	-3.1052663958039375	2.7879399028021936	0.7479838763601947	0.7995383206026072	95.00999999999782	-4.880783678076341	-7.321175517114625	-0.611986807932908	1.4279692185097836	2.7879399028021936	2.787939902802194	0.6119868079326807	-4.215909121310688	-0.611986807932567	4.215909121310638	0.6119868079327306	-2.7879399028021226	-7.570503475900523	0.611986807932908	0.6119868079327944	0.6119868079327923	5.893206298606186	5.893206298606038	0.7995383206026072	0.7995383206026072	5.893206298606133	5.893206298606174	6.641190174966281	-14.211693650866778	-6.641190174966482	6.641190174966482	165.4111490902767	-6.641190174966368	6.641190174966515	5.145222422245979	-5.145222422245865	0.6119868079327924	1.427969218509702	-1.4279692185098156	1.5261893234854365	-1.526189323485596	-6.406973001562051	1.5261893234853687	-2.440391839038284	4.880783678076341	-2.4403918390381705	-2.440391839038284	3.105266395803812	3.105266395803824	-3.1052663958039375	7.933162325045448	0.7479838763602314	5.893206298606174	-6.6411901749667095	0.6119868079327924	0.6119868079327924	131.22433047026834	-19.92357052489899	27.42918651063428	124.58314029530172	-7.570503475900182	131.22433047026823	5.145222422245979	7.570503475900516	158.7699589153101	5.893206298606037	26.629648190031734	53.25929638006347	39.97691603013036	44.96347520589234	-27.42918651063428	-3.1052663958038873	-0.6119868079326812	2.317063980078459e-13	18.936480691638256	-4.215909121310648	1.5990766411936193	1.5990766411936286	5.1452224222462535	-6.406973001561955	1.5990766411936284	2.039956026442067	-5.893206298606066	-7.933162325049921	-0.6119868079321426	48.60250787352811	-27.429186510634167	-4.5332356143139805	-2.0399560264420415	20.5355573328319	-3.1052663958039375	-4.215909121310688	-0.6119868079326807	-6.406973001561955	-4.5332356143139805	4.187020855149172	-5.89320629860606	1.5990766411936288	4.187020855149172	8.374041710298346	0.6119868079322259	0.0	-2.039956026442067	2.0399560264427343	7.933162325045448
3	0.30551648829690814	1.6396190338073733	-0.20000000000015916	-1.4574725195031988	3.6421856612442616	-128.56995957884794	-5.939235800384608	-0.3944835117021057	0.5451355221048813	-0.20000000000004547	1.9809096277584006	0.5451355221039194	-1.1574725195031306	1.0000000000003688	3.9421856612442605	5.939235800384495	-0.3000000000001819	0.3000000000001819	1.945135522104124	1.9970501391401783	1.9970501391401778	1.997050139140178	-0.3000000000001819	-0.945135522104124	0.94513552210399	0.3000000000001107	0.20000000000016618	0.20000000000009996	-0.9451355221040103	0.8574725195035139	1.9970501391400148	0.6643823565739758	99.99999999999987	-1.4647277022060052	-2.197091553309747	-0.3000000000002956	0.7000000000000614	0.8574725195035139	0.857472519503514	0.3000000000000682	-1.2519560312057365	-0.3000000000000682	1.251956031205708	0.30000000000014987	-0.8574725195034034	-4.187321183349127	0.3000000000001819	0.3000000000002956	0.3000000000003152	3.942185661244292	3.9421856612441655	0.6643823565739758	0.6643823565739757	3.9421856612442676	3.942185661244366	5.939235800384533	-10.126556983733622	-5.939235800384608	5.9392358003849495	138.15138104047742	-5.939235800384495	5.939235800384997	1.9451355221042377	-1.9451355221040103	0.3000000000003152	0.7000000000002022	-0.7000000000001592	0.5161819255517084	-0.5161819255519049	-1.9809096277583649	0.5161819255517912	-0.7323638511031731	1.4647277022060052	-0.7323638511031731	-0.7323638511031731	0.9451355221039833	0.9451355221040103	-0.9451355221040103	2.1915750650112455	1.9970501391401783	3.9421856612442525	-5.939235800385063	0.3000000000003152	0.3000000000003152	111.53978443815504	-17.817707401153825	23.21317707130845	105.6005486377701	-4.187321183348558	111.53978443815508	1.945135522104124	4.187321183349143	132.212145240092	3.942185661244295	22.54879471473433	45.09758942946866	33.219117828698785	23.19950559657616	-23.213177071308337	-0.9451355221040145	-0.3000000000001445	2.139577619637066	16.78894268800584	-1.2519560312057627	1.3287647131483027	1.3287647131482845	1.9451355221046067	-1.9809096277584006	1.3287647131482843	0.6944835117033956	-3.9421856612440926	-2.4970915533114066	-0.2999999999997607	25.222753821427887	-23.213177071308337	-1.6451355221048516	-0.6944835117034245	18.11770740115412	-0.9451355221040103	-1.2519560312057365	-0.3000000000001819	-1.9809096277584008	-1.6451355221048516	0.9314051759333446	-3.942185661244025	1.3287647131482847	1.644597715812347	3.289195431624694	0.29999999999972715	2.1395776196370067	-0.6944835117033956	1.0	2.1915750650112455
4	0.0	3.0487631117834377	-0.24175214102274367	-2.3772293867206145	4.325001657307854	-141.02796420530524	-6.326496625899608	-0.8461324935784252	1.3564981246262717	-0.24175214102262998	3.7964039923512165	1.3564981246266825	-2.014601175187181	1.2087607051133058	4.687629868841383	6.326496625899381	-0.3626282115341155	0.3626282115340018	3.048763111783842	1.6388667570581055	1.6388667570579942	1.6388667570579947	-0.3626282115340018	-1.8400024066716014	1.8400024066702165	0.3626282115339918	0.24175214102276346	0.24175214102263695	-1.8400024066703509	1.6519729636528817	1.6388667570580537	0.7316467237535791	99.99999999999987	-2.8920719092678837	-4.3381078639004045	-0.3626282115341155	0.8461324935790859	1.6519729636528817	1.651972963652882	0.3626282115340018	-2.4981054572311905	-0.36262821153377445	2.4981054572312003	0.3626282115339794	-1.6519729636524971	-5.6814997819341215	0.3626282115341155	0.3626282115340018	0.3626282115341124	4.687629868841861	4.687629868841357	0.7316467237535791	0.7316467237535791	4.687629868841486	4.687629868841896	6.326496625900607	-12.007996407834753	-6.326496625899608	6.3264966259009725	151.67946248851422	-6.326496625899495	6.326496625901073	3.048763111783842	-3.048763111784865	0.3626282115341124	0.8461324935790344	-0.8461324935791481	0.9043320830839365	-0.9043320830834318	-3.796403992351088	0.9043320830833181	-1.4460359546337713	2.89207190926777	-1.4460359546337713	-1.4460359546337713	1.840002406670288	1.8400024066702372	-1.8400024066702372	4.700736075433997	1.6388667570579944	4.6876298688415545	-6.326496625900745	0.3626282115341124	0.3626282115341124	121.59919623627547	-18.97948987769871	25.349311443493434	115.2726996103839	-5.681499781933553	121.59919623628349	3.048763111783842	5.681499781934126	145.35296586261416	4.687629868841487	24.617664719739533	49.23532943947886	36.58233618767895	32.36315758684714	-25.349311443494003	-1.8400024066709262	-0.3626282115340002	1.195654498518934	17.878824641728073	-2.498105457232076	1.463293447505066	1.463293447504913	3.048763111784246	-3.796403992350799	1.4632934475049129	1.208760705113709	-4.68762986884052	-4.700736075436225	-0.36262821153441305	35.035211739466604	-25.34931144349389	-2.686134900248817	-1.2087607051137184	19.342118089231008	-1.8400024066702372	-2.4981054572318726	-0.3626282115340018	-3.7964039923512174	-2.686134900248817	2.2231016665213916	-4.687629868840986	1.463293447504913	2.621653166027372	5.24330633205445	0.36262821153445657	1.195654498518408	-1.208760705113698	1.2087607051128175	4.700736075433364
5	2.3530681270206504	4.4169910586115915	-0.8892748090755731	-4.822755410871764	5.436146972018442	-151.05151951222626	-6.77005918563259	-0.7593937047423321	0.5451355221050485	-0.8892748090755731	5.0319642973429115	0.5451355221043741	-3.4888431972584613	4.446374045377677	6.770059185631852	6.770059185632476	-1.3339122136134165	1.3339122136133028	6.770059185632249	2.7257935499653155e-14	2.7257935499653152e-14	2.7257935499653155e-14	-1.3339122136133028	-2.3236851402554066	2.3236851402552463	1.333912213613303	0.8892748090756188	0.8892748090754393	-2.323685140255293	2.154930983645837	3.8063663432683416e-13	0.781011341613406	99.99999999999987	-3.492006552428734	-5.238009828643385	-1.3339122136134165	3.1124618317642128	2.154930983645837	2.154930983645837	1.3339122136131891	-2.9143246883882057	-1.3339122136133028	2.914324688388111	1.333912213613375	-2.154930983645727	-5.981282494123548	1.3339122136133028	1.3339122136133028	1.333912213613305	6.770059185632504	6.770059185631853	0.7810113416134061	0.781011341613406	6.7700591856319114	6.770059185632476	6.770059185631935	-12.751341679755456	-6.77005918563259	6.770059185632022	163.2577256698769	-6.770059185632476	6.770059185632052	6.770059185632363	-6.770059185632249	1.3339122136133288	3.112461831764108	-3.1124618317642216	1.5399577449139135	-1.539957744913977	-5.031964297342938	1.5399577449138633	-1.7460032762146511	3.492006552428734	-1.7460032762146511	-1.7460032762146511	2.323685140255326	2.323685140255293	-2.3236851402551792	4.218853915234502	0.0	6.770059185631908	-6.770059185632022	1.3339122136133286	1.3339122136133286	129.41519509161276	-20.310177556895837	27.076354067580496	122.64513590598062	-5.98128249412332	129.41519509161265	6.770059185632363	5.981282494123491	156.48766648424476	6.770059185631852	26.29534272596721	52.59068545193441	39.0505670806703	39.046795198675454	-27.076354067580723	-2.3236851402551992	-1.3339122136132657	2.2914430617306607	20.082067087281	-2.9143246883881515	1.5620226832279513	1.5620226832280117	6.770059185632559	-5.0319642973429115	1.5620226832280115	2.0933059183564326	-6.770059185631727	-6.571922042256801	-1.3339122136126684	42.70212380025987	-27.076354067580496	-5.436146972019742	-2.09330591835635	21.644089770509026	-2.3236851402551792	-2.9143246883882057	-1.3339122136133028	-5.031964297342912	-5.436146972019742	3.551602638692618	-6.7700591856316805	1.562022683228012	4.3154169926028345	8.630833985205669	1.3339122136127344	2.291443061730649	-2.0933059183564326	4.446374045377677	4.218853915234501
6	0.0	5.009836624927681	-0.39725576761577486	-3.906348381550515	5.142255214128764	-149.45000335817497	-6.466441106178877	-1.390395186652907	2.2290462516178855	-0.39725576761577486	6.2383868692165265	2.229046251617433	-3.3104647301269097	1.9862788380787526	5.738138865552638	6.466441106178877	-0.5958836514237191	0.5958836514236054	5.00983662492763	0.7283022406257127	0.7283022406257126	0.7283022406257127	-0.5958836514237191	-3.023557786848869	3.02355778684885	0.5958836514236259	0.397255767615824	0.39725576761578435	-3.023557786848869	2.7145810787037528	0.7283022406255668	0.7785001371889935	92.51000999999678	-4.75235603480337	-7.128534052205396	-0.5958836514237191	1.3903951866550226	2.7145810787037528	2.7145810787037528	0.5958836514236054	-4.10497626535664	-0.5958836514236054	4.104976265356534	0.5958836514237439	-2.714581078703759	-7.371301465746683	0.5958836514238328	0.5958836514237191	0.5958836514238282	5.73813886555308	5.738138865552637	0.7785001371889934	0.7785001371889934	5.738138865552732	5.738138865553083	6.4664411061783715	-13.837742571925105	-6.466441106178877	6.4664411061783085	161.05869967848207	-6.466441106178877	6.466441106178256	5.00983662492763	-5.009836624927516	0.5958836514238112	1.3903951866549278	-1.3903951866550415	1.4860308344127928	-1.4860308344128725	-6.238386869216583	1.4860308344128725	-2.3761780174019123	4.75235603480337	-2.3761780174019123	-2.3761780174019123	3.0235577868487926	3.023557786848869	-3.0235577868487553	7.724417703626546	0.7283022406256717	5.738138865552742	-6.4664411061783085	0.5958836514238111	0.5958836514238111	127.7714358914593	-19.39932331853481	26.70744467309237	121.30499478528108	-7.371301465746797	127.77143589145928	5.00983662492763	7.37130146574665	154.59225857230376	5.738138865552637	25.928944535903327	51.857889071806646	38.92500685944967	43.780355130310454	-26.70744467309237	-3.023557786848781	-0.5958836514236852	2.317063980078459e-13	18.438206695579556	-4.1049762653565125	1.5570002743788791	1.5570002743788967	5.009836624928058	-6.2383868692165265	1.5570002743788964	1.986278838078978	-5.738138865552666	-7.724417703629342	-0.5958836514233441	47.32363424276855	-26.707444673092255	-4.413952973504706	-1.986278838078988	19.99520696995853	-3.0235577868487553	-4.104976265356527	-0.5958836514237191	-6.2383868692165265	-4.413952973504706	4.076848133664706	-5.738138865552628	1.5570002743788967	4.076848133664696	8.153696267329392	0.5958836514232644	0.0	-1.986278838078978	1.9862788380787526	7.724417703626546
7	0.0	5.280608219569415	-0.4187266429620422	-4.1174786557870675	5.420183767218533	-157.52747549110688	-6.815939243754428	-1.4655432503638586	2.3495217188369204	-0.4187266429619285	6.57555913390949	2.349521718836286	-3.489388691344061	2.093633214809709	6.048273731661659	6.815939243754315	-0.6280899644431202	0.6280899644430065	5.280608219569331	0.7676655120924026	0.7676655120924025	0.7676655120924026	-0.6280899644428928	-3.18697500476037	3.1869750047601473	0.6280899644429128	0.41872664296197265	0.41872664296194684	-3.186975004760143	2.8612987269015098	0.7676655120922078	0.8205765040162101	97.50998999999885	-5.009211321350108	-7.513816982025446	-0.6280899644431202	1.465543250366778	2.8612987269015098	2.86129872690151	0.6280899644428928	-4.326841977265303	-0.6280899644428928	4.326841977265325	0.6280899644429283	-2.8612987269013956	-7.7697054860555	0.6280899644431202	0.6280899644430065	0.6280899644430437	6.048273731662034	6.048273731661659	0.8205765040162101	0.8205765040162101	6.048273731661697	6.048273731661993	6.815939243754424	-14.585644729809928	-6.815939243754428	6.815939243754656	169.76359850208019	-6.815939243754428	6.8159392437546575	5.280608219569331	-5.280608219569331	0.628089964442994	1.4655432503667498	-1.4655432503668635	1.5663478125590848	-1.5663478125592292	-6.5755591339095645	1.5663478125591155	-2.504605660675338	5.009211321350108	-2.504605660675338	-2.504605660675338	3.186975004760213	3.186975004760143	-3.186975004760143	8.14190694646522	0.7676655120924412	6.048273731661766	-6.8159392437547694	0.628089964442994	0.628089964442994	134.67722504908397	-20.447817731263058	28.150928348175967	127.86128580532915	-7.769705486055159	134.67722504908372	5.280608219569444	7.769705486055453	162.9476592583253	6.048273731661658	27.330351844159775	54.66070368831955	41.0288252008105	46.146595281463306	-28.150928348175967	-3.1869750047601593	-0.6280899644428698	2.317063980078459e-13	19.434754687675845	-4.326841977265259	1.6411530080301873	1.6411530080301808	5.280608219569762	-6.57555913390949	1.6411530080301806	2.0936332148092918	-6.0482737316616975	-8.141906946469248	-0.6280899644428805	49.88138150430268	-28.150928348175853	-4.652518255126893	-2.0936332148093015	21.075907695706064	-3.186975004760143	-4.326841977265303	-0.6280899644428928	-6.57555913390949	-4.652518255126893	4.29719357662416	-6.048273731661652	1.641153008030181	4.297193576624147	8.594387153248293	0.6280899644427791	0.0	-2.0936332148092918	2.093633214809709	8.14190694646522
8	0.46820272253213013	6.119277924152187	-0.5924825735968398	-5.0457407694781296	6.004636966992877	-167.28686633343136	-7.199241008092827	-1.605486285054892	2.440102631506014	-0.5924825735968398	7.526734523900549	2.4401026315063064	-4.157016909082927	2.962412867983938	6.893360827388533	7.199241008092713	-0.8887238603953165	0.8887238603952028	6.587480646684298	0.3058801807043328	0.30588018070433276	0.3058801807043328	-0.8887238603952028	-3.625067778700327	3.62506777870035	0.8887238603951815	0.592482573596997	0.5924825735966884	-3.625067778700327	3.2682930486881365	0.3058801807040936	0.8713910713522167	99.99999999999987	-5.665898074961888	-8.498847112443059	-0.8887238603954302	2.0736890075891585	3.2682930486881365	3.268293048688137	0.8887238603952028	-4.873779333742959	-0.8887238603950891	4.873779333742876	0.888723860395242	-3.268293048688065	-8.44473959849904	0.8887238603953165	0.8887238603953165	0.8887238603952745	6.893360827388429	6.893360827388534	0.8713910713522168	0.8713910713522168	6.893360827388603	6.893360827388506	7.199241008092808	-15.64398060659164	-7.199241008092827	7.199241008092827	180.49074430851738	-7.199241008092713	7.199241008092925	6.587480646684298	-6.587480646684185	0.8887238603953677	2.0736890075891097	-2.0736890075892234	1.8608364489382103	-1.8608364489382438	-7.5267345239007	1.8608364489381302	-2.832949037481285	5.665898074961888	-2.832949037481285	-2.832949037481285	3.6250677787001924	3.6250677787002132	-3.6250677787002132	8.919368250304325	0.3058801807042482	6.893360827388619	-7.19924100809294	0.8887238603953675	0.8887238603953675	142.68352978699863	-21.597723024278594	29.85540886325066	135.4842887789057	-8.4447395984987	142.68352978699855	6.587480646684412	8.444739598498892	173.2915033004242	6.893360827388533	28.984017791898413	57.968035583796826	43.56955356761084	51.383255016890644	-29.855408863250773	-3.625067778700183	-0.8887238603951543	2.317063980078459e-13	20.743664741966914	-4.873779333742935	1.7427821427070285	1.742782142707046	6.587480646684668	-7.52673452390055	1.7427821427070458	2.4942101454520578	-6.893360827388454	-9.387570972838375	-0.8887238603950304	55.620247305049816	-29.855408863250545	-5.698756786289664	-2.49421014545203	22.48644688467391	-3.6250677787002132	-4.873779333742959	-0.8887238603952028	-7.52673452390055	-5.698756786289664	5.069499487791702	-6.893360827388392	1.742782142707046	5.0694994877916075	10.138998975583215	0.8887238603949754	0.0	-2.4942101454520578	2.962412867983938	8.919368250304325
9	1.5310213407201063	1.7421581005183264	-0.4888632402064559	-2.2554529608253233	3.9029062490744577	-128.5004586168958	-5.999222777530122	-0.18000000000025804	-0.1488632402055741	-0.4888632402064559	1.8647528304998149	-0.14886324020585562	-1.5221581005157532	2.4443162010321915	4.636201109384382	5.999222777530008	-0.7332948603097975	0.7332948603096838	3.273179441238426	1.3630216681459657	1.3630216681459657	1.3630216681459657	-0.7332948603096838	-0.8288632402068288	0.8288632402068056	0.7332948603096574	0.4888632402065291	0.48886324020628824	-0.8288632402068288	0.7888632402067304	1.3630216681458478	0.6617677822847252	99.99999999999987	-1.1984843202758384	-1.797726480413644	-0.7332948603097975	1.71102134072244	0.7888632402067304	0.7888632402067305	0.7332948603095701	-0.9688632402069288	-0.7332948603095701	0.9688632402068954	0.7332948603096304	-0.7888632402065241	-3.754043008868962	0.7332948603097975	0.7332948603097975	0.7332948603098092	4.63620110938411	4.636201109384382	0.6617677822847253	0.6617677822847253	4.6362011093843885	4.63620110938416	5.99922277753021	-9.75326578639931	-5.999222777530122	5.999222777530349	138.40258764350074	-5.999222777530008	5.999222777530326	3.2731794412385398	-3.2731794412383124	0.7332948603097204	1.7110213407223682	-1.711021340722482	0.6662685102238656	-0.666268510223972	-1.8647528304998104	0.666268510223972	-0.5992421601379192	1.1984843202758384	-0.5992421601379192	-0.5992421601379192	0.8288632402068284	0.8288632402068288	-0.8288632402068288	1.0000000000010119	1.3630216681459342	4.636201109384388	-5.999222777530463	0.7332948603097204	0.7332948603097204	111.35290741037102	-17.997668332590706	23.205185116933308	105.35368463284071	-3.7540430088687344	111.35290741037102	3.273179441238426	3.7540430088688836	132.40336486597016	4.636201109384382	22.543417334648566	45.08683466929713	33.08838911423626	22.823784803819308	-23.205185116933308	-0.8288632402068649	-0.7332948603096451	3.0184746289708153	17.407427628334062	-0.9688632402068361	1.3235355645663276	1.3235355645663358	3.2731794412387085	-1.8647528304998147	1.3235355645663354	0.9132948603116035	-4.636201109384393	-2.53102134071662	-0.733294860309186	25.060615228697316	-23.205185116933308	-2.539884580929538	-0.9132948603115665	18.73096319290039	-0.8288632402069425	-0.9688632402068151	-0.7332948603096838	-1.8647528304998147	-2.539884580929538	1.060390318230953	-4.636201109384388	1.3235355645663358	2.066548527887856	4.133097055775713	0.7332948603091154	3.018474628970815	-0.9132948603116035	2.44431620103203	1.0
