	RCR10001	RCR10084	RCR10099	RCR10101	RCR10103	RCR10105	RCR10106	RCR10109	RCR10110	RCR10118	RCR10127	RCR10164	RCR10229	RCR10230	RCR10246	RCR10275	RCR10294	RCR10295	RCR10352	RCR10443	RCR10444	RCR10468	RCR10471	RCR10475	RCR10480	RCR10483	RCR10484	RCR10490	RCR10499	RCR10503	RCR10506	RCR10606	RCR10608	RCR11017	RCR11027	RCR11070	RCR11103	RCR11104	RCR11105	RCR11109	RCR11151	RCR11152	RCR11154	RCR11158	RCR11167	RCR11169	RCR11170	RCR11172	RCR11194	RCR11204	RCR11299	RCR11300	RCR11301	RCR11319	RCR11320	RCR11503	RCR11504	RCR11505	RCR11659	RCR11660	RCR11661	RCR11663	RCR11665	RCR11669	RCR11671	RCR13179	RCR13802	RCR13805	RCR13852	RCR14182	RCR14186	RCR14216	RCR14217	RCR14218	RCR14219	RCR14227	RCR14232	RCR14258	RCR14266	RCR14395	RCR14406	RCR14481	RCR14581	RCR14582	RCR20005	RCR20011	RCR20025	RCR20069	RCR20085	RCR20136	RCR20137	RCR20169	RCR20171	RCR20270	RCR20561	RCR20562	RCR20575	RCR21045	RCR21046	RCR21047	RCR21048	RCR30008	RCR30011	RCR30077	RCR30115	RCR30116	RCR30263	RCR30264	RCR30268	RCR30285	RCR30325	RCR30439	RCR30500	RCR30533	RCR30536	RCR40013	RCR40014	RCR40028	RCR40054	RCR40066	RCR40107	RCR40111	RCR40450	RCR40842	RCR41020	RCR41023	RCR41024	RCR41027	RCR41465	RCR41476	RCR30125	RCR30053	RCR90192	RCR90193
0	-0.547831691065064	2.2261056368815284	-0.24522112737611224	-3.2875654977801787	0.9026105636878986	-119.75099853005156	-7.562876756971832	-0.18000000000029104	1.0930528184406132	-1.9956633821279866	-0.24522112737611224	-2.9275654977797103	1.09305281844011	-2.5519021156512736	0.36783169106428454	7.562876756971718	-2.9197338067159535	1.2261056368809484	7.562876756971832	-2.919733806715726	2.91973380671584	0.3284070424587071	-0.3678316910642252	-0.5852211273761441	0.3678316910642845	0.24522112737624993	0.24522112737609253	1.09305281844011	0.3678316910642845	-1.6782739458168408	1.638273945816214	1.226105636880736	0.6130019604985988	88.51352579512522	2.55190211565116	0.48261056368795413	-0.8736281698350012	-1.3104422547525019	-0.3678316910642252	0.5452211273760668	0.8582739458166271	0.36783169106428454	-1.093052818440242	0.5452211273761042	0.3678316910642252	-1.093052818440242	-0.3678316910642252	0.3678316910642252	0.3678316910642252	-0.5452211273761804	0.3678316910641115	0.3678316910641115	0.367831691064154	0.3678316910642845	-0.3678316910643389	0.7878316910643293	0.613001960498599	0.6130019604985989	7.562876756971992	-6.630974641320222	-7.562876756971832	9.1385401391002	129.79214923283962	-7.562876756971832	9.138540139100323	0.3678316910641539	0.3756633821286641	0.3678316910641115	-0.3756633821286641	0.8736281698346365	-0.8736281698346602	-0.4368140849175006	0.8736281698350012	-0.43681408491738694	0.43681408491738694	1.6782739458166134	-0.5852211273762578	-1.093052818440583	1.0	0.787831691064298	-0.787831691064298	-9.1385401391002	0.367831691064154	0.367831691064154	104.38587122544345	-24.63212534410843	21.0538474517341	-0.3678316910643389	95.24733108634315	7.562876756971719	0.3678316910643389	1.5756633821282549	-0.3678316910643389	104.38587122544332	0.9319021156516853	0.3678316910641115	120.6536090937393	1.093052818440242	20.44084549123538	40.88169098247075	30.65009802492994	19.79221916687834	-21.0538474517341	-0.5852211273762474	24.256563677863475	1.2078316910643394	1.5756633821286583	1.5756633821286583	1.2260039209973002	1.226003920997156	1.226003920997156	0.7878316910643293	0.54783169106462	-1.678273945818205	-10.0	24.71738154319769	-21.0538474517341	10.0	-0.5478316910646299	1.5756633821286585	25.48256759886067	0.3678316910643189	-0.5852211273762578	0.7878316910643293	1.5756633821286583	1.2260039209971563	0.8585883660047574	1.7171767320095148	10.0	1.0001017158856138	-0.5478316910646202	-1.5756633821286583	1.2261056368809484	1.0
1	-0.48000000000083176	1.9999999999997173	-0.1999999999999318	-2.9333333333349856	0.8800000000001242	-117.86752140982719	-7.462756975438197	-0.18000000000029104	0.980000000000106	-1.8600000000000136	-0.1999999999999318	-2.5733333333329256	0.9800000000000118	-2.33333333333303	0.29999999999999993	7.46275697543821	-2.6333333333348037	0.9999999999999999	7.462756975438197	-2.633333333333212	2.6333333333351137	0.3133333333333894	-0.29999999999996774	-0.5400000000000773	0.29999999999999993	0.2000000000000602	0.19999999999997856	0.9800000000000118	0.3	-1.5200000000002092	1.4800000000000597	1.0000000000000213	0.60544499153763	88.51352579510726	2.3333333333328388	0.4600000000000644	-0.81333333333313	-1.2200000000000273	-0.29999999999996735	0.500000000000048	0.6999999999999631	0.3	-0.9800000000000115	0.500000000000048	0.3000000000000682	-0.9800000000000115	-0.3000000000000682	0.29999999999996774	0.2999999999999545	-0.500000000000048	0.29999999999996796	0.29999999999996796	0.29999999999996796	0.29999999999999993	-0.30000000000001137	0.7199999999999949	0.6054449915376302	0.6054449915376301	7.462756975438077	-6.749423642104716	-7.462756975438197	8.902756975437796	127.65027838526476	-7.46275697543831	8.902756975437821	0.29999999999996735	0.24000000000012278	0.29999999999996774	-0.24000000000012278	0.8133333333330925	-0.8133333333330484	-0.40666666666675155	0.8133333333331298	-0.40666666666686524	0.40666666666663787	1.5200000000000955	-0.5400000000000571	-0.9800000000001319	1.0	0.7200000000000273	-0.7200000000000273	-8.902756975437796	0.29999999999996857	0.29999999999996857	102.64989580074644	-24.12827092631403	20.682948267697498	-0.3000000000000682	93.74713882530854	7.46275697543821	0.3000000000001819	1.440000000000282	-0.3000000000000682	102.64989580074625	0.7133333333334356	0.29999999999996774	118.74752140982696	0.9800000000000115	20.077503276159703	40.155006552319406	30.2722495768815	19.026735626006484	-20.68294826769761	-0.540000000001402	23.677380943241847	1.1400000000001427	1.4400000000001887	1.4400000000001103	1.210889983072093	1.210889983072064	1.210889983072064	0.719999999999995	0.4799999999996085	-1.5199999999997544	-9.63609030877217	23.597625609078136	-20.682948267697384	9.636090308772168	-0.47999999999956344	1.4400000000001103	24.888270926313908	0.30000000000009847	-0.540000000001402	0.719999999999995	1.4400000000001894	1.2108899830720643	0.7430366723089041	1.4860733446178083	9.636090308772168	0.7891100169271357	-0.4799999999996085	-1.4400000000001887	1.0	1.0
2	-0.5396707474034322	2.3315041522408726	-0.1999999999999318	-3.3863890080634746	1.1385732387487868	-120.18308898366513	-7.492952486742979	-0.23967074740392036	1.1391219930762775	-2.277695231824623	-0.1999999999999318	-2.9070475132560887	1.1391219930759162	-2.786389008062997	0.29999999999999993	7.492952486742979	-3.08638900806352	0.9999999999999999	7.492952486742979	-3.0863890080632927	3.0863890080634064	0.39510435755266826	-0.29999999999996774	-0.6527114117624251	0.29999999999999993	0.2000000000000602	0.19999999999997856	1.1391219930759162	0.3	-1.7918334048383713	1.738573238748533	1.0000000000003264	0.6149200226161462	88.5135257950792	2.7863890080628835	0.5793414948067417	-0.9945556032254217	-1.491833404838303	-0.29999999999996735	0.5994512456725261	0.6999999999999631	0.3	-1.1391219930760599	0.5994512456726169	0.3000000000000682	-1.1391219930759462	-0.3000000000000682	0.29999999999996774	0.2999999999999545	-0.5994512456726397	0.29999999999996796	0.29999999999996796	0.29999999999996796	0.29999999999999993	-0.30000000000001137	0.8592317439415224	0.6149200226161464	0.6149200226161463	7.492952486742788	-6.863600205311627	-7.492952486742979	9.21141597462588	130.5330781970399	-7.492952486742979	9.211415974625933	0.29999999999996735	0.1206585051932052	0.29999999999996774	-0.1206585051932052	0.9945556032252042	-0.9945556032251943	-0.497277801612654	0.9945556032255354	-0.4972778016128814	0.4972778016125403	1.7918334048382576	-0.6527114117624251	-1.1391219930762873	1.331504152242474	0.8592317439416775	-0.8592317439414501	-9.21141597462588	0.29999999999996857	0.29999999999996857	104.91106751466623	-24.497320948111792	21.163189571870817	-0.3000000000000682	95.6996515400404	7.492952486742979	0.3000000000001819	1.7184634878831275	-0.3000000000000682	104.91106751466629	0.6293522814313377	0.29999999999996774	121.32166222241403	1.1391219930759462	20.548269549254748	41.096539098509496	30.74600113080731	19.79812064174405	-21.16318957187093	-0.6527114117623738	24.14682239768868	1.4184634878829465	1.7184634878830447	1.718463487883045	1.2298400452299347	1.22984004523002	1.22984004523002	0.8592317439415224	0.5396707474024537	-1.7918334048368934	-10.0	25.004558410142636	-21.163189571870703	10.0	-0.5396707474025106	1.718463487883045	25.376662442918587	0.30000000000009847	-0.6527114117624251	0.8592317439415224	1.7184634878830447	1.22984004523002	0.9400425316308203	1.8800850632616406	10.0	1.1016641070093212	-0.5396707474024538	-1.7184634878830447	1.0	1.331504152242474
3	-0.5775717981876176	2.3252393272881355	-0.2650478654578592	-3.44287494608659	0.9125239327287326	-115.16906856632178	-7.2414049980837945	-0.18000000000029104	1.1426196636447055	-2.0551435963731137	-0.2650478654578592	-3.082874946086804	1.1426196636442798	-2.647731349712558	0.39757179818678645	7.241404998083761	-3.0453031478998582	1.3252393272892882	7.2414049980837945	-3.0453031478997445	3.0453031478997445	0.33501595515258487	-0.39757179818673194	-0.605047865457891	0.39757179818678645	0.26504786545791786	0.2650478654577605	1.1426196636442798	0.39757179818678645	-1.7476675291027277	1.707667529102052	1.3252393272892373	0.5876589026898387	83.84609326995782	2.647731349712558	0.4925239327281155	-0.9000638206105123	-1.3500957309159958	-0.39757179818661825	0.5650478654575863	0.927667529102465	0.39757179818678645	-1.1426196636442683	0.5650478654577722	0.3975717981868456	-1.1426196636441546	-0.3975717981869593	0.39757179818661825	0.39757179818673194	-0.5650478654577	0.39757179818661825	0.39757179818661825	0.397571798186656	0.39757179818678645	-0.39757179818673194	0.8175717981867707	0.5876589026898389	0.5876589026898388	7.241404998083685	-6.213673648370332	-7.2414049980837945	8.876548594456949	124.95814109350317	-7.2414049980837945	8.876548594457008	0.3975717981866559	0.43514359637435973	0.39757179818661825	-0.43514359637435973	0.9000638206102126	-0.9000638206101712	-0.45003191030525613	0.9000638206105123	-0.4500319103053698	0.45003191030514245	1.747667529102614	-0.6050478654577773	-1.142619663644723	1.0	0.8175717981868047	-0.817571798186691	-8.876548594456949	0.39757179818665594	0.397571798186656	100.49866348807018	-23.75693038881127	20.288715598986755	-0.39757179818673194	91.62211489361322	7.241404998083761	0.3975717981869593	1.6351435963732683	-0.39757179818673194	100.49866348807018	1.027731349713515	0.39757179818673194	116.08159249904611	1.1426196636442683	19.701056696296863	39.402113392593726	29.382945134491933	19.425757389283945	-20.28871559898687	-0.6050478654577797	23.47170831435245	1.2375717981866756	1.6351435963735412	1.6351435963735412	1.1753178053741067	1.175317805374101	1.175317805374101	0.8175717981867707	0.577571798185527	-1.7476675291006813	-9.794184213255809	24.448934185590815	-20.28871559898664	9.79418421325579	-0.5775717981854314	1.6351435963735415	24.647026119726434	0.3975717981868657	-0.6050478654577773	0.8175717981867707	1.6351435963735412	1.175317805374101	0.9283550394283975	1.856710078856795	9.79418421325579	1.1499215219120489	-0.577571798185527	-1.6351435963735412	1.3252393272892884	1.0
4	-0.6064088325951859	2.5761511395238488	-0.23783604580000883	-3.758575936482657	1.2007553331076732	-116.7386906813066	-7.216405682905133	-0.24965476389445485	1.2603361515514586	-2.461091484658823	-0.23783604580000883	-3.2592664086942023	1.2603361515509997	-3.045067799081494	0.3567540687002513	7.216405682905124	-3.4018218677823597	1.1891802290008378	7.216405682905133	-3.4018218677821324	3.401821867782246	0.42139817319559825	-0.35675406870041115	-0.7094061553780193	0.3567540687002513	0.2378360458002278	0.2378360458000704	1.2603361515509997	0.3567540687002512	-1.969742306929561	1.9142634705079224	1.189180229000783	0.5941718740887179	83.84609326995782	3.045067799081494	0.6182275506877156	-1.075325492152615	-1.6129882382291498	-0.3567540687000701	0.6539273189567893	0.8324261603005495	0.3567540687002513	-1.2603361515509732	0.6539273189569228	0.35675406870029747	-1.2603361515509732	-0.3567540687001838	0.3567540687001838	0.35675406870029747	-0.6539273189567893	0.3567540686999564	0.3567540687000701	0.35675406870012083	0.3567540687002513	-0.35675406870029747	0.9392818511196789	0.5941718740887181	0.594171874088718	7.216405682905349	-6.41823075886964	-7.216405682905133	9.094969385144623	127.03441539955679	-7.21640568290502	9.094969385144704	0.3567540687001208	0.21419860961270842	0.3567540686999564	-0.21419860961270842	1.075325492152343	-1.075325492152274	-0.5376627460764212	1.075325492152615	-0.5376627460764212	0.5376627460763075	1.9697423069291062	-0.7094061553779056	-1.260336151551428	1.3869709105228023	0.9392818511197447	-0.939281851119631	-9.094969385144623	0.3567540687001208	0.3567540687001208	102.09354747829661	-23.884534819655414	20.62612149465474	-0.35675406870029747	92.99857809315202	7.216405682905124	0.35675406870029747	1.878563702239262	-0.3567540687001838	102.09354747829667	0.7981749240355649	0.3567540687000701	117.93944601441217	1.2603361515509732	20.03194962056596	40.06389924113192	29.708593704435895	19.865579517396554	-20.626121494654853	-0.7094061553779085	23.67117269086751	1.5218096335391111	1.8785637022393578	1.8785637022393578	1.188343748175953	1.1883437481759316	1.1883437481759316	0.9392818511196788	0.6064088325942542	-1.969742306930243	-10.0	25.41745950264567	-20.62612149465474	10.0	-0.6064088325942976	1.8785637022393582	24.859516439043546	0.3567540687002467	-0.7094061553779056	0.9392818511196788	1.8785637022393578	1.1883437481759318	1.0887903645293178	2.1775807290586355	10.0	1.387807391348726	-0.606408832593428	-1.8785637022394928	1.1891802290008378	1.386970910522802
5	-0.5100148642676611	2.1667492459264746	-0.1999999999999318	-3.161223969433422	1.0100644118227395	-113.62454933054161	-7.112577312566145	-0.2100148642671229	1.0600396380450021	-2.0701040498672683	-0.1999999999999318	-2.7411942408997447	1.0600396380445194	-2.5612239694329446	0.29999999999999993	7.112577312566274	-2.861223969433354	0.9999999999999999	7.112577312566145	-2.86122396943324	2.861223969433354	0.3544648139951505	-0.29999999999996774	-0.5966947436152168	0.29999999999999993	0.2000000000000602	0.19999999999997856	1.0600396380445194	0.3	-1.6567343816602715	1.6100644118224863	1.0000000000000213	0.5815546750158983	83.84609326995782	2.5612239694329446	0.5200297285330535	-0.9044895877733552	-1.3567343816602033	-0.29999999999996735	0.5500247737777499	0.6999999999999631	0.3	-1.0600396380446	0.5500247737779668	0.3000000000000682	-1.0600396380446	-0.3000000000000682	0.29999999999996774	0.2999999999999545	-0.550024773778091	0.29999999999996796	0.29999999999996796	0.29999999999996796	0.29999999999999993	-0.30000000000001137	0.7900346832890134	0.5815546750158984	0.5815546750158984	7.112577312566333	-6.441487121533783	-7.112577312566145	8.69264667914456	123.32726042150648	-7.112577312566259	8.692646679144543	0.29999999999996735	0.1799702714669138	0.29999999999996774	-0.1799702714669138	0.9044895877729955	-0.9044895877730141	-0.45224479388662076	0.9044895877733552	-0.45224479388673444	0.45224479388650707	1.6567343816600442	-0.5966947436152168	-1.060039638044941	1.166749245926841	0.79003468328915	-0.7900346832889227	-8.69264667914456	0.29999999999996857	0.29999999999996857	99.13895499520072	-23.21780130427703	19.996764709008175	-0.3000000000000682	90.44630831605608	7.112577312566238	0.3000000000001819	1.5800693665780727	-0.3000000000000682	99.13895499520062	0.6710901910324055	0.29999999999996774	114.63461374236181	1.0600396380446	19.41521003399225	38.83042006798449	29.07773375079491	18.712668311269113	-19.99676470900829	-0.5966947436150616	22.874721682781576	1.2800693665779286	1.5800693665780268	1.580069366578027	1.1631093500286624	1.1631093500286138	1.1631093500286138	0.7900346832890134	0.5100148642662076	-1.6567343816599305	-9.453771553467028	23.545931258720202	-19.996764709008175	9.453771553466936	-0.5100148642662816	1.580069366578027	24.037831032810345	0.30000000000009847	-0.5966947436152168	0.7900346832890134	1.5800693665780268	1.1631093500286138	0.8612364208252079	1.7224728416504158	9.453771553466936	1.003639895897508	-0.5100148642652172	-1.580069366578382	1.0	1.166749245926841
6	-0.5696856116693509	2.4982533981587998	-0.1999999999999318	-3.614279644148951	1.2686376505629542	-118.6385697486254	-7.3250915791868465	-0.26968561166881955	1.2191616311158944	-2.4877992816784626	-0.1999999999999318	-3.0749084208122213	1.2191616311154203	-3.014279644148587	0.29999999999999993	7.325091579186856	-3.3142796441489963	0.9999999999999999	7.3250915791868465	-3.314279644148769	3.3142796441488827	0.4362358382120419	-0.29999999999996774	-0.7094061553736992	0.29999999999999993	0.2000000000000602	0.19999999999997856	1.2191616311154203	0.3	-1.9285677864896797	1.8686376505627005	1.0000000000000213	0.6053292163150256	86.17514209999338	3.014279644148587	0.6393712233363337	-1.0857118576597031	-1.6285677864896115	-0.29999999999996735	0.6494760194472065	0.6999999999999631	0.3	-1.2191616311155258	0.6494760194472802	0.3000000000000682	-1.2191616311155258	-0.3000000000000682	0.29999999999996774	0.2999999999999545	-0.6494760194473201	0.29999999999996796	0.29999999999996796	0.29999999999996796	0.29999999999999993	-0.30000000000001137	0.9292664272262615	0.6053292163150256	0.6053292163150256	7.325091579187129	-6.737982440053088	-7.3250915791868465	9.183624433639466	129.09083183282814	-7.3250915791868465	9.183624433639451	0.29999999999996735	0.0606287766636342	0.29999999999996774	-0.0606287766636342	1.0857118576592166	-1.0857118576591347	-0.5428559288297947	1.0857118576598168	-0.5428559288297947	0.542855928829681	1.9285677864894524	-0.7094061553736992	-1.2191616311158668	1.4982533981578854	0.9292664272262527	-0.9292664272261391	-9.183624433639352	0.29999999999996857	0.29999999999996857	103.71964253251713	-24.133807592013454	20.939952656568153	-0.3000000000000682	94.5360180988778	7.325091579186759	0.3000000000001819	1.8585328544522781	-0.3000000000000682	103.71964253251721	0.5871091391338545	0.29999999999996774	119.90720739918856	1.2191616311155258	20.334623440253257	40.66924688050651	30.26646081575127	19.834391327389085	-20.939952656568266	-0.7094061553736117	23.86252038271975	1.5585328544524246	1.858532854452523	1.858532854452523	1.2106584326303391	1.210658432630287	1.210658432630287	0.9292664272262615	0.5696856116690527	-1.928567786490703	-10.0	25.33180108059355	-20.939952656568153	10.0	-0.5696856116691151	1.8585328544525233	25.073178815350047	0.30000000000009847	-0.7094061553735855	0.9292664272262615	1.8585328544525228	1.210658432630287	1.04870927332722	2.09741854665444	10.0	1.287594965529476	-0.569685611667647	-1.858532854452441	1.0	1.4982533981578852
7	-0.5098950444486795	2.166083580265005	-0.1999999999999318	-3.16031422636172	1.0095451926062196	-121.7153013417013	-7.659475862532645	-0.20989504444798968	1.0597201185270888	-2.069265311132881	-0.1999999999999318	-2.740524137466423	1.059720118526661	-2.5603142263613563	0.29999999999999993	7.659475862532722	-2.8603142263617656	0.9999999999999999	7.659475862532645	-2.860314226361538	2.860314226361652	0.35430061646525246	-0.29999999999996774	-0.5964684172901116	0.29999999999999993	0.2000000000000602	0.19999999999997856	1.059720118526661	0.3	-1.6561885358172503	1.6095451926059663	1.0000000000000213	0.6244344084552771	90.83327702521686	2.5603142263612426	0.5197900888947574	-0.9041256905446744	-1.3561885358171821	-0.29999999999996735	0.5498250740791946	0.6999999999999631	0.3	-1.0597201185267977	0.5498250740793053	0.3000000000000682	-1.0597201185267977	-0.3000000000000682	0.29999999999996774	0.2999999999999545	-0.5498250740793083	0.29999999999996796	0.29999999999996796	0.29999999999996796	0.29999999999999993	-0.30000000000001137	0.7897551037110782	0.6244344084552771	0.6244344084552771	7.659475862532595	-6.988217036199217	-7.659475862532645	9.238986069954535	131.9638326042591	-7.659475862532645	9.2389860699546	0.29999999999996735	0.18020991110518025	0.29999999999996774	-0.18020991110518025	0.904125690544381	-0.9041256905443333	-0.45206284527250773	0.9041256905446744	-0.45206284527250773	0.45206284527239404	1.656188535817023	-0.5964684172899979	-1.059720118527025	1.1660835802646357	0.7897551037110588	-0.7897551037109451	-9.238986069954649	0.29999999999996857	0.29999999999996857	106.09299910858999	-24.857937795019893	21.38464771407814	-0.3000000000000682	96.85401303863536	7.659475862532599	0.3000000000001819	1.5795102074218903	-0.3000000000000682	106.09299910858988	0.6712588263335043	0.29999999999996774	122.72484653430456	1.0597201185267977	20.760213305622713	41.52042661124543	31.22172042276385	19.76213896438992	-21.384647714078255	-0.5964684172899166	24.428859067006016	1.2795102074220581	1.5795102074221563	1.5795102074221565	1.2488688169087254	1.2488688169087145	1.2488688169087145	0.7897551037110783	0.5098950444478471	-1.656188535818501	-10.0	24.679923240590824	-21.38464771407814	10.0	-0.5098950444478305	1.5795102074221568	25.677727883914713	0.30000000000009847	-0.5964684172899979	0.7897551037110783	1.5795102074221563	1.2488688169087148	0.8322416569264534	1.6644833138529067	10.0	0.9172147633574865	-0.5098950444467903	-1.579510207422148	1.0	1.1660835802646357
8	-0.6029879161809619	2.6203322448196853	-0.21888018685433508	-3.8000009214410966	1.2996665156543317	-116.91981499567808	-7.187094724063741	-0.2746676358988225	1.2796474961989055	-2.57931401185283	-0.21888018685433508	-3.25066564964402	1.2796474961984785	-3.143360360877523	0.32832028028151244	7.187094724063823	-3.471680641159537	1.0944009342717083	7.187094724063741	-3.4716806411593097	3.4716806411594234	0.4493564522200586	-0.328320280281489	-0.7376968324407471	0.3283202802815124	0.21888018685440186	0.21888018685424449	1.2796474961984783	0.32832028028151244	-2.0173443286396378	1.9563070762171026	1.0944009342716603	0.5949758901993892	83.84609326995782	3.143360360877523	0.6587753652238078	-1.1260160322384536	-1.6890240483580783	-0.3283202802814458	0.6766595800186224	0.7660806539901589	0.32832028028151244	-1.2796474961986632	0.6766595800186244	0.32832028028155946	-1.2796474961985496	-0.32832028028155946	0.3283202802813321	0.3283202802814458	-0.6766595800185087	0.3283202802812184	0.3283202802813321	0.32832028028138194	0.32832028028151244	-0.32832028028155946	0.9692114307115305	0.5949758901993893	0.5949758901993893	7.187094724063961	-6.515743086272778	-7.187094724063741	9.125517585486818	127.34499909681676	-7.187094724063741	9.125517585486916	0.3283202802813819	0.10730528876638346	0.3283202802812184	-0.10730528876626977	1.126016032238554	-1.1260160322384536	-0.563008016119511	1.1260160322384536	-0.5630080161193973	0.5630080161192836	2.0173443286394104	-0.7376968324407471	-1.2796474961988906	1.5259313105478935	0.9692114307116526	-0.9692114307114252	-9.125517585486932	0.3283202802813819	0.3283202802813819	102.31370003431311	-23.8280273138962	20.67195568602699	-0.3283202802814458	93.18818244882627	7.187094724063822	0.3283202802814458	1.9384228614229642	-0.32832028028155946	102.31370003431302	0.6713516377910393	0.3283202802813321	118.21948151132983	1.2796474961985496	20.07697979582762	40.153959591655244	29.748794509969457	19.86805330634479	-20.671955686027104	-0.737696832440559	23.62517117900478	1.6101025811416354	1.9384228614230608	1.9384228614230608	1.1899517803967683	1.1899517803967663	1.1899517803967663	0.9692114307115304	0.6029879161799403	-2.017344328639979	-10.0	25.53783872576787	-20.67195568602699	10.0	-0.6029879161799272	1.938422861423061	24.815122959401606	0.3283202802814254	-0.7376968324406334	0.9692114307115304	1.9384228614230608	1.1899517803967663	1.1229344419487202	2.2458688838974403	10.0	1.4303804644233316	-0.6029879161792017	-1.9384228614230796	1.0944009342717083	1.5259313105478935
9	-0.551838418615339	2.2394613953808444	-0.2478922790762681	-3.308489519431305	0.9039461395379726	-114.45453188163465	-7.203422451866345	-0.18000000000029104	1.0997306976910148	-2.003676837228568	-0.2478922790762681	-2.9484895194315186	1.09973069769048	-2.5648126822018185	0.3718384186145065	7.203422451866332	-2.9366511008169027	1.239461395381688	7.203422451866345	-2.9366511008166754	2.936651100816789	0.3292974263586075	-0.37183841861450645	-0.5878922790764136	0.3718384186145064	0.24789227907639785	0.24789227907624048	1.09973069769048	0.37183841861450645	-1.6876229767673294	1.6476229767667316	1.2394613953816493	0.5847920074726628	83.84609326995782	2.5648126822017048	0.4839461395373996	-0.8771897054350575	-1.3157845581527	-0.37183841861428846	0.5478922790762226	0.8676229767671448	0.3718384186145065	-1.099730697690461	0.5478922790762522	0.37183841861451583	-1.099730697690461	-0.37183841861451583	0.37183841861451583	0.37183841861440214	-0.5478922790763363	0.37183841861417477	0.37183841861428846	0.37183841861437594	0.37183841861450645	-0.37183841861451583	0.7918384186143655	0.5847920074726629	0.5847920074726629	7.203422451866531	-6.258609769663508	-7.203422451866345	8.787099289095181	124.14557731026434	-7.203422451866231	8.78709928909525	0.3718384186143759	0.38367683722970014	0.37183841861440214	-0.3836768372298138	0.8771897054347689	-0.8771897054347164	-0.4385948527176424	0.8771897054350575	-0.43859485271752874	0.43859485271752874	1.6876229767672157	-0.5878922790764136	-1.0997306976910295	1.0	0.7918384186143612	-0.7918384186142475	-8.787099289095181	0.37183841861437594	0.37183841861437594	99.84008467586045	-23.565782611442614	20.148007187682197	-0.3718384186146295	91.05298538676533	7.203422451866367	0.3718384186146295	1.5836768372286087	-0.37183841861451583	99.84008467586051	0.944812682202841	0.37183841861451583	115.35847802116905	1.099730697690461	19.563215180209628	39.12643036041925	29.23960037363314	19.135355097899605	-20.14800718768231	-0.587892279076273	23.25198315465473	1.2118384186141284	1.583676837228731	1.583676837228731	1.169584014940483	1.169584014940444	1.169584014940444	0.7918384186143655	0.5518384186136023	-1.6876229767658515	-9.656127413146137	24.024131205910987	-20.148007187682197	9.65612741314601	-0.55183841861367	1.583676837228731	24.421567169595164	0.37183841861460254	-0.5878922790764136	0.7918384186143655	1.5836768372287309	1.1695840149404442	0.8845180725557991	1.7690361451115981	9.65612741314601	1.0698773804388066	-0.5518384186132234	-1.5836768372288543	1.2394613953816882	1.0
