EntrezID,logfc,pval,fdr,ave
24153,0.045926845962292,0.880382929339006,0.908665566527189,143.23179156545
24157,0.171666510676389,0.0227286657484718,0.0401399103632155,680.33310138819
24158,0.269451133279173,2.97740231160812e-09,1.6526740367332e-08,4291.65554053853
24159,-0.411446397575207,2.24408959932257e-13,1.98062340985692e-12,4476.37114533993
24161,-0.0698754075092807,0.283821232289254,0.364069646989054,1125.29686607554
24162,0.0232357719547544,0.653181718490443,0.723195643279567,638.925189665572
24165,-0.101971368818594,0.341124126803688,0.42528015603057,219.997849857215
24167,-1.68998101498832,4.81275002392763e-32,1.84328325916428e-30,130.840366686926
24170,-0.0223925648080393,0.538279324790403,0.618647855516069,4414.77939761012
24171,-0.359854783820255,0.437452366134422,0.523016654622556,4.43727119857429
24173,-0.810340000694259,5.35647530254419e-16,6.18715409152604e-15,811.191780013025
24174,0.653121684390253,8.3177701309038e-05,0.000240144468330041,42.6206132781271
24175,-1.73144130331853,0.125969715504332,0.182079972137258,11.089941983498
24176,0.525498079282965,0.0007862413725089,0.00190398617895084,99.8240745487899
24179,0.81857903647728,2.12051211530696e-06,7.97465977420608e-06,45.605917048216
24180,-1.06242768246435,0.000231832068908653,0.000617398706476949,30.0249697800478
24184,0.147612730224211,0.00308308263477331,0.00664167919871088,1661.9804221939
24185,-0.221090079990719,9.363090435126e-09,4.87725190382333e-08,6162.89320859399
24188,-0.137247820619781,0.445040143305409,0.5306935064045,64.5154205847351
24189,0.331861780041519,0.0021638034641746,0.00481444822075572,38439.1712871632
24190,1.63456259667374,0.0162279253374677,0.02974200042331,3.79231424258577
24191,0.524983562727751,2.0652490575229e-09,1.16638086081445e-08,2500.78342840896
24192,0.335062960579945,8.15857081739137e-07,3.27185380271912e-06,5499.25319136715
24205,0.299167108112547,9.39235126035086e-05,0.000268400314634098,1625.59464582726
24206,0.130878689077813,0.00466964311707332,0.00964683973397942,1565.76653569303
24208,0.0537314461586539,0.884566575155468,0.911625969042111,12.9126982731393
24209,0.638088416113031,0.0398544497205577,0.0661016138157261,19.3391742581378
24211,-0.501798941481182,1.65214364746495e-11,1.2052781275792e-10,17768.5769033323
24212,0.10422281638032,0.413548317412255,0.499691341769859,1464.2774164543
24213,0.153624863903771,0.331103068977035,0.41481226356992,4484.59508918097
24214,0.00488938377329808,0.975978670175299,0.98273097867243,1182.99927824322
24215,-0.738489526657066,7.78866247992732e-05,0.000225989221955467,77.7756989916018
24216,0.185849689887755,0.285508726206193,0.365879545760758,52.381001891568
24218,-0.955231241173885,4.03531040980689e-15,4.27126601486033e-14,164.015862051699
24223,0.444682400630005,5.07328448893906e-15,5.32731475122793e-14,4668.76202068535
24224,-1.07710764232365,3.06677299107817e-16,3.61115000907376e-15,91.7838689666058
24225,-0.722000607029545,0.000847242884183069,0.00203949271194184,36.2359224757467
24230,0.342386292938357,9.7151347527992e-09,5.0497882568657e-08,2554.86463952205
24231,0.253165922326716,0.00694446290495074,0.0138660602440188,247.118987256432
24232,0.474158546012402,0.0234365369525665,0.0412150022725536,109.216079151308
24233,-0.226363840619515,0.583378152845596,0.659865208402487,12.1075640581614
24236,2.25733001520079,0.000184540339084686,0.000499497878935934,5.63871551279706
24237,-0.019624277525195,0.964262758324871,0.973867758495415,7.03361875023285
24239,-0.0779747031626596,0.471040406208308,0.556454713632769,3112.1703329216
24240,-0.0935832122161615,0.142764458463925,0.202672057011702,1744.45158612862
24242,-0.0391029245832269,0.469958644265892,0.555312016614906,6930.41176681346
24244,0.213344544785838,0.000115869491603142,0.000325239070548144,3117.90481585014
24245,-0.861654506786062,1.35753278066908e-09,7.84029051184831e-09,174.81274072332
24246,-0.0698575063282438,0.316855776070312,0.399326985028332,2790.84509522092
24247,1.56065038623953,0.000190396847953132,0.000514106813563986,28.1474160446425
24248,0.24449103849947,2.74767715922364e-07,1.17928909983311e-06,3915.11849187889
24250,0.232848324791513,0.381587646597196,0.467713206044769,15.7841996247222
24251,0.238731863920532,0.0836244658558747,0.127281999170299,82.8143656866635
24252,0.28592398695267,0.0164404713143676,0.0300785191086495,531.836574924855
24253,0.820131050972309,0.00710553962381525,0.0141585465067096,714.442658338907
24254,0.0616533265909509,0.90760787175272,0.929579519035122,6.51315471240427
24255,-0.28158762492845,0.519351384092188,0.600416239898142,7.018450716042
24260,-0.419875430383797,0.443916754248896,0.529657684976097,11.9710069429967
24261,0.0413118461774589,0.755063914917406,0.808207708884896,92.9752118588383
24264,0.346802576072802,0.00330651717759012,0.00706756513476966,5657.05649410244
24265,0.215852417740447,0.00395459237681721,0.00831121118443288,15410.1115123123
24267,-0.174524250036553,0.00192234043589232,0.00433226118054766,801.95917862025
24268,-0.0730717916939623,0.528466555183325,0.609056103799553,191.712245192752
24269,0.140175649346386,0.809893620947364,0.851860356960897,3.64256559556494
24279,0.0201310338947207,0.941796890035015,0.955784947881571,42.3547991126732
24291,0.211557508692916,0.516312233873392,0.597809578558487,16.4047380681627
24296,-2.63060934815072,5.03092118684083e-51,7.54845638693623e-49,97.4134059789197
24298,-0.427804676243086,0.342703995163226,0.427066867506259,6.50941508598573
24307,-0.0326553080061902,0.925266583729262,0.943152392463628,22.3112762327291
24309,-0.522395278393913,1.25990610223815e-06,4.9159982337732e-06,737.129381135021
24310,-0.0536051435252387,0.656194084254235,0.725592516504797,224.334398058953
24311,0.00853499797364965,0.892269289618219,0.917229604500639,3083.52337656116
24312,0.15509945283509,0.0277693132786,0.0479594856362578,288.491129043127
24314,0.202532999077745,0.0529059341538211,0.0852139182906942,2569.62783454815
24316,1.24262485585096,0.00666971681255125,0.0133633065101694,6.83556446755244
24323,-0.776488856064062,0.00233463099556842,0.00516150987536121,32.5584395779622
24324,0.404925805521586,0.489690726715274,0.573367565294779,6.77688131687451
