	RCR10001	RCR10020	RCR10084	RCR10099	RCR10101	RCR10103	RCR10105	RCR10106	RCR10109	RCR10118	RCR10127	RCR10145	RCR10164	RCR10246	RCR10294	RCR10295	RCR10336	RCR10337	RCR10345	RCR10352	RCR10460	RCR10462	RCR10463	RCR10464	RCR10470	RCR10471	RCR10475	RCR10479	RCR10480	RCR10483	RCR10484	RCR10503	RCR10506	RCR10555	RCR10608	RCR11017	RCR11101	RCR11103	RCR11104	RCR11105	RCR11107	RCR11109	RCR11151	RCR11158	RCR11159	RCR11165	RCR11167	RCR11170	RCR11176	RCR11187	RCR11204	RCR11239	RCR11302	RCR11319	RCR11320	RCR11372	RCR11379	RCR11380	RCR11522	RCR11524	RCR11659	RCR11660	RCR11661	RCR11663	RCR11665	RCR11669	RCR11671	RCR12361	RCR12402	RCR13179	RCR14180	RCR14182	RCR14183	RCR14185	RCR14186	RCR14216	RCR14217	RCR14218	RCR14224	RCR14227	RCR14230	RCR14266	RCR14348	RCR14424	RCR14481	RCR14581	RCR14582	RCR20005	RCR20011	RCR20025	RCR20069	RCR20085	RCR20091	RCR20137	RCR20171	RCR20257	RCR20270	RCR20385	RCR20562	RCR20575	RCR20651	RCR21046	RCR21047	RCR21048	RCR30008	RCR30011	RCR30070	RCR30072	RCR30096	RCR30115	RCR30237	RCR30268	RCR30285	RCR30309	RCR30315	RCR30317	RCR30325	RCR30500	RCR30528	RCR30533	RCR40013	RCR40014	RCR40028	RCR40054	RCR40107	RCR40438	RCR40442	RCR40448	RCR40464	RCR40471	RCR40533	RCR40976	RCR40999	RCR41023	RCR41024	RCR41027	RCR41592	RCR30125	RCR90192	RCR90193
0	0.6711303469660452	0.24318009913275923	1.127950247830725	-0.24318009913281458	-0.6143519062372889	0.051791728707092866	-122.34443555067605	-5.59622777704385	-0.18000000000027241	-0.0517917287071441	-0.2431800991327009	1.3419461018180663	-0.0517917287071441	0.12159004956627716	-0.24958175753818068	1.2159004956638486	0.6349718278398245	0.6349718278398244	3.697654185920322	5.59622777704385	1.799080594796692	1.8985735911238302	1.89857359112383	1.89857359112383	0.4255651734823837	-0.3647701486991082	-0.5831800991328464	0.5831800991327316	0.3647701486991546	0.24318009913287553	0.24318009913276975	-0.5831800991328464	0.5431800991328463	1.8985735911237498	0.6349718278399794	100.0	-0.42556517348236866	-1.0127618566707497	-1.3063601982653381	-0.3647701486991082	0.4255651734823837	0.2935983415945884	0.8511303469647673	0.5431800991328463	0.24958175753822523	0.3647701486989945	-0.7231800991324917	-0.3647701486991082	0.7231800991323786	0.3647701486990578	-0.5431800991327691	-3.645862457213184	-0.12159004956617991	0.12159004956631761	-0.1215900495662936	3.697654185920375	0.05179172870709287	3.645862457213229	3.697654185920436	3.697654185920328	5.596227777043591	-5.59622777704385	-5.59622777704385	5.596227777043509	127.9924550564267	-5.596227777043737	5.596227777043468	1.799080594796692	-1.7990805947965782	0.12159004956631758	0.6227825867411375	0.2935983415945245	-0.6227825867412093	-0.9163809283357978	0.3291842451467346	-0.2935983415945884	0.5871966831891768	-0.29359834159447473	0.5831800991327315	0.5831800991327327	-0.5831800991328464	1.0	1.8985735911238302	3.6976541859204417	-5.596227777043623	0.12159004956631758	0.12159004956631758	107.38452748980899	-16.910273380697618	22.105495300883604	-0.1215900495662936	101.78829971276573	3.645862457213229	0.1215900495662936	-3.767452506779364	-0.6349718278397631	107.38452748980936	1.799080594796692	0.1215900495662936	122.39622727938286	0.051791728707092866	21.470523473043496	42.94104694608699	31.74859139199897	19.56614387870934	-22.10549530088383	-0.583180099132924	-0.3647701486990629	2.8144740867870723	16.187484948067038	-0.7231800991323594	1.269943655679299	1.269943655679315	1.799080594796692	-1.3419461018180663	-0.24318009913275923	1.2699436556793149	0.5447701486978008	-3.6976541859203675	-1.6711303469625136	21.380857683086447	-22.105495300883604	-1.799080594796692	-0.5447701486978076	17.457428603746393	-0.5831800991329601	-0.723180099132378	-0.3647701486991082	-1.3419461018180663	0.24318009913275923	-1.799080594796692	0.4729784199904829	-3.697654185920328	1.2699436556793153	1.4111364489195273	2.8222728978390546	2.8144740867871323	-0.5447701486978008	1.2159004956638486	1.0
1	0.6711303469537466	0.25054098892582216	1.220779246921398	-0.2505409889258772	-0.6359574809068818	0.0	-123.13454240920703	-5.616183121993117	-0.20576311428695565	0.0	-0.250540988921216	1.4596862603563487	0.0	0.12527049446294392	-0.2601459975207945	1.2527049446292806	0.6392046492473997	0.6392046492473997	3.7540463578981513	5.616183121993231	1.8919095938750843	1.8621367640550373	1.8621367640550373	1.8621367640550373	0.43844673062028483	-0.3758114833887021	-0.6392046492421741	0.6392046492457092	0.3758114833887842	0.2505409889259837	0.25054098892585613	-0.6392046492475174	0.5934795127376011	1.8621367640694189	0.6392046492475547	100.0	-0.4384467306157376	-1.1051137610490969	-1.4384472762687892	-0.3758114833887021	0.43844673062028483	0.3333335152167365	0.8768934612403567	0.5934795127376011	0.26014599752084555	0.3758114833885884	-0.7992426270245687	-0.3758114833860873	0.7992426270244608	0.37581148338872383	-0.5934795127359394	-3.754046357927905	-0.1252704944628249	0.1252704944628833	-0.1252704944628249	3.7540463579397327	0.0	3.7540463579341363	3.754046357898258	3.754046357939842	5.616183121998956	-5.616183121993117	-5.616183121993117	5.616183121992663	128.75072553127143	-5.616183121993117	5.616183121992664	1.8919095938749706	-1.891909593874857	0.12527049446288327	0.6879060145193495	0.3333335152167258	-0.6879060145190579	-1.021239529736249	0.3545724993022077	-0.3333335152167365	0.6666670304335867	-0.3333335152167365	0.6392046492473997	0.6392046492474037	-0.63920464924729	1.143128412705562	1.8621367640702213	3.7540463578982326	-5.616183121995277	0.12527049446288327	0.12527049446288327	108.0228593128852	-16.973819860449908	22.235504002432435	-0.12527049446248384	102.40667619088985	3.7540463579341368	0.12527049446305227	-3.8793168523893655	-0.6392046492471763	108.02285931288559	1.8919095938749706	0.1252704944629386	123.13454240927422	0.0	21.596299353185017	43.19259870637003	31.960232462377736	20.150780128059864	-22.235504002432208	-0.6392046492464986	-0.375811483383357	2.7719031848703253	16.259127787041972	-0.7992426270247474	1.2784092984911695	1.2784092984912612	1.89190959387517	-1.4596862603527838	-0.2505409889227547	1.2784092984912607	0.581574597670565	-3.7540463579365904	-1.8142587596419162	22.01076402422848	-22.23550400243198	-1.8919095938632609	-0.5815745976705102	17.53753708553313	-0.6392046492474037	-0.7992426270250235	-0.3758114833887021	-1.459686260353126	0.25054098892582216	-1.8919095938632609	0.558712029422242	-3.754046357936886	1.2784092984912612	1.482679757712318	2.9653595154236196	2.771903184870228	-0.5815745976707761	1.2527049446293572	1.143128412705562
2	0.7591064475616558	0.26831612787464487	1.190790319686596	-0.2683161278746411	-0.675097309029411	0.0	-117.1504197987988	-5.328490899320855	-0.18000000000027241	0.0	-0.2683161278704347	1.4100228463269442	0.0	0.13415806393730176	-0.2726231172194957	1.3415806393734457	0.6083161278767193	0.6083161278767193	3.639193833240667	5.328490899320855	1.9498967672482195	1.6892970660316002	1.6892970660316	1.6892970660316	0.46955322378074266	-0.40247419181196165	-0.6083161278730813	0.6083161278746512	0.4024741918120337	0.26831612787474224	0.26831612787468917	-0.6083161278769467	0.5683161278747656	1.6892970660443325	0.6083161278768743	95.01	-0.46955322377880293	-1.0609392450935502	-1.3566322557505828	-0.40247419181196165	0.46955322378074266	0.29569301065623677	0.9391064475612907	0.5683161278747656	0.27262311721948496	0.40247419181184796	-0.7483161278745456	-0.4024741918129848	0.7483161278745707	0.4024741918119246	-0.5683161278759599	-3.639193833275499	-0.13415806393720686	0.13415806393730154	-0.13415806393732055	3.6391938332914977	0.0	3.639193833283977	3.63919383324063	3.639193833291529	5.3284908993288544	-5.328490899320741	-5.328490899320855	5.328490899320286	122.47891069816	-5.328490899320741	5.328490899320384	1.9498967672482195	-1.9498967672481058	0.1341580639373015	0.6447766118900657	0.29569301065634634	-0.644776611889256	-0.9404696225489033	0.3490836012327918	-0.29569301065623677	0.5913860213124735	-0.2956930106561231	0.6083161278767192	0.6083161278766056	-0.608316127876833	1.0	1.6892970660372866	3.6391938332407108	-5.328490899324379	0.1341580639373015	0.1341580639373015	102.72008610296461	-16.11963076191114	21.14471022412306	-0.1341580639368658	97.39159520364082	3.6391938332839775	0.13415806393732055	-3.773351897213047	-0.6083161278764919	102.72008610296494	1.9498967672482195	0.13415806393732055	117.15041979883517	0.0	20.53639409624625	41.0727881924925	30.415806393843713	19.243941750835916	-21.144710224122264	-0.6083161278768195	-0.4024741918131936	2.730877705400644	15.506709793879946	-0.748316127873282	1.2166322557492322	1.2166322557492637	1.9498967672482879	-1.4100228463279498	-0.26831612787378295	1.2166322557492635	0.5824741918115836	-3.6391938332854195	-1.75910644755038	21.043048198399106	-21.14471022412215	-1.9498967672465142	-0.5824741918115706	16.723342049629196	-0.608316127876833	-0.7483161278736361	-0.40247419181196165	-1.4100228463280458	0.2683161278746448	-1.9498967672465142	0.5624741918140104	-3.6391938332855034	1.216632255749264	1.472766760280882	2.9455335205605793	2.730877705400615	-0.5824741918116187	1.3415806393686354	1.0
3	0.520000000000739	0.2000000000003541	1.0200000000011649	-0.20000000000038654	-0.5100000000004457	0.08397992668513958	-120.28272134642941	-5.52963204746834	-0.18000000000027241	-0.08397992668517418	-0.1999999999999318	1.2250000000008245	-0.08397992668517418	0.10000000000010409	-0.21000000000299224	1.0000000000014893	0.6239799266881382	0.6239799266881382	3.534816023677363	5.5296320474684535	1.5400000000018963	1.9948160237269714	1.9948160237269712	1.9948160237269714	0.35000000000055786	-0.3000000000004093	-0.5400000000000773	0.5400000000002597	0.30000000000044674	0.2000000000004237	0.20000000000029786	-0.5400000000032605	0.5000000000003744	1.9948160237373713	0.623979926688293	98.87832907326738	-0.35000000000081855	-0.9300000000016553	-1.2200000000021873	-0.3000000000004093	0.35000000000055786	0.290000000000191	0.7000000000008675	0.5000000000003744	0.21000000000297583	0.3000000000004093	-0.680000000000291	-0.3000000000012051	0.6800000000001793	0.3000000000004028	-0.5000000000027285	-3.450836097042952	-0.10000000000013803	0.10000000000013805	-0.10000000000013642	3.5348160237441575	0.0839799266851396	3.4508360970494873	3.5348160236774206	3.53481602374427	5.5296320474746485	-5.52963204746834	-5.52963204746834	5.529632047467999	125.89633332065023	-5.52963204746834	5.5296320474680325	1.5400000000018963	-1.5400000000017826	0.10000000000013803	0.5850000000002012	0.2900000000002597	-0.5850000000001501	-0.8750000000019327	0.2949999999999591	-0.2900000000000773	0.5800000000006094	-0.2900000000003047	0.5400000000029985	0.5400000000031469	-0.5400000000030332	1.0	1.9948160237402424	3.534816023677422	-5.529632047472546	0.10000000000013803	0.10000000000013803	105.67262115449512	-16.688896142421072	21.753110141368552	-0.10000000000013802	100.14298910702287	3.450836097042151	0.10000000000013642	-3.5508360970442254	-0.62397992668798	105.67262115449567	1.5400000000018963	0.10000000000013805	120.36670127317666	0.0839799266851396	21.12913021468009	42.25826042936018	31.198996334414655	18.860100191998185	-21.753110141362754	-0.5400000000022301	-0.2999999999998201	2.6948160237276397	15.890936289056953	-0.6800000000001613	1.2479598533648186	1.247959853364892	1.5400000000019294	-1.224999999999922	-0.19999999999990972	1.2479598533648915	0.48000000000214815	-3.5348160237373754	-1.5200000000080214	20.588060045372345	-21.75311014136264	-1.5399999999993952	-0.48000000000206455	17.1388961424218	-0.5400000000031469	-0.6800000000004047	-0.3000000000004093	-1.2249999999999217	0.2000000000003541	-1.5399999999993332	0.3760200733151697	-3.5348160237374486	1.247959853364892	1.2742920812243672	2.548584162447608	2.6948160237275918	-0.48000000000211207	1.0	1.0
4	0.5165639638383466	0.1999999999999097	1.0299263266767078	-0.1999999999999318	-0.5105090423935508	0.02594765608245894	-110.30983746725428	-5.049927243836123	-0.18343603615795423	-0.025947656082279197	-0.20000000000038654	1.2380442113376655	-0.02594765608250782	0.09999999999998568	-0.21050904239621104	0.9999999999994448	0.5724379466058233	0.5724379466058233	3.2982087670953444	5.049927243836123	1.5464902905144982	1.7517184766526184	1.7517184766526182	1.7517184766526186	0.3499999999999145	-0.2999999999998457	-0.5464902905182498	0.5464902905196798	0.29999999999983323	0.19999999999994353	0.19999999999980825	-0.5464902905234794	0.5057267269291269	1.7517184766636547	0.5724379466059784	90.00000000000001	-0.35000000000002274	-0.9404353690736116	-1.2356530536095534	-0.30000000000004773	0.3499999999999145	0.29521768453616914	0.699999999999829	0.5057267269291269	0.2105090423961665	0.2999999999999545	-0.6891627630869834	-0.2999999999999545	0.6891627630869359	0.29999999999981203	-0.5057267269330623	-3.2722611110867774	-0.10000000000013803	0.10000000000013805	-0.10000000000002274	3.2982087671886307	0.02594765608245894	3.272261111092031	3.2982087671463516	3.298208767188612	5.049927243835952	-5.049927243836009	-5.049927243836123	5.049927243833395	115.3857123672226	-5.049927243836123	5.049927243835645	1.5464902905143845	-1.5464902905142708	0.10000000000013803	0.5928265268033092	0.29521768453625874	-0.5928265268046289	-0.8880442113418212	0.297608842268005	-0.29521768453605546	0.590435369072452	-0.29521768453628283	0.5464902905233643	0.546490290523252	-0.5464902905233657	1.0190890897666884	1.751718476662815	3.298208767146434	-5.049927243841125	0.10000000000013803	0.10000000000013803	96.83772186851434	-15.249781731527833	19.933313855597362	-0.10000000000013802	91.78779462467391	3.2722611110944753	0.09999999999998568	-3.3722611110885055	-0.5724379466057599	96.83772186852052	1.5464902905143845	0.10000000000013805	110.33578512338772	0.02594765608245894	19.360875908991215	38.72175181798243	28.621897330298914	17.77174723215842	-19.933313855592246	-0.5464902905225442	-0.2999999999998201	2.4459917497206334	14.554905838313674	-0.6891627630877993	1.14487589322664	1.1448758932266858	1.5464902905144084	-1.2380442113330001	-0.19999999999990972	1.1448758932266856	0.48343603615998176	-3.298208767182303	-1.5356530535981392	19.400059161523927	-19.933313855592246	-1.5464902905213194	-0.48343603616001474	15.69978173152424	-0.5464902905234794	-0.6891627630878929	-0.2999999999998201	-1.238044211332564	0.19999999999990972	-1.5464902905213194	0.4371065982798366	-3.2982087671808813	1.144875893226686	1.252437181522173	2.504874363032806	2.445991749720723	-0.4834360361601349	1.0	1.0190890897666884
5	0.6951939302594186	0.2500554086460424	1.145138521615927	-0.2500554086458351	-0.6309672375609807	0.0	-113.64530390575919	-5.174104818552223	-0.18000000000031635	0.0	-0.2500554086458351	1.3605667317490207	0.0	0.12502770432301058	-0.25588412459205756	1.2502770432295398	0.5900554086457641	0.5900554086457641	3.5072186352127352	5.174104818552223	1.8403324518753834	1.6668861833383988	1.6668861833383988	1.666886183338399	0.43759696513042684	-0.3750831129688095	-0.590055408646208	0.5900554086459414	0.37508311296886193	0.250055408645993	0.2500554086459484	-0.5900554086463217	0.5500554086460712	1.6668861833381925	0.5900554086459192	92.21179528317602	-0.43759696513052404	-1.0259395332382155	-1.320110817292516	-0.37508311296892316	0.43759696513042684	0.2941712840543005	0.8751939302608034	0.5500554086462117	0.2558841245921142	0.3750831129686958	-0.7300554086461943	-0.37508311296892316	0.7300554086462422	0.3750831129688835	-0.5500554086459033	-3.507218635213576	-0.1250277043228607	0.12502770432300622	-0.1250277043229744	3.507218635213672	0.0	3.5072186352137757	3.5072186352128	3.5072186352136896	5.174104818552203	-5.174104818552223	-5.174104818552223	5.174104818551996	118.81940872431142	-5.1741048185521095	5.17410481855207	1.8403324518753834	-1.840332451875156	0.12502770432286983	0.6287984825648291	0.29417128405404386	-0.6287984825650028	-0.9229697666190759	0.33462719851070233	-0.2941712840543005	0.588342568108601	-0.2941712840541868	0.5900554086462029	0.5900554086460943	-0.5900554086460943	1.0	1.6668861833383992	3.50721863521278	-5.174104818552223	0.12502770432286983	0.12502770432286983	99.66484792912115	-15.647342159978393	20.515545443345786	-0.1250277043229744	94.49074311056916	3.5072186352135732	0.1250277043229744	-3.6322463395365503	-0.5900554086457532	99.66484792912117	1.8403324518753834	0.1250277043229744	113.64530390575919	0.0	19.925490034699784	39.85098006939956	29.502770432295957	18.643413097970324	-20.5155454433459	-0.5900554086461688	-0.3750831129688048	2.6171632265674134	15.029856012141245	-0.7300554086462362	1.18011081728946	1.1801108172894288	1.8403324518754498	-1.3605667317490209	-0.25005540864604237	1.1801108172894286	0.5550831129695648	-3.5072186352132344	-1.6951939302623487	20.378607028229226	-20.515545443345673	-1.8403324518753834	-0.5550831129695553	16.209966829431437	-0.590055408646208	-0.730055408646308	-0.3750831129688095	-1.3605667317490209	0.25005540864604237	-1.8403324518753834	0.5350831129712602	-3.507218635213576	1.180110817289429	1.407470855160235	2.8149417103204395	2.6171632265673024	-0.5550831129701671	1.2502770432295396	1.0
6	0.4813295654542949	0.20000000000012436	1.1317145886850781	-0.1999999999999318	-0.5157289532659206	0.0	-118.14069240515084	-5.408306478165059	-0.21867043454458399	0.0	-0.1999999999999318	1.371804427436887	0.0	0.10000000000010409	-0.2157289532658524	0.9999999999999993	0.6130441541393332	0.6130441541393332	3.510675316150416	5.408306478165059	1.613044154139402	1.897631162012761	1.8976311620127608	1.897631162012761	0.35000000000008796	-0.3000000000000682	-0.6130441541397431	0.6130441541395185	0.3	0.20000000000008508	0.2000000000000404	-0.6130441541399705	0.5644507242408856	1.897631162012658	0.6130441541394883	96.11989867747066	-0.35000000000002274	-1.0474435419500878	-1.3961653129254046	-0.3000000000000682	0.35000000000008796	0.3487217709749757	0.7000000000001255	0.5644507242408858	0.21572895326587402	0.2999999999999545	-0.7831211587854341	-0.3000000000001819	0.7831211587854893	0.3000000000000234	-0.5644507242408281	-3.5106753161522875	-0.10000000000013803	0.10000000000013805	-0.10000000000002274	3.5106753161521618	0.0	3.5106753161521067	3.510675316150489	3.5106753161521738	5.408306478164818	-5.408306478165059	-5.408306478165059	5.408306478164832	123.54899888331556	-5.4083064781649455	5.408306478164923	1.613044154139402	-1.6130441541391747	0.10000000000013803	0.6730826564619798	0.3487217709750984	-0.6730826564621566	-1.021804427436905	0.32436088548672615	-0.3487217709749757	0.6974435419500651	-0.3487217709749757	0.6130441541397729	0.6130441541396294	-0.6130441541397431	1.2148357474690743	1.8976311620127613	3.5106753161504685	-5.4083064781649455	0.10000000000013803	0.10000000000013803	103.7134041326724	-16.32491943449304	21.347454485791104	-0.10000000000013802	98.30509765450756	3.5106753161523065	0.10000000000013642	-3.6106753161521965	-0.6130441541392884	103.71340413267221	1.613044154139402	0.10000000000013805	118.14069240515073	0.0	20.734410331651628	41.468820663303255	30.65220770697441	19.235861215901878	-21.34745448579133	-0.6130441541397345	-0.3000000000000252	2.5331804377717617	15.548831126216614	-0.7831211587854414	1.2260883082767577	1.2260883082768776	1.6130441541394884	-1.3718044274368872	-0.20000000000012433	1.2260883082768774	0.518670434545279	-3.5106753161515605	-1.696165312926496	20.980619958723878	-21.347454485791104	-1.6130441541392884	-0.5186704345452426	16.7749194344932	-0.6130441541397431	-0.7831211587854341	-0.3000000000000682	-1.371804427436887	0.20000000000012433	-1.6130441541392884	0.4943737195974615	-3.5106753161521738	1.2260883082768776	1.3387671988544465	2.6775343977088624	2.533180437771666	-0.5186704345457391	1.0	1.2148357474690752
7	0.5038819071779389	0.20000000000012436	1.0665633792615439	-0.1999999999999318	-0.512387865603273	0.062281581012458	-121.96369981789917	-5.602436783713642	-0.19611809282117193	-0.06228158101248482	-0.1999999999999318	1.2861890560797529	-0.062281581012371134	0.10000000000010409	-0.21238786560320477	0.9999999999999989	0.6327268674524452	0.6327268674524452	3.5864410350760814	5.602436783713756	1.5704452864397354	2.0159957486370828	2.0159957486370823	2.0159957486370828	0.35000000000008796	-0.3000000000000682	-0.570445286439849	0.5704452864396944	0.3	0.20000000000008508	0.2000000000000404	-0.570445286439849	0.5268634880351313	2.0159957486368967	0.6327268674526002	100.0	-0.35000000000002274	-0.9789512448639925	-1.2934268672960343	-0.3000000000000682	0.35000000000008796	0.31447562243204175	0.7000000000001255	0.5268634880351311	0.21238786560314743	0.2999999999999545	-0.7229815808561852	-0.3000000000001819	0.7229815808562167	0.3000000000000234	-0.5268634880350191	-3.5241594540632377	-0.10000000000013803	0.10000000000013805	-0.10000000000002274	3.5864410350764695	0.062281581012458016	3.5241594540630197	3.586441035076165	3.5864410350764047	5.602436783713861	-5.602436783713642	-5.602436783713642	5.602436783713529	127.62841818262541	-5.602436783713642	5.602436783713553	1.570445286439849	-1.570445286439508	0.10000000000013803	0.6217134336478781	0.31447562243205124	-0.6217134336478694	-0.9361890560797974	0.30723781121560023	-0.31447562243192806	0.6289512448640835	-0.31447562243186916	0.5704452864397149	0.5704452864396217	-0.5704452864397354	1.0895449601162388	2.0159957486370828	3.5864410350761773	-5.602436783713642	0.10000000000013803	0.10000000000013803	107.13466679641056	-16.90731035114061	22.053335337481258	-0.10000000000013802	101.53223001269721	3.524159454063261	0.10000000000013642	-3.6241594540632605	-0.6327268674524476	107.13466679641066	1.5704452864397354	0.10000000000013805	122.02598139891165	0.06228158101245801	21.420608470028665	42.84121694005732	31.636343372630005	19.31184991779253	-22.053335337481485	-0.5704452864397126	-0.3000000000000252	2.6891322606006725	16.09185661623553	-0.7229815808562361	1.2654537349047814	1.2654537349049335	1.5704452864395924	-1.2861890560797529	-0.20000000000012433	1.2654537349049333	0.49611809282181174	-3.5864410350759783	-1.5934268673033785	21.073421745519113	-22.053335337481258	-1.5704452864397354	-0.49611809282180275	17.357310351140768	-0.5704452864397354	-0.7229815808562989	-0.3000000000000682	-1.2861890560797529	0.20000000000012433	-1.5704452864397354	0.41204561261011874	-3.5864410350757225	1.2654537349049337	1.3084230328103188	2.61684606562065	2.689132260600616	-0.4961180928221005	1.0	1.08954496011624
8	0.5954140431350683	0.2215468694673034	1.0738671736682925	-0.2215468694671472	-0.5620716012127787	0.07120975409681252	-121.94828610050422	-5.59338670711702	-0.18000000000027241	-0.07120975409679886	-0.2215468694671472	1.2833561048069724	-0.07120975409691255	0.11077343473371809	-0.2297512970118305	1.1077343473362593	0.63275662356346	0.63275662356346	3.6313339619595633	5.59338670711702	1.6692812168034834	1.9620527451570677	1.9620527451570675	1.9620527451570675	0.3877070215677086	-0.33232030420083447	-0.561546869467179	0.5615468694673763	0.3323203042008781	0.221546869467256	0.22154686946733998	-0.5615468694672927	0.5215468694673671	1.9620527451569387	0.632756623563615	100.0	-0.38770702156773496	-0.9712981664791869	-1.2630937389346855	-0.33232030420083447	0.38770702156770864	0.2917955724554986	0.775414043135474	0.5215468694673676	0.22975129701181063	0.3323203042007208	-0.7015468694675064	-0.33232030420106184	0.7015468694674729	0.3323203042007943	-0.5215468694672154	-3.5601242078626	-0.11077343473368728	0.11077343473369149	-0.1107734347335736	3.6313339619601046	0.07120975409681253	3.5601242078630664	3.631333961959592	3.6313339619601948	5.593386707117245	-5.5933867071171335	-5.59338670711702	5.59338670711702	127.61288256171815	-5.59338670711702	5.593386707117056	1.6692812168034834	-1.669281216803256	0.1107734347335551	0.6038535107837685	0.29179557245561455	-0.6038535107837788	-0.8956490832391637	0.31205793832805284	-0.2917955724553849	0.5835911449108835	-0.2917955724555236	0.5615468694670955	0.5615468694670653	-0.5615468694670653	0.9999999999999999	1.9620527451570675	3.6313339619596263	-5.593386707117247	0.1107734347335551	0.1107734347335551	107.09061504367423	-16.890933556084747	22.045058919771236	-0.11077343473368728	101.49722833655716	3.5601242078625583	0.11077343473380097	-3.6708976425961737	-0.6327566235634094	107.09061504367416	1.6692812168034834	0.11077343473380097	122.01949585460079	0.07120975409681253	21.41230229620734	42.82460459241468	31.63783117818074	19.28543272993511	-22.045058919771463	-0.5615468694671175	-0.3323203042008165	2.7697870924924928	16.123900765259016	-0.7015468694674978	1.2655132471262505	1.2655132471262687	1.6692812168034514	-1.2833561048069724	-0.22154686946730337	1.2655132471262684	0.512320304201057	-3.631333961959898	-1.5954140431335873	21.063266281262372	-22.045058919771236	-1.6692812168034834	-0.5123203042011255	17.38941401238617	-0.561546869467179	-0.7015468694675064	-0.33232030420083447	-1.2833561048069724	0.22154686946730337	-1.6692812168034834	0.4211105501041651	-3.6313339619592853	1.265513247126269	1.344372914268058	2.688745828536128	2.769787092492422	-0.5123203042010982	1.1077343473362604	1.0
9	0.492095079577673	0.20000000000012436	1.1006142145544944	-0.1999999999999318	-0.5141340622849384	0.041609279521481385	-122.26351097149336	-5.611124239120159	-0.2079049204231861	-0.041609279521594544	-0.1999999999999318	1.3309353460498894	-0.041609279521594544	0.10000000000010409	-0.21413406228498388	0.9999999999999994	0.6343185736538713	0.6343185736538712	3.601916766624513	5.611124239120272	1.5927092941321916	2.0092074724940074	2.0092074724940074	2.009207472494008	0.35000000000008796	-0.3000000000000682	-0.5927092941323053	0.5927092941323876	0.3	0.20000000000008508	0.2000000000000404	-0.5927092941325327	0.5465082007051548	2.009207472493813	0.6343185736540263	100.0	-0.35000000000002274	-1.0147482768406917	-1.347122415260742	-0.3000000000000682	0.35000000000008796	0.33237413842016394	0.7000000000001255	0.5465082007051552	0.21413406228492662	0.2999999999999545	-0.7544131211282092	-0.3000000000001819	0.7544131211282524	0.3000000000000234	-0.5465082007049205	-3.560307487103614	-0.10000000000013803	0.10000000000013805	-0.10000000000002274	3.6019167666260103	0.041609279521481385	3.560307487103204	3.601916766624523	3.6019167666260046	5.611124239120071	-5.611124239120159	-5.611124239120159	5.611124239120045	127.91624449013466	-5.611124239120159	5.611124239120018	1.592709294132078	-1.5927092941319643	0.10000000000013803	0.6485612076297952	0.3323741384202941	-0.6485612076298821	-0.9809353460497635	0.3161870692096045	-0.33237413842016394	0.6647482768403279	-0.33237413842004104	0.5927092941323826	0.5927092941323053	-0.5927092941323053	1.1550273356829834	2.009207472494008	3.6019167666245266	-5.611124239120159	0.10000000000013803	0.10000000000013803	107.38095500615236	-16.93337271735868	22.103407154124852	-0.10000000000013802	101.76983076703229	3.5603074871035916	0.10000000000013642	-3.660307487103637	-0.6343185736540136	107.38095500615186	1.592709294132078	0.10000000000013805	122.30512025101461	0.041609279521481385	21.469088580470682	42.938177160941365	31.71592868270131	19.53562703811258	-22.103407154124966	-0.592709294132263	-0.3000000000000252	2.6626992717873463	16.11473557004846	-0.7544131211282388	1.2686371473104145	1.2686371473104643	1.5927092941322876	-1.3309353460498896	-0.20000000000012433	1.2686371473104638	0.5079049204222199	-3.601916766625271	-1.6471224152671766	21.3121691058451	-22.10340715412474	-1.592709294132078	-0.5079049204221064	17.38337271735861	-0.5927092941323053	-0.7544131211282092	-0.3000000000000682	-1.3309353460498894	0.20000000000012433	-1.592709294132078	0.44319509418946396	-3.6019167666249814	1.2686371473104643	1.3307615181185621	2.6615230362371265	2.662699271787259	-0.50790492042236	1.0	1.1550273356829843
