	minimum	maximum
RCR10001	0.46837051245108796	0.8730807609766771
RCR10020	0.19999999999986806	0.3008802174220464
RCR10084	1.0199999999996927	1.2722005435558232
RCR10099	-0.30088021742233195	-0.20000000000027285
RCR10101	-0.7537938587699955	-0.510000000000332
RCR10103	0.0	0.09055026241796045
RCR10105	-123.40104478050932	-110.2224380415148
RCR10106	-5.628610379233351	-5.0473947209352445
RCR10109	-0.23162948754871512	-0.18000000000012417
RCR10118	-0.09055026241799169	1.1368683772161603e-13
RCR10127	-0.30088021742221827	-0.20000000000004547
RCR10145	1.2249999999999137	1.4982172555184976
RCR10164	-0.090550262417878	1.1368683772161603e-13
RCR10246	0.09999999999998568	0.15044010871100563
RCR10294	-0.3024735326367818	-0.209999999999809
RCR10295	1.0000000000001623	1.5044010871122837
RCR10336	0.5719739404931268	0.6408802174222968
RCR10337	0.5719739404931268	0.6408802174222968
RCR10345	3.2936973604679456	3.8745433895505883
RCR10352	5.047394720935472	5.628610379233692
RCR10460	1.540000000000129	2.145281304533125
RCR10462	1.6491718666068391	2.0252784893923965
RCR10463	1.6491718666068393	2.0252784893923965
RCR10464	1.6491718666068391	2.0252784893923965
RCR10470	0.3500000000000778	0.5265403804884543
RCR10471	-0.45132032613310064	-0.3000000000000061
RCR10475	-0.6408802174224775	-0.540000000000191
RCR10479	0.5400000000001672	0.6408802174222967
RCR10480	0.30000000000006666	0.45132032613310075
RCR10483	0.20000000000024984	0.30088021742228116
RCR10484	0.1999999999999611	0.30088021742208554
RCR10503	-0.6408802174224826	-0.54000000000022
RCR10506	0.5000000000000864	0.6008802174220957
RCR10555	1.649171866606839	2.0252784893923965
RCR10608	0.5719739404931268	0.640880217422297
RCR11017	90.00000000000001	100.0
RCR11101	-0.5265403804887809	-0.3500000000000778
RCR11103	-1.1233537500595923	-0.9300000000002341
RCR11104	-1.4552009988329928	-1.220000000000482
RCR11105	-0.45132032613310064	-0.30000000000000615
RCR11107	0.3500000000000778	0.5265403804884543
RCR11109	0.2900000000002812	0.3684003329440054
RCR11151	0.7000000000001556	1.0530807609769086
RCR11158	0.5000000000000863	0.6008802174220956
RCR11159	0.2099999999998802	0.3024735326367709
RCR11165	0.3000000000000682	0.4513203261331
RCR11167	-0.817678633463223	-0.6800000000002459
RCR11170	-0.45132032613318107	-0.29999999999981203
RCR11176	0.6800000000002457	0.8176786334626782
RCR11187	0.29999999999981203	0.45132032613318107
RCR11204	-0.6008802174222563	-0.49999999999997913
RCR11239	-3.874543389550444	-3.2617234199749108
RCR11302	-0.15044010871105423	-0.10000000000013803
RCR11319	0.10000000000013805	0.15044010871105423
RCR11320	-0.15044010871110913	-0.10000000000002274
RCR11372	3.2936973604681627	3.874543389551789
RCR11379	-1.214930502366428e-13	0.09055026241805307
RCR11380	3.261723419975054	3.874543389551694
RCR11522	3.2936973604682986	3.874543389551876
RCR11524	3.293697360468286	3.8745433895518318
RCR11659	5.047394720935395	5.62861037923438
RCR11660	-5.628610379234146	-5.0473947209352445
RCR11661	-5.62861037923426	-5.047394720935358
RCR11663	5.047394720935282	5.628610379234154
RCR11665	115.30180670294277	129.0048502550969
RCR11669	-5.628610379234374	-5.047394720935358
RCR11671	5.047394720935254	5.628610379234334
RCR12361	1.5400000000000773	2.145281304533796
RCR12402	-2.1452813045332277	-1.540000000000191
RCR13179	0.10000000000013803	0.1504401087110542
RCR14180	0.5850000000000453	0.7026004994158577
RCR14182	0.29000000000013054	0.3684003329440054
RCR14183	-0.7026004994160076	-0.5850000000002638
RCR14185	-1.071000832359914	-0.8750000000002274
RCR14186	0.29500000000007276	0.3748635054589613
