	RCR10001	RCR10020	RCR10084	RCR10099	RCR10101	RCR10103	RCR10105	RCR10106	RCR10109	RCR10118	RCR10127	RCR10145	RCR10164	RCR10246	RCR10294	RCR10295	RCR10345	RCR10352	RCR10460	RCR10462	RCR10463	RCR10464	RCR10471	RCR10475	RCR10479	RCR10480	RCR10483	RCR10484	RCR10503	RCR10506	RCR10555	RCR10608	RCR11017	RCR11103	RCR11104	RCR11105	RCR11151	RCR11158	RCR11159	RCR11165	RCR11167	RCR11170	RCR11176	RCR11187	RCR11204	RCR11239	RCR11302	RCR11319	RCR11320	RCR11372	RCR11379	RCR11380	RCR11504	RCR11505	RCR11522	RCR11524	RCR11659	RCR11660	RCR11661	RCR11663	RCR11665	RCR11669	RCR11671	RCR12361	RCR12402	RCR13179	RCR13802	RCR13852	RCR14180	RCR14183	RCR14185	RCR14186	RCR14216	RCR14217	RCR14218	RCR14219	RCR14224	RCR14227	RCR14230	RCR14266	RCR14348	RCR14424	RCR14481	RCR14581	RCR14582	RCR20005	RCR20011	RCR20025	RCR20069	RCR20085	RCR20091	RCR20137	RCR20171	RCR20270	RCR20385	RCR20562	RCR20575	RCR20651	RCR21046	RCR21047	RCR21048	RCR30008	RCR30011	RCR30070	RCR30072	RCR30096	RCR30115	RCR30237	RCR30268	RCR30285	RCR30309	RCR30315	RCR30317	RCR30325	RCR30500	RCR30528	RCR30533	RCR40013	RCR40014	RCR40028	RCR40054	RCR40107	RCR40438	RCR40442	RCR40448	RCR40464	RCR40471	RCR40533	RCR40976	RCR40999	RCR41023	RCR41024	RCR41027	RCR41592	RCR30125	RCR90192	RCR90193
0	1.8307968626200537	0.8029703850244782	4.837380030233213	-0.8029703850241958	-3.640091770831873	0.15707137985232417	-152.8151214302394	-6.668176892853012	-0.9795994849629324	-0.1570713798523684	-0.8029703850241958	5.659361660427652	-0.1570713798523684	0.4014851925121952	-2.435636193295636	4.014851925120892	6.66817689285285	6.668176892853012	6.668176892853239	0.0	0.0	0.0	-1.2044555775364643	-2.65332496773226	2.6533249677323005	1.2044555775362678	0.8029703850242899	0.8029703850240878	-2.653324967732374	2.4356361932958457	-3.1741771014673287e-16	0.7892838268583943	100.0	-4.045707097327295	-6.068560645991283	-1.204455577536578	2.8103963475846836	2.4356361932958457	2.4356361932956774	1.2044555775363506	-3.4152356782589095	-1.2044555775364643	3.4152356782588837	1.2044555775364336	-2.4356361932958634	-6.511105513000416	-0.40148519251215475	0.40148519251221854	-0.40148519251226844	6.668176892853226	0.15707137985232417	6.511105513000481	0.7892838268583944	0.7892838268583943	6.668176892852879	6.668176892853239	6.66817689285279	-6.668176892852898	-6.668176892853012	6.668176892852671	159.64036970294478	-6.668176892852898	6.668176892852734	6.668176892853353	-6.6681768928531255	0.4014851925122185	2.8103963475846285	-2.810396347584856	1.6136545631001689	-1.6136545631002264	-5.659361660427635	1.6136545631002264	-2.022853548663875	4.045707097327295	-2.022853548663761	-2.022853548663875	2.653324967732389	2.653324967732374	-2.653324967732374	5.44221936090624	0.0	6.668176892852898	-6.668176892852671	0.4014851925122185	0.4014851925122185	131.77689311216136	-20.406015871070508	27.18955639117121	-0.40148519251215475	125.108716219309	6.511105513000481	0.40148519251215475	-6.9125907055126845	131.77689311216173	6.668176892853353	0.40148519251215475	152.97219281009188	0.15707137985232417	26.40027256431261	52.80054512862521	39.46419134291971	41.63913485295825	-27.189556391171323	-2.653324967732436	-1.2044555775363897	2.382186116848743	19.228933409863306	-3.415235678258958	1.5785676537193467	1.5785676537193472	6.668176892853239	-5.659361660427651	-0.8029703850244782	1.5785676537193467	2.1840550625009305	-6.668176892852872	-7.273016223530135	45.40175756917847	-27.189556391171095	-6.668176892853239	-2.1840550625009882	20.807501063582663	-2.6533249677324875	-3.415235678259023	-1.2044555775364643	-5.659361660427652	0.8029703850244782	-6.668176892853239	3.93925181615584	-6.6681768928527845	1.5785676537193472	4.7333138551054335	9.466627710210867	2.3821861168487795	-2.1840550625009305	4.014851925120892	5.442219360906239
1	1.0595884602125112	0.48683794117855017	3.0785340398029684	-0.4868379411783508	-2.2910020761329406	0.0	-139.02016944515435	-6.218500448261125	-0.6443443339122723	0.0	-0.4868379411783508	3.6226470328853453	-2.2737367544323206e-13	0.2434189705892598	-1.560745164365244	2.4341897058914856	5.178311474138229	6.2185004482612385	4.13812250001547	1.0401889741227541	1.040188974122755	1.040188974122755	-0.7302569117678104	-1.7039327941241709	1.70393279412404	0.7302569117674458	0.4868379411783889	0.48683794117835094	-1.7039327941240572	1.5607451643655126	1.0401889741226569	0.715965346784956	100.0	-2.606014861601352	-3.9090222924018008	-0.7302569117678104	1.7039327941240507	1.5607451643655126	1.5607451643652255	0.7302569117676967	-2.2050894982778573	-0.7302569117678104	2.20508949827788	0.7302569117677773	-1.5607451643654713	-5.1783114741378995	-0.24341897058923223	0.24341897058929599	-0.24341897058934592	5.17831147413822	0.0	5.178311474138022	0.715965346784956	0.715965346784956	5.1783114741382095	5.1783114741382406	6.218500448261088	-6.2185004482612385	-6.218500448261125	6.218500448260897	145.23866989341536	-6.218500448261125	6.218500448260946	4.138122500015584	-4.138122500015356	0.24341897058929596	1.7039327941239435	-1.7039327941240572	1.0166321712842366	-1.0166321712844137	-3.622647032885425	1.0166321712841864	-1.3030074308007897	2.6060148616012384	-1.303007430800676	-1.3030074308007897	1.7039327941240618	1.7039327941239435	-1.7039327941239435	3.5796907439580656	1.040188974122755	5.1783114741382406	-6.218500448260897	0.24341897058929599	0.24341897058929599	120.44547275711989	-18.898920315372038	24.83359946466976	-0.24341897058923223	114.22697230885925	5.178311474138022	0.24341897058923223	-5.421730444727132	120.44547275712026	4.13812250001547	0.24341897058923223	139.02016944515435	0.0	24.117634117884705	48.23526823576942	35.798267339247786	31.318341340535653	-24.83359946466976	-1.7039327941240128	-0.7302569117677538	2.4004714568268355	17.710408592390028	-2.205089498277907	1.4319306935711893	1.4319306935712177	4.13812250001547	-3.6226470328853453	-0.48683794117855017	1.4319306935712175	1.3746012456788936	-5.178311474138027	-4.639279204168588	34.12487327978579	-24.833599464669533	-4.13812250001547	-1.3746012456789458	19.14233928596127	-1.7039327941240572	-2.205089498277971	-0.7302569117678104	-3.6226470328853453	0.48683794117855017	-4.13812250001547	2.2909748781381603	-5.178311474138013	1.4319306935712177	3.091132030413743	6.182264060827486	2.400471456826748	-1.3746012456788936	2.4341897058914856	3.5796907439580656
2	0.4352941176475724	0.2000000000003027	1.264705882354868	-0.20000000000015916	-0.9411764705898804	0.0	-118.8512345587277	-5.483845312454946	-0.2647058823529278	0.0	-0.20000000000015916	1.4882352941184094	-2.2737367544323206e-13	0.10000000000025365	-0.6411764705881069	1.000000000000446	3.5919226562275646	5.48384531245506	1.7000000000000455	1.8919226562261682	1.891922656227254	1.891922656227254	-0.3000000000002076	-0.7000000000016371	0.7000000000003123	0.30000000000013377	0.20000000000016618	0.200000000000038	-0.7000000000018645	0.641176470588317	1.8919226562262565	0.6100225336961657	95.01	-1.0705882352962135	-1.6058823529441497	-0.3000000000004093	0.7000000000018481	0.641176470588317	0.6411764705881354	0.3000000000002076	-0.9058823529412621	-0.3000000000002956	0.9058823529412918	0.3000000000002763	-0.641176470588448	-3.5919226562275526	-0.10000000000013642	0.10000000000013456	-0.1000000000029786	3.591922656227285	0.0	3.5919226562276223	0.6100225336961658	0.6100225336961658	3.5919226562269846	3.5919226562272115	5.4838453124557835	-5.483845312455173	-5.483845312454946	5.483845312456083	124.33507987116536	-5.483845312454946	5.483845312456137	1.7000000000000455	-1.699999999999818	0.10000000000013456	0.7000000000017508	-0.7000000000018645	0.41764705882377223	-0.417647058823718	-1.4882352941205	0.41764705882496855	-0.5352941176473678	1.0705882352947356	-0.5352941176473678	-0.5352941176473678	0.70000000000182	0.7000000000017508	-0.7000000000017508	1.4705882352947728	1.8919226562272542	3.591922656226984	-5.483845312454832	0.10000000000013455	0.10000000000013455	103.58159874387479	-16.55153593736759	21.34443118855711	-0.10000000000013642	98.0977534314196	3.5919226562276223	0.1000000000003638	-3.691922656228826	103.58159874387493	1.7000000000000455	0.10000000000013642	118.85123455870985	0.0	20.73440865485818	41.46881730971792	30.50112668480828	19.873120159220207	-21.344431188558588	-0.7000000000018223	-0.3000000000001445	2.4507461856402415	15.431490869975892	-0.905882352942693	1.2200450673942669	1.2200450673997594	1.700000000003115	-1.4882352941184094	-0.2000000000003027	1.2200450673997592	0.5647058823530616	-3.5919226562283155	-1.9058823529468327	21.657871108981112	-21.344431188558474	-1.700000000003115	-0.5647058823531097	16.651535937370227	-0.7000000000018645	-0.90588235294274	-0.3000000000001819	-1.4882352941184094	0.2000000000003027	-1.700000000003115	0.6252715839511399	-3.5919226562294853	1.2200450673955732	1.442186979162021	2.8843739583306474	2.4507461856401767	-0.5647058823530616	1.0	1.4705882352940844
3	1.871180375507023	0.586051535859415	1.985128839647449	-0.5860515358590419	-1.765128839647673	1.1251288396476995	-128.70830907046548	-5.939832454197131	-0.17999999999982635	-1.1251288396478003	-0.5860515358590419	2.0996245449933864	-1.1251288396477122	0.2930257679298055	-0.8860515358585417	2.9302576792953507	4.898070834675479	5.939832454197131	3.856309215152123	1.0417616195217032	1.0417616195214787	1.0417616195214787	-0.8790773037889039	-0.9260515358596422	0.926051535859046	0.8790773037886053	0.5860515358590657	0.5860515358590871	-0.9260515358588464	0.8860515358588441	1.0417616195215942	0.6620613732146069	100.0	-1.3280687144791727	-1.9921030717189296	-0.8790773037890176	2.0511803755065334	0.8860515358588441	0.8860515358585135	0.8790773037890176	-1.0660515358588327	-0.8790773037890176	1.0660515358587466	0.8790773037888663	-0.8860515358588827	-3.772941995027736	-0.29302576792963464	0.2930257679296695	-0.2930257679297483	4.8980708346735735	1.1251288396476997	3.7729419950277867	0.662061373214607	0.6620613732146069	4.89807083467542	4.89807083467349	5.939832454198402	-5.939832454197131	-5.939832454197131	5.939832454198722	135.77327036429324	-5.939832454197017	5.939832454198721	3.856309215152123	-3.8563092151520095	0.2930257679296695	2.051180375506533	-2.051180375506533	0.771555830514213	-0.7715558305142167	-2.099624544993958	0.7715558305135346	-0.6640343572396432	1.3280687144751937	-0.6640343572395295	-0.6640343572396432	0.9260515358588205	0.9260515358587327	-0.9260515358588464	0.9999999999999272	1.041761619521479	4.898070834675423	-5.9398324541967895	0.2930257679296695	0.2930257679296695	112.10061502588155	-18.1125231305233	23.153428157779217	-0.29302576792963464	106.16078257168456	3.772941995027787	0.2930257679297483	-4.065967762958053	112.10061502588206	3.856309215152123	0.29302576792963464	129.83343791009497	1.1251288396476997	22.491366784562967	44.982733569124164	33.10306866073034	23.744086656722516	-23.15342815778081	-0.9260515358588558	-0.8790773037889359	3.672019298816849	17.081426152025585	-1.0660515358593388	1.324122746430021	1.3241227464501109	3.8563092151553064	-2.0996245449933864	-0.586051535859415	1.3241227464501106	1.0590773037887447	-4.898070834673695	-2.8711803755079472	26.12728670696424	-23.15342815778058	-3.8563092151553064	-1.0590773037886265	18.40554889845555	-0.9260515358588464	-1.0660515358594012	-0.8790773037889039	-2.0996245449933864	0.586051535859415	-3.8563092151553064	1.3030674664269686	-4.898070834676446	1.3241227464397467	2.527073899362059	5.054147798717284	3.6720192988167435	-1.0590773037887447	2.930257679294881	1.0
4	0.5199999999994724	0.2000000000003027	1.0200000000010894	-0.20000000000015916	-0.8000000000001819	0.16000000000017864	-113.81167135076498	-5.285623006534024	-0.1799999999998363	-0.16000000000019554	-0.20000000000004547	1.166666666667725	-0.16000000000017864	0.10000000000002593	-0.4999999999998863	1.0000000000003058	3.412811503267011	5.285623006534024	1.5400000000013279	1.8728115032668027	1.8728115032669355	1.8728115032669355	-0.3000000000004093	-0.5400000000004184	0.5400000000000355	0.30000000000009175	0.20000000000016618	0.200000000000038	-0.5400000000014415	0.5000000000000758	1.8728115032669166	0.5839397359987705	92.51001	-0.8133333333336168	-1.220000000000482	-0.3000000000004093	0.7000000000016994	0.5000000000000648	0.499999999999937	0.3000000000004093	-0.6799999999999252	-0.3000000000002956	0.6799999999999227	0.3000000000002763	-0.5000000000000644	-3.2528115032666847	-0.10000000000013642	0.10000000000013456	-0.1000000000029786	3.412811503268267	0.16000000000017867	3.252811503266708	0.5839397359987706	0.5839397359987706	3.4128115032675006	3.412811503268358	5.285623006534435	-5.285623006534138	-5.285623006534024	5.285623006534479	119.25729435729227	-5.2856230065339105	5.2856230065344825	1.5400000000013279	-1.5400000000013279	0.10000000000013456	0.7000000000016371	-0.7000000000017508	0.35333333333360495	-0.3533333333336941	-1.1666666666675383	0.3533333333343762	-0.40666666666663787	0.8133333333331173	-0.40666666666663787	-0.40666666666663787	0.5400000000013909	0.5400000000014415	-0.5400000000015552	0.9999999999999237	1.8728115032669357	3.4128115032675623	-5.285623006533797	0.10000000000013455	0.10000000000013455	99.30367409842484	-15.956869019602891	20.468056142505816	-0.10000000000013642	94.01805109189112	3.2528115032667086	0.10000000000011297	-3.352811503266935	99.30367409842513	1.5400000000013279	0.10000000000013642	113.97167135075847	0.16000000000017867	19.88411640650264	39.76823281300606	29.19698679993852	17.94011778034121	-20.468056142503656	-0.540000000001559	-0.30000000000038296	2.5728115032670758	14.888989547605854	-0.679999999999981	1.1678794719978214	1.167879472014989	1.540000000000532	-1.1666666666677252	-0.2000000000003027	1.1678794720149888	0.47999999999995335	-3.4128115032669797	-1.5200000000015734	19.58799725237543	-20.468056142503542	-1.540000000000532	-0.4800000000001592	16.056869019603823	-0.5400000000015552	-0.679999999999932	-0.3000000000004093	-1.1666666666677252	0.2000000000003027	-1.540000000000532	0.41606026399709956	-3.4128115032675623	1.1678794720078758	1.2736640984220107	2.5473281968408523	2.572811503267078	-0.4800000000001586	1.0	1.0
5	2.5512049990282017	0.7803442854367245	2.4708607135905605	-0.7803442854363993	-2.250860713591919	1.6108607135907467	-131.88994302557887	-6.064335064689203	-0.1799999999998363	-1.610860713590796	-0.7803442854363993	2.569165356471897	-1.6108607135907465	0.39017214271813916	-1.080344285435899	3.9017214271817693	5.543200388653633	6.064335064689203	5.022065712622066	0.5211346760349798	0.5211346760356396	0.5211346760356397	-1.1705164281548832	-1.1203442854374543	1.120344285436492	1.1705164281545308	0.7803442854364481	0.7803442854363672	-1.1203442854380228	1.080344285436271	0.5211346760347624	0.6792977870829103	100.0	-1.5871257139162935	-2.3806885708739856	-1.1705164281551106	2.7312049990288108	1.080344285436271	1.080344285435944	1.1705164281547695	-1.2603442854363038	-1.170516428154997	1.2603442854362594	1.1705164281549687	-1.0803442854362402	-3.93233967506319	-0.3901721427183702	0.39017214271835293	-0.3901721427182565	5.543200388657514	1.610860713590747	3.9323396750629667	0.6792977870829104	0.6792977870829104	5.543200388653201	5.54320038865751	6.064335064690896	-6.064335064689317	-6.064335064689203	6.064335064691022	139.56513880384773	-6.0643350646890894	6.064335064690984	5.022065712622066	-5.022065712621952	0.3901721427183529	2.731204999028705	-2.7312049990288187	0.9820396425562714	-0.9820396425564013	-2.5691653564732633	0.9820396425570834	-0.7935628569574646	1.587125713912883	-0.7935628569574646	-0.7935628569574646	1.1203442854379277	1.120344285437909	-1.120344285437909	1.0000000000004035	0.5211346760355002	5.54320038865319	-6.064335064688862	0.39017214271835293	0.39017214271835293	114.75946329132421	-18.58317733678757	23.72607752884585	-0.3901721427183702	108.69512822663594	3.9323396750629667	0.3901721427182565	-4.322511817781788	114.75946329132486	5.022065712621952	0.3901721427183702	133.50080373915648	1.6108607135907467	23.046779741761686	46.093559483523556	33.96488935414551	26.175327014445884	-23.726077528847554	-1.1203442854378989	-1.1705164281548137	4.122856103217941	17.614753905342976	-1.2603442854373461	1.3585955741649514	1.3585955741588556	5.022065712619792	-2.569165356471897	-0.7803442854367245	1.3585955741588551	1.3505164281527342	-5.5432003886535135	-3.5512049990306878	28.884439016772376	-23.726077528847327	-5.022065712619792	-1.3505164281527868	18.973349479507988	-1.120344285437909	-1.260344285437327	-1.1705164281548832	-2.569165356471897	0.7803442854367245	-5.022065712619792	1.7715629265056545	-5.543200388655123	1.3585955741724787	3.1458482942426396	6.291696588485302	4.122856103218005	-1.3505164281527342	3.901721427181734	1.0
6	1.6745949822816315	0.7694085053725008	4.865377313382197	-0.769408505372212	-3.620745907633818	0.0	-150.4105963546574	-6.539972295663802	-1.0183347865221322	0.0	-0.769408505372212	5.7253044664465325	-2.2737367544323206e-13	0.3847042526862332	-2.4666331495755003	3.8470425268610695	6.5399722956637785	6.539972295663802	6.539972295664029	0.0	0.0	0.0	-1.1541127580585453	-2.692929768802742	2.6929297688028133	1.154112758058321	0.769408505372174	0.769408505372252	-2.6929297688028555	2.466633149575735	-3.1741771014673287e-16	0.7769517260131238	97.50999	-4.118598469933659	-6.177897704900602	-1.154112758058659	2.692929768802747	2.466633149575735	2.466633149575532	1.1541127580585453	-3.48496793609786	-1.1541127580585453	3.484967936097895	1.154112758058572	-2.4666331495757277	-6.539972295664143	-0.38470425268621966	0.3847042526862332	-0.384704252686106	6.539972295664005	0.0	6.539972295664108	0.7769517260131239	0.7769517260131239	6.539972295663844	6.539972295664029	6.539972295663411	-6.539972295663802	-6.539972295663802	6.539972295663347	156.95056865032097	-6.539972295663802	6.53997229566338	6.539972295664029	-6.539972295663915	0.3847042526862332	2.692929768802742	-2.6929297688028555	1.6067059965126633	-1.606705996512801	-5.725304466446573	1.6067059965126873	-2.0592992349668293	4.118598469933545	-2.0592992349670567	-2.0592992349670567	2.692929768802813	2.6929297688028555	-2.6929297688028555	5.657415480678957	0.0	6.539972295663915	-6.539972295663347	0.3847042526862332	0.3847042526862332	129.62902348896682	-20.0046211396766	26.740717172004906	-0.38470425268621966	123.08905119330353	6.539972295664108	0.38470425268633335	-6.924676548350135	129.62902348896702	6.539972295664029	0.38470425268621966	150.4105963546574	0.0	25.963765445991726	51.927530891983444	38.84758630065618	41.631034717149305	-26.740717172004906	-2.6929297688028644	-1.1541127580585098	2.149817882657203	18.835421940337785	-3.484967936097775	1.5539034520251107	1.553903452025038	6.539972295664029	-5.725304466446533	-0.7694085053725008	1.5539034520250379	2.1724475445794647	-6.539972295664108	-7.332010462956646	45.357385713753956	-26.740717172004793	-6.539972295664029	-2.172447544579427	20.389325392362935	-2.6929297688028555	-3.484967936097746	-1.1541127580585453	-5.725304466446533	0.7694085053725008	-6.539972295664029	3.9752772777555663	-6.539972295664029	1.553903452025038	4.691883238641381	9.383766477282764	2.1498178826572936	-2.1724475445794647	3.8470425268610695	5.657415480678958
7	2.180730817059993	0.8458927100315422	4.367757927221827	-0.8458927100313076	-3.4145545551610894	0.6415992909844144	-148.3843164437243	-6.548488744282054	-0.7798936680497945	-0.6415992909843453	-0.8458927100313076	5.004948159431406	-0.6415992909842979	0.4229463550157588	-2.145715490114071	4.229463550156604	6.548488744281772	6.548488744282054	6.548488744281826	0.0	0.0	0.0	-1.2688390650470183	-2.3190251941255156	2.3190251941252717	1.2688390650469812	0.8458927100312807	0.8458927100313586	-2.319025194125288	2.14571549011427	-3.1741771014673287e-16	0.7661231280337728	100.0	-3.4964229015262163	-5.244634352289381	-1.2688390650472456	2.96062448510962	2.14571549011427	2.145715490114076	1.2688390650470183	-2.9256091581642067	-1.268839065047132	2.925609158164087	1.2688390650471735	-2.145715490114412	-5.906889453297708	-0.42294635501571065	0.4229463550157588	-0.42294635501571065	6.548488744281999	0.641599290984296	5.906889453297725	0.7661231280337729	0.7661231280337729	6.548488744281725	6.54848874428194	6.54848874428185	-6.548488744282054	-6.548488744282054	6.548488744281826	155.57440447899057	-6.548488744282054	6.548488744281831	6.548488744281826	-6.548488744281713	0.4229463550157588	2.9606244851096335	-2.960624485109747	1.5085252579051016	-1.5085252579052622	-5.004948159431365	1.5085252579050348	-1.748211450763165	3.4964229015262163	-1.7482114507632787	-1.7482114507633923	2.3190251941252713	2.319025194125288	-2.319025194125402	4.332742600277052	0.0	6.548488744281713	-6.548488744281713	0.4229463550157588	0.4229463550157588	128.19138001881402	-20.068412587861076	26.4676900731597	-0.42294635501571065	121.64289127453263	5.906889453297725	0.42294635501582434	-6.329835808313305	128.1913800188144	6.54848874428194	0.42294635501571065	149.02591573470863	0.641599290984296	25.701566945126032	51.403133890252064	38.30615640168863	38.384748029876846	-26.467690073159815	-2.319025194125387	-1.2688390650470014	2.92964077007332	18.95911268681233	-2.9256091581641464	1.5322462560643544	1.5322462560643006	6.548488744281826	-5.004948159431406	-0.8458927100315422	1.5322462560643004	2.0487327330966543	-6.54848874428208	-6.513473417334467	41.965727019037786	-26.4676900731597	-6.548488744281826	-2.0487327330965854	20.491358942876673	-2.319025194125402	-2.9256091581642067	-1.2688390650470183	-5.004948159431406	0.8458927100315422	-6.548488744281826	3.51497994718339	-6.548488744282054	1.5322462560643006	4.49152687054115	8.9830537410823	2.929640770073245	-2.0487327330966543	4.229463550156604	4.332742600277053
8	2.7501917381032808	0.9157418527680431	3.603523899829016	-0.9157418527678374	-3.047529209559798	1.430090110593994	-141.17389785879902	-6.353715637932396	-0.45490474658424773	-1.4300901105939374	-0.9157418527678374	3.9399960154806446	-1.4300901105938963	0.4578709263840141	-1.6739164304078713	4.57870926383899	6.353715637932248	6.35371563793251	6.353715637932396	0.0	0.0	0.0	-1.3736127791520403	-1.7750063740934365	1.775006374093362	1.373612779151697	0.915741852767758	0.9157418527678358	-1.7750063740934365	1.6739164304080532	-3.1741771014673287e-16	0.7284328361447828	100.0	-2.602551700723666	-3.9038275510855556	-1.3736127791520403	3.2050964846872905	1.6739164304080532	1.6739164304078278	1.3736127791519266	-2.1288211769922327	-1.3736127791520403	2.1288211769922527	1.3736127791518362	-1.6739164304080987	-4.923625527338572	-0.45787092638397553	0.4578709263840141	-0.45787092638397553	6.353715637932473	1.4300901105938746	4.923625527338526	0.7284328361447828	0.7284328361447827	6.3537156379322965	6.35371563793251	6.353715637932171	-6.353715637932282	-6.353715637932396	6.353715637932055	148.9577036073249	-6.353715637932396	6.353715637932131	6.35371563793251	-6.353715637932396	0.4578709263840141	3.205096484687374	-3.2050964846874876	1.3374443147568358	-1.3374443147569082	-3.9399960154806877	1.3374443147569082	-1.3012758503618898	2.602551700723666	-1.3012758503620034	-1.3012758503620034	1.7750063740933628	1.7750063740933228	-1.7750063740933228	2.5272485921347387	0.0	6.353715637932282	-6.353715637932055	0.4578709263840141	0.4578709263840141	122.35653729306773	-19.51901784018048	25.292969377696636	-0.45787092638397553	116.00282165513588	4.923625527338527	0.45787092638397553	-5.3814964537226615	122.35653729306793	6.353715637932396	0.45787092638397553	142.60398796939285	1.4300901105938748	24.564536541551703	49.12907308310341	36.42164180723913	33.08875976066997	-25.292969377696636	-1.775006374093422	-1.3736127791519686	3.820534686198357	18.520023094277775	-2.128821176992152	1.4568656722867672	1.4568656722867686	6.353715637932396	-3.939996015480644	-0.9157418527680431	1.4568656722867683	1.8285175257357418	-6.35371563793252	-5.277440330235436	36.37414295869257	-25.292969377696522	-6.353715637932396	-1.8285175257357196	19.97688876656457	-1.7750063740934365	-2.128821176992119	-1.3736127791520403	-3.9399960154806437	0.9157418527680431	-6.353715637932396	2.82454609184219	-6.35371563793251	1.4568656722867686	4.098057653908367	8.196115307816735	3.820534686198325	-1.8285175257357418	4.57870926383899	2.527248592134739
9	0.7119135219465411	0.3270954019755575	2.0683973948444594	-0.32709540197538445	-1.5392724798841755	0.0	-130.969404576692	-5.960308022559275	-0.4329203849675878	0.0	-0.32709540197549813	2.433974608817405	-2.2737367544323206e-13	0.1635477009877997	-1.0486293769210988	1.6354770098770453	4.370309469674881	5.960308022559275	2.7803109167908815	1.5899985528840466	1.5899985528840463	1.5899985528840466	-0.49064310296330405	-1.1448339069141866	1.1448339069140145	0.4906431029631121	0.327095401975368	0.32709540197544607	-1.144833906914073	1.0486293769212887	1.5899985528840261	0.6732430839893774	100.0	-1.7509224458683548	-2.626383668802987	-0.49064310296341773	1.1448339069139262	1.0486293769212887	1.0486293769211184	0.49064310296330405	-1.481549761888914	-0.49064310296319036	1.4815497618888642	0.490643102963287	-1.0486293769213262	-4.370309469675249	-0.1635477009878059	0.1635477009877997	-0.1635477009878059	4.370309469675225	0.0	4.3703094696752744	0.6732430839893776	0.6732430839893775	4.370309469675014	4.370309469675249	5.960308022558922	-5.960308022559161	-5.960308022559275	5.96030802255882	136.92971259925002	-5.960308022559275	5.960308022558913	2.7803109167908815	-2.780310916791066	0.1635477009877997	1.1448339069139593	-1.144833906914073	0.6830521629487541	-0.6830521629487976	-2.4339746088174934	0.6830521629487976	-0.8754612229341774	1.7509224458683548	-0.8754612229344048	-0.8754612229344048	1.1448339069140145	1.1448339069139593	-1.1448339069139593	2.4051132498201566	1.5899985528840481	4.370309469675021	-5.960308022558706	0.1635477009877997	0.1635477009877997	113.84168827692065	-18.04447176866438	23.46462820628301	-0.1635477009878059	107.88138025436194	4.370309469675275	0.1635477009878059	-4.533857170662941	113.84168827692089	2.7803109167908815	0.1635477009878059	130.9694045766912	0.0	22.79138512229337	45.58277024458674	33.66215419946887	25.305478601077994	-23.46462820628301	-1.1448339069140117	-0.49064310296333186	2.5039415878146656	16.861533301675102	-1.4815497618888216	1.3464861679772184	1.346486167977089	2.780310916790768	-2.433974608817405	-0.3270954019755575	1.3464861679770888	0.9235634879304132	-4.370309469675173	-3.1170267717643583	27.575528256985535	-23.464628206282896	-2.780310916790768	-0.9235634879303234	18.2080194696523	-1.144833906914073	-1.481549761888914	-0.49064310296330405	-2.433974608817405	0.3270954019755575	-2.780310916790768	1.3470520458588433	-4.370309469675249	1.3464861679770892	2.1816992417971366	4.363398483594273	2.5039415878146865	-0.923563487930595	1.6354770098770404	2.4051132498201677
