	minimum	maximum
RCR10001	0.43529411764814085	3.2318928049692204
RCR10020	0.20000000000088894	0.9748265157059359
RCR10084	1.0199999999994087	4.989619333756228
RCR10099	-0.9748265157052174	-0.20000000000004547
RCR10101	-3.713205085588015	-0.8000000000012051
RCR10103	0.0	2.0970662892633403
RCR10105	-154.25147346924746	-110.93810329773748
RCR10106	-6.706976685841255	-5.149288736651783
RCR10109	-1.0443389303223105	-0.17999999999999997
RCR10118	-2.0970662892623295	-6.821210263296962e-13
RCR10127	-0.9748265157052174	-0.1999999999999318
RCR10145	1.1666666666688834	5.871505541582443
RCR10164	-2.0970662892623295	-3.410605131648481e-13
RCR10246	0.10000000000000424	0.4874132578525756
RCR10294	-2.5296209645548515	-0.4999999999998863
RCR10295	0.9999999999999989	4.874132578525081
RCR10345	3.344644368325647	6.706976685839126
RCR10352	5.149288736652579	6.70697668583955
RCR10460	1.5400000000009184	6.70697668583952
RCR10462	-6.491792292982828e-14	2.0762254972513845
RCR10463	0.0	2.076225497251356
RCR10464	-1.7754789938549023e-15	2.0762254972513556
RCR10471	-1.462239773557906	-0.30000000000043064
RCR10475	-2.761696282405751	-0.540000000000191
RCR10479	0.5399999999998415	2.761696282406003
RCR10480	0.3	1.46223977355759
RCR10483	0.1999999999998272	0.9748265157050185
RCR10484	0.19999999999998858	0.9748265157051712
RCR10503	-2.7616962824039195	-0.5400000000004281
RCR10506	0.4999999999999885	2.5296209645555323
RCR10555	0.0	2.076225497251395
RCR10608	0.569237020619234	0.7967919246152807
RCR11017	90.0	100.0
RCR11103	-4.2237707848529595	-0.8133333333331152
RCR11104	-6.335656177280839	-1.2200000000035516
RCR11105	-1.462239773558078	-0.3000000000010048
RCR11151	0.7000000000002559	3.4118928049682395
RCR11158	0.5000000000006027	2.529620964557194
RCR11159	0.5000000000007319	2.529620964557183
RCR11165	0.30000000000043064	1.4622397735578307
RCR11167	-3.5739598948811566	-0.6800000000040096
RCR11170	-1.462239773557875	-0.3000000000005425
RCR11176	0.6800000000010225	3.5739598948784104
RCR11187	0.30000000000043064	1.4622397735578307
RCR11204	-2.529620964555532	-0.5000000000001593
RCR11239	-6.706976685839014	-3.1846443683251313
RCR11302	-0.4874132578525727	-0.09999999999999193
RCR11319	0.10000000000006747	0.4874132578525411
RCR11320	-0.48741325782737244	-0.10000000000081855
RCR11372	3.344644368325468	6.7069766858399
RCR11379	0.0	2.0970662892628678
