	RCR10001	RCR10084	RCR10099	RCR10101	RCR10103	RCR10105	RCR10106	RCR10109	RCR10118	RCR10127	RCR10145	RCR10155	RCR10164	RCR10295	RCR10345	RCR10352	RCR10460	RCR10462	RCR10463	RCR10464	RCR10475	RCR10479	RCR10480	RCR10483	RCR10484	RCR10485	RCR10492	RCR10503	RCR10506	RCR10555	RCR10608	RCR11017	RCR11103	RCR11104	RCR11109	RCR11151	RCR11158	RCR11165	RCR11167	RCR11170	RCR11176	RCR11187	RCR11194	RCR11204	RCR11244	RCR11372	RCR11379	RCR11504	RCR11505	RCR11522	RCR11524	RCR11659	RCR11660	RCR11661	RCR11663	RCR11665	RCR11669	RCR11671	RCR12361	RCR12402	RCR13802	RCR13852	RCR14180	RCR14181	RCR14182	RCR14183	RCR14185	RCR14186	RCR14216	RCR14217	RCR14218	RCR14224	RCR14227	RCR14230	RCR14266	RCR14348	RCR14424	RCR14481	RCR20005	RCR20011	RCR20025	RCR20085	RCR20169	RCR20270	RCR20385	RCR20558	RCR20575	RCR20651	RCR21046	RCR21047	RCR21048	RCR30008	RCR30011	RCR30070	RCR30072	RCR30096	RCR30115	RCR30237	RCR30268	RCR30285	RCR30309	RCR30315	RCR30325	RCR30500	RCR30528	RCR30533	RCR40013	RCR40014	RCR40028	RCR40054	RCR40107	RCR40438	RCR40442	RCR40448	RCR40464	RCR40533	RCR40976	RCR40999	RCR41023	RCR41024	RCR41027	RCR41592	RCR30125	RCR90192	RCR90193
0	1.9916008332867319	4.821770438481982	-0.8385687719099906	-1.2578531578648153	6.926771632011886	-152.77076760719694	-7.040171992255182	-2.2012430262640237	-1.5723164473303086	-0.8385687719098769	6.027213048103218	1.257853157864929	-1.5723164473300812	4.192843859549441	6.926771632011821	7.040171992255068	6.813371271768688	0.11340036024317593	0.11340036024317593	0.11340036024317593	-2.6205274122191895	2.620527412219201	1.2578531578648324	0.8385687719099834	0.8385687719098448	1.257853157864832	1.2578531578648322	-2.6205274122191895	2.41088521924145	0.11340036024307665	0.7952022577638244	99.9999999999992	-4.8217704384830995	-7.232655657724308	2.4108852192413224	4.192843859549339	2.41088521924145	1.2578531578648153	-4.612128245505119	-1.2578531578650427	4.612128245505146	1.2578531578648322	-1.257853157864929	-2.4108852192416634	-5.354455184681456	6.9267716320120405	6.926771632011821	0.7952022577638244	0.7952022577638244	6.926771632012057	6.926771632012105	7.040171992254105	-12.39462717693641	-7.040171992255182	7.040171992254159	166.7377112314632	-7.040171992254159	7.0401719922542005	6.813371271768801	-6.813371271768688	4.192843859549271	-4.192843859549384	3.616327828861723	0.0	2.410885219241478	-3.616327828861813	-6.027213048103249	1.2054426096201496	-2.4108852192415497	4.821770438483213	-2.4108852192413224	2.620527412219201	2.620527412218962	-2.620527412219076	5.241054824439154	0.11340036024317593	6.926771632011992	-7.040171992254386	132.54076618024214	-21.120515976763272	27.715430694114275	125.5005941879879	-5.354455184681683	132.54076618024214	6.813371271768801	5.354455184681486	159.6975392392087	6.926771632011821	26.920228436350488	53.840456872700976	39.76011288819121	42.32916471787712	-27.71543069411439	-2.6205274122190803	-1.257853157864882	1.8953590005512524	19.530111461229115	-3.3542750876402465	1.59040451553426	1.5904045155342756	6.813371271768688	-6.027213048103218	1.5904045155342754	2.201243026263015	-6.926771632011833	-7.232655657730447	46.12081225967427	-27.715430694114275	-6.813371271768688	-2.2012430262630005	21.120515976763272	-2.620527412219076	-3.3542750876401897	-1.257853157864929	-6.027213048103218	-6.813371271768688	3.9217470842296267	-6.926771632011764	1.5904045155342756	4.5535334177467055	9.107066835493411	1.8953590005512357	-2.201243026263015	4.192843859549441	5.2410548244391535
1	3.311480660810027	3.013914757722441	-0.9975659030887982	-1.4963488546334247	6.325395418532267	-129.9507161088154	-6.325395418532139	-1.6763488546333747	-3.6502636123550474	-0.9975659030890256	3.5929005506754748	1.4963488546330836	-3.65026361235482	4.987829515443589	6.3253954185324215	6.325395418532025	6.325395418532139	0.0	0.0	0.0	-1.3375659030893985	1.3375659030888294	1.4963488546330768	0.997565903088779	0.9975659030889914	1.496348854633076	1.4963488546330763	-1.33756590308883	1.2975659030885656	0.0	0.6725903705653556	95.00999999999901	-2.874320440539691	-4.31148066081164	1.4371602202701297	4.98782951544366	1.2975659030884286	1.49634885463297	-2.9739147577220137	-1.4963488546334247	2.9739147577217824	1.4963488546330765	-1.4963488546330836	-1.2975659030894349	-2.675131806177319	6.325395418532184	6.325395418532034	0.6725903705653556	0.6725903705653556	6.325395418532591	6.325395418532594	6.325395418531622	-9.000527224709344	-6.325395418532139	6.325395418532025	142.6015069458722	-6.325395418531684	6.325395418532001	6.325395418532253	-6.325395418532139	4.98782951544365	-4.98782951544365	2.0161460132236724	0.13959431718153473	1.4371602202700402	-2.155740330406047	-3.5929005506759495	0.7185801101359175	-1.4371602202704707	2.8743204405402594	-1.437160220270357	1.3375659030888294	1.3375659030887164	-1.33756590308883	1.000000000000367	0.0	6.325395418532366	-6.325395418532025	113.95220309500246	-18.97618625559403	23.812745053231424	107.62680767647166	-2.6751318061770917	113.9522030950025	6.325395418532253	2.675131806177288	136.27611152733948	6.3253954185324215	23.140154682666015	46.28030936533123	33.62951852826778	29.224123109733682	-23.81274505323131	-1.337565903089068	-1.4963488546336516	3.690263612354215	17.631005514463496	-1.4775659030887855	1.345180741119293	1.3451807411192904	6.325395418532463	-3.5929005506755933	1.3451807411192902	1.676348854633291	-6.325395418532622	-4.311480660812208	32.2456527054992	-23.812745053231197	-6.32539541853339	-1.6763488546337157	18.976186255592324	-1.33756590308883	-1.4775659030892712	-1.4963488546330836	-3.592900550675475	-6.32539541853339	2.3213243871569724	-6.325395418532594	1.3451807411192904	3.5514122579418057	7.102824515883374	3.6902636123539407	-1.6763488546337624	4.987829515446269	1.0
2	2.82741433004991	4.040715958973108	-0.9680988212514876	-1.4521482318772314	6.86813028902298	-145.02397816530322	-6.868130289022702	-2.0130797762087695	-2.8128579234911513	-0.9680988212514876	4.953083906202941	1.4521482318772314	-2.8128579234913786	4.8404941062572115	6.868130289022985	6.868130289022588	6.868130289022588	0.0	0.0	0.0	-2.0276361827664005	2.0276361827657707	1.4521482318771635	0.9680988212514885	0.9680988212514289	1.4521482318771628	1.4521482318771635	-2.027636182765832	1.902984728469808	1.1368683772161603e-13	0.7528612511890511	99.9999999999992	-3.962467124962359	-5.943700687445244	1.9812335624812931	4.840494106257191	1.902984728470071	1.4521482318771177	-3.916064504679298	-1.4521482318772314	3.916064504678598	1.4521482318771632	-1.4521482318772314	-1.9029847284713242	-4.055272365531891	6.868130289022635	6.86813028902288	0.7528612511890511	0.752861251189051	6.86813028902315	6.868130289023156	6.86813028902205	-10.923402654554252	-6.868130289022702	6.868130289022588	158.7602387433492	-6.868130289022133	6.868130289022605	6.868130289022588	-6.868130289022588	4.840494106257211	-4.840494106257211	2.8936015097103858	0.07824883401143229	1.9812335624812083	-2.9718503437223944	-4.953083906203233	0.9906167812411013	-1.9812335624810657	3.9624671249629273	-1.9812335624814068	2.0276361827657707	2.0276361827656046	-2.0276361827657183	3.1162863573948734	0.0	6.868130289022474	-6.868130289022702	126.47958397053799	-20.6043908670639	26.44252281993795	119.61145368151688	-4.055272365531437	126.4795839705381	6.868130289022588	4.055272365531823	151.89210845432444	6.868130289022985	25.68966156874892	51.379323137497614	37.64306255945255	36.75820207660604	-26.442522819938063	-2.0276361827653653	-1.4521482318774792	2.9375093777866823	19.09866836467306	-2.4639162728016455	1.5057225023880392	1.5057225023879381	6.86813028902295	-4.953083906202632	1.505722502387938	2.013079776207351	-6.868130289022361	-5.943700687466276	40.27700435521501	-26.44252281993795	-6.868130289022929	-2.0130797762072916	20.60439086706367	-2.0276361827657183	-2.463916272801953	-1.4521482318771177	-4.9530839062029415	-6.868130289022929	3.2255289806361382	-6.868130289022361	1.5057225023879384	4.204698773231465	8.40939754646271	2.937509377786576	-2.013079776207761	4.840494106259201	3.1162863573951376
3	1.934709400109522	2.030506714362533	-0.6042026857453493	-0.9063040286179103	5.087532011835292	-129.1910649106702	-6.209847909199084	-1.0863040286185424	-2.0768107429806832	-0.604202685745463	2.4455911667567207	0.906304028618024	-2.076810742981479	3.0210134287266626	5.087532011835326	6.20984790919897	3.9652161144717866	1.12231589736357	1.1223158973635698	1.12231589736357	-0.9442026857460633	0.9442026857450914	0.9063040286179987	0.6042026857453892	0.6042026857454569	0.9063040286179984	0.9063040286179986	-0.9442026857451538	0.9042026857447785	1.1223158973639673	0.667842368918546	99.9999999999992	-1.9564729334051663	-2.934709400110023	0.9782364667024694	3.0210134287267087	0.9042026857454836	0.9063040286179103	-1.9905067143641872	-0.906304028618024	1.9905067143638127	0.9063040286179987	-0.906304028618024	-0.9042026857464407	-3.0107212688545815	5.087532011835456	5.087532011835404	0.6678423689185459	0.6678423689185459	5.087532011835388	5.087532011835378	6.209847909197672	-9.220569178052983	-6.209847909199084	6.209847909198288	140.48844483170615	-6.20984790919772	6.209847909198263	3.9652161144717866	-3.9652161144717866	3.0210134287267465	-3.0210134287267465	1.3933209190967268	0.07403378095761015	0.9782364667023759	-1.4673547000547842	-2.445591166756458	0.48911823335242843	-0.9782364667022421	1.9564729334063031	-0.9782364667024694	0.9442026857450914	0.9442026857450401	-0.9442026857451538	1.000000000000281	1.12231589736357	5.087532011834924	-6.209847909199084	113.0928054545011	-18.629543727592363	23.573749501081124	106.88295754530368	-3.010721268854354	113.0928054545012	3.9652161144717866	3.010721268854596	134.27859692250513	5.087532011835327	22.905907132162536	45.81181426432501	33.392118445927295	24.61300694725196	-23.57374950108033	-0.9442026857446206	-0.9063040286175148	3.239126640344125	17.29385898974307	-1.0842026857457612	1.335684737854649	1.3356847378545826	3.965216114472058	-2.445591166756623	1.3356847378545822	1.0863040286170218	-5.087532011834923	-2.9347094001302594	27.034995713729586	-23.573749501080215	-3.9652161144717866	-1.0863040286174055	18.62954372759259	-0.9442026857451538	-1.0842026857460496	-0.906304028618024	-2.4455911667567207	-3.9652161144717866	1.3426643454440268	-5.08753201183481	1.3356847378545826	2.4223732255584562	4.84474645111671	3.239126640344081	-1.0863040286172307	3.0210134287285237	1.0
4	0.5199999999996402	1.0200000000004468	-0.20000000000027285	-0.2999999999999545	3.640204261498647	-121.06587388021069	-5.740408523001179	-0.48000000000003124	-0.4599999999974216	-0.20000000000027285	1.266666666666957	0.3000000000000191	-0.4599999999973079	1.0000000000000928	3.6402042614986767	5.740408523001065	1.539999999999833	2.100204261502447	2.100204261502447	2.100204261502447	-0.5400000000003047	0.5400000000000493	0.2999999999999962	0.19999999999999749	0.1999999999999975	0.29999999999999627	0.29999999999999627	-0.5400000000000745	0.5000000000000512	2.100204261501744	0.6251420956177207	98.71811781888422	-1.0133333333333734	-1.5200000000002092	0.5066666666667174	0.99999999999998	0.5000000000000192	0.299999999999994	-0.9800000000000697	-0.2999999999999895	0.9800000000000397	0.2999999999999896	-0.29999999999999516	-0.5000000000000306	-3.1802042615011032	3.640204261498563	3.640204261498912	0.6251420956177207	0.6251420956177207	3.6402042614988326	3.640204261498866	5.740408523000868	-8.920612784502396	-5.740408523001179	5.74040852300061	130.44648666470175	-5.740408523000951	5.740408523000651	1.5400000000000773	-1.5399999999991678	1.000000000000006	-1.0000000000000207	0.7533333333333216	0.006666666666653111	0.5066666666666589	-0.7600000000001046	-1.2666666666671063	0.2533333333332166	-0.5066666666666962	1.0133333333333197	-0.5066666666666606	0.5399999999999627	0.5399999999998499	-0.540000000000191	0.9999999999994083	2.100204261502447	3.6402042614989796	-5.740408523000724	105.77971047708252	-17.221225569002513	21.994103009062314	100.0393019540817	-3.180204261501558	105.77971047708176	1.5399999999996226	3.1802042615011823	124.70607814170194	3.6402042614986767	21.368960913444717	42.73792182688823	31.257104780886035	19.03587921187159	-21.994103009062087	-0.5400000000000461	-0.2999999999999862	2.6002042614994707	15.970941377792325	-0.6800000000000817	1.2502841912307758	1.2502841912306748	1.5399999999996816	-1.2666666666669515	1.2502841912306744	0.4799999999999363	-3.6402042614993637	-1.5199999999947855	20.76616340310477	-21.99410300906186	-1.53999999999985	-0.48000000000016446	17.22122556900183	-0.5400000000000461	-0.6799999999999913	-0.30000000000002786	-1.266666666666882	-1.5399999999999705	0.3748579043784356	-3.640204261499207	1.2502841912306748	1.2415926582114436	2.4831853164226794	2.600204261499713	-0.4800000000010104	1.0	1.0
5	1.9220994687189867	4.653503976904261	-0.8093050394610373	-1.213957559192977	6.575603445624307	-142.85552766321598	-6.575603445623642	-2.1244257285878803	-1.517446948986617	-0.8093050394621741	5.816879971130606	1.213957559191499	-1.517446948985139	4.046525197304756	6.575603445624337	6.575603445623528	6.575603445623528	0.0	0.0	0.0	-2.5290782483193652	2.529078248319578	1.2139575591914267	0.8093050394611045	0.809305039462127	1.213957559191426	1.2139575591914264	-2.5290782483195926	2.3267519884535606	0.0	0.7438465436229249	92.51000999999891	-4.653503976907473	-6.980255965362062	2.326751988453111	4.046525197304657	2.3267519884519503	1.2139575591913854	-4.451177717042583	-1.2139575591930907	4.451177717038356	1.2139575591914264	-1.2139575591913854	-2.3267519884540206	-5.058156496637821	6.575603445623477	6.575603445624451	0.7438465436229249	0.7438465436229249	6.575603445624575	6.575603445624552	6.5756034456282	-11.633759942266352	-6.575603445623642	6.5756034456278485	156.00673455443007	-6.5756034456281895	6.575603445627874	6.575603445623528	-6.575603445623528	4.046525197304618	-4.046525197304618	3.490127982679853	0.0	2.326751988453308	-3.490127982680633	-5.81687997113454	1.1633759942272945	-2.3267519884533385	4.653503976904744	-2.3267519884533385	2.529078248319578	2.5290782483193652	-2.529078248319479	5.058156496642089	0.0	6.5756034456242105	-6.575603445627507	123.90231773166056	-19.72681033688093	25.915613579823003	117.32671428603429	-5.058156496638162	123.90231773165917	6.575603445623528	5.058156496637748	149.43113110880404	6.575603445624336	25.171767036199896	50.34353407239906	37.19232718114624	40.32838420905	-25.915613579828005	-2.5290782483193093	-1.2139575591933291	1.7197732088524162	18.239117249638326	-3.2372201578488946	1.4876930872370622	1.4876930872370504	6.575603445622987	-5.816879971133759	1.48769308723705	2.1244257285855532	-6.575603445627862	-6.980255965357401	43.94050302488745	-25.915613579827777	-6.57560344563467	-2.1244257285848107	19.726810336877406	-2.5290782483193652	-3.237220157848924	-1.2139575591913854	-5.816879971130607	-6.57560344563467	3.8084943033493266	-6.575603445628303	1.4876930872370504	4.381752039632686	8.763504079265914	1.719773208852674	-2.12442572858767	4.046525197311858	5.058156496640148
6	0.9559506707016079	2.314406886964739	-0.40250554555871076	-0.6037583183378956	4.74747734562819	-132.91717134912028	-6.224597133589782	-1.0565770570924542	-0.7546978979193	-0.40250554555871076	2.8930086087075484	0.6037583183377819	-0.7546978979195273	2.0125277277929903	4.7474773456278845	6.224597133589555	3.2703575576659887	1.4771197879617723	1.4771197879617723	1.4771197879617726	-1.2578298298732307	1.2578298298732697	0.6037583183378972	0.40250554555878915	0.4025055455586327	0.6037583183375936	0.6037583183377166	-1.2578298298733444	1.1572034434830831	1.4771197879617723	0.6885444140324889	99.9999999999992	-2.314406886965571	-3.471610330448698	1.1572034434828993	2.012527727792912	1.1572034434830831	0.6037583183376682	-2.213780500575467	-0.6037583183378956	2.2137805005753552	0.6037583183377613	-0.6037583183377819	-1.1572034434831266	-3.9927794477089265	4.747477345627943	4.7474773456278845	0.6885444140324889	0.6885444140324889	4.747477345627995	4.747477345627999	6.224597133589217	-10.217376581298367	-6.224597133589782	6.224597133589555	143.8892458283383	-6.224597133589214	6.224597133589612	3.2703575576659887	-3.2703575576659887	2.0125277277928717	-2.0125277277928717	1.7358051652244004	0.0	1.1572034434830194	-1.7358051652244058	-2.8930086087075324	0.5786017217412791	-1.1572034434831266	2.3144068869657985	-1.1572034434832403	1.2578298298732695	1.257829829873117	-1.2578298298732307	2.515659659748815	1.4771197879617728	4.747477345627999	-6.224597133589782	115.78665322019992	-18.673791400768437	24.12675189843435	109.5620560866103	-3.9927794477084717	115.7866532201998	3.2703575576659887	3.992779447708857	137.6646486947484	4.7474773456278845	23.438207484401996	46.876414968803985	34.42722070162444	27.124210962903362	-24.126751898434463	-1.2578298298732227	-0.6037583183376918	2.332444072271869	17.296702572705506	-1.6100221822376795	1.3770888280629379	1.3770888280629072	3.2703575576659887	-2.8930086087075484	1.3770888280629068	1.0565770570916069	-4.747477345627853	-3.471610330446083	29.55787684805773	-24.126751898434236	-3.2703575576659887	-1.0565770570916584	18.673791400768437	-1.2578298298732307	-1.6100221822376852	-0.6037583183376682	-2.893008608707549	-3.2703575576659887	1.5755492797373367	-4.747477345627772	1.377088828062907	2.353030637161283	4.706061274322566	2.332444072271837	-1.0565770570916069	2.0125277277929903	2.515659659748815
7	2.6406493907623054	2.534749564829425	-0.8058998259319878	-1.208849738897925	5.79224816885791	-132.51254061105237	-6.409097382124287	-1.3888497388978749	-2.883599303728147	-0.8058998259318741	3.0338744923011363	1.2088497388981523	-2.883599303728033	4.0294991296594205	5.792248168857852	6.409097382124173	5.17539895559139	0.6168492132662624	0.6168492132662623	0.6168492132662623	-1.1458998259320197	1.1458998259319828	1.2088497388978263	0.8058998259320421	0.8058998259320457	1.2088497388980923	1.2088497388980717	-1.1458998259320197	1.1058998259319013	0.6168492132664011	0.6853752112892264	99.9999999999992	-2.4270995938408078	-3.640649390761382	1.213549796920347	4.029499129660006	1.1058998259319013	1.2088497388980386	-2.49474956482959	-1.208849738897925	2.4947495648296294	1.208849738897925	-1.2088497388981523	-1.1058998259319424	-2.9086488651297486	5.792248168857937	5.79224816885785	0.6853752112892265	0.6853752112892265	5.792248168857951	5.792248168858009	6.409097382124179	-9.317746247253808	-6.409097382124287	6.409097382123832	144.71388616203535	-6.409097382124173	6.4090973821239166	5.17539895559139	-5.17539895559139	4.029499129660053	-4.029499129660053	1.7126747243917733	0.10764997098872985	1.2135497969205307	-1.8203246953804637	-3.0338744923024024	0.6067748984596619	-1.2135497969205744	2.4270995938408078	-1.2135497969205744	1.1458998259319828	1.1458998259317923	-1.1458998259320197	1.0000000000001656	0.616849213266341	5.7922481688578955	-6.409097382123946	116.10032177038556	-19.22729214637127	24.22885287564418	109.69122438826165	-2.9086488651298623	116.10032177038542	5.17539895559139	2.908648865129678	138.3047887799114	5.792248168857852	23.543477664354914	47.08695532870983	34.26876056446132	27.312266329272916	-24.22885287564418	-1.1458998259313695	-1.2088497388979391	3.54044851699382	17.85654172379609	-1.2858998259308847	1.37075042257527	1.3707504225751712	5.175398955591277	-3.033874492301625	1.3707504225751708	1.3888497388974723	-5.792248168857674	-3.6406493907586537	30.07186649074538	-24.228852875643952	-5.175398955591277	-1.3888497388974201	19.22729214637127	-1.1458998259320197	-1.285899825931324	-1.2088497388980386	-3.0338744923011367	-5.175398955591277	1.8293743535404468	-5.792248168857782	1.3707504225751712	3.00952385920506	6.01904771841012	3.5404485169938393	-1.3888497388974426	4.0294991296594205	1.0
8	1.2287694094531616	1.5262638638953696	-0.40250554555802864	-0.6037583183369861	4.382815854811089	-125.86958921027656	-6.010598436273199	-0.7837583183368224	-1.2700221822325375	-0.40250554555802864	1.8573078412107475	0.6037583183373272	-1.2700221822325375	2.0125277277900495	4.38281585481066	6.010598436273085	2.7550332733485448	1.6277825814622713	1.627782581462271	1.6277825814622713	-0.7425055455582878	0.7425055455581548	0.6037583183370149	0.40250554555816787	0.40250554555817153	0.6037583183372812	0.6037583183372605	-0.7425055455581742	0.702505545558068	1.627782581462364	0.6503095265478503	99.9999999999992	-1.4858462729679331	-2.228769409453321	0.7429231364844782	2.0125277277906357	0.702505545558068	0.6037583183372135	-1.4862638638948056	-0.6037583183370998	1.4862638638948416	0.6037583183371137	-0.6037583183373272	-0.7025055455583242	-3.1127936725786185	4.382815854810746	4.38281585481066	0.6503095265478502	0.6503095265478502	4.38281585481082	4.382815854810815	6.01059843627165	-9.123392108850226	-6.010598436273199	6.010598436272403	136.26300350135853	-6.010598436271721	6.0105984362723754	2.7550332733486584	-2.7550332733485448	2.0125277277907117	-2.0125277277907117	1.0739671137999163	0.04041759092642259	0.7429231364845276	-1.1143847047262625	-1.857307841211309	0.37146156824167065	-0.7429231364845919	1.4858462729681605	-0.7429231364845919	0.7425055455581548	0.7425055455579468	-0.7425055455580605	1.0000000000003018	1.6277825814625806	4.382815854810815	-6.010598436272517	110.0852891386055	-18.03179530881664	22.918646126516933	104.07469070233323	-3.1127936725778227	110.08528913860562	2.7550332733485448	3.1127936725785252	130.2524050650859	4.38281585481066	22.268336599969086	44.53667319993817	32.51547632739251	21.913747565269205	-22.91864612651716	-0.742505545557564	-0.6037583183371136	2.93780476369443	16.73117625571991	-0.8825055455573783	1.3006190530968524	1.3006190530968322	2.7550332733479763	-1.8573078412106456	1.3006190530968318	0.7837583183372102	-4.382815854810517	-2.2287694094512744	23.99812493670288	-22.918646126517046	-2.7550332733479763	-0.7837583183372772	18.03179530881664	-0.7425055455580605	-0.8825055455573647	-0.6037583183372135	-1.857307841210748	-2.7550332733479763	0.8559543373458441	-4.3828158548105876	1.3006190530968325	1.8352225919106089	3.670445183821218	2.937804763694294	-0.7837583183372357	2.012527727790049	1.0
9	2.518471390132715	4.4485037341305596	-0.9296633458208134	-1.3944950187310496	6.966975124263064	-148.8967045882879	-6.966975124263172	-2.1298453389696306	-2.329658333943712	-0.9296633458206998	5.503125789177618	1.3944950187310496	-2.3296583339438257	4.648316729103422	6.966975124263065	6.966975124263058	6.9669751242629445	0.0	0.0	0.0	-2.3186583951599005	2.318658395159706	1.3944950187310268	0.9296633458208197	0.9296633458207124	1.3944950187310168	1.3944950187309537	-2.318658395159673	2.155247212884337	0.0	0.7739645570908683	99.9999999999992	-4.402500631342605	-6.603750947013509	2.2012503156709045	4.648316729103442	2.155247212884337	1.3944950187308223	-4.28509255185395	-1.3944950187310496	4.285092551853817	1.394495018730954	-1.3944950187310496	-2.155247212884433	-4.63731679031946	6.966975124263034	6.966975124263064	0.7739645570908682	0.7739645570908682	6.966975124263206	6.966975124263286	6.966975124262837	-11.604291914582404	-6.966975124263172	6.966975124262717	162.83065483681366	-6.966975124262831	6.966975124262821	6.966975124263058	-6.966975124263058	4.648316729103499	-4.648316729103499	3.255872370720284	0.046003102786349864	2.201250315670985	-3.3018754735066977	-5.503125789177602	1.1006251578357933	-2.201250315671018	4.402500631342718	-2.201250315671132	2.318658395159706	2.318658395159332	-2.3186583951595594	4.085279556879233	0.0	6.966975124263172	-6.966975124262831	129.55147299235114	-20.900925372788606	27.090053608625794	122.58449786808839	-4.63731679031946	129.55147299235114	6.966975124263058	4.637316790319342	155.86367971255095	6.966975124263064	26.316089051534902	52.632178103069805	38.69822785454341	39.57498947949148	-27.090053608625794	-2.3186583951595363	-1.3944950187308929	2.4930695162189522	19.352996258609036	-2.8905975331227256	1.5479291141797376	1.547929114179667	6.9669751242629445	-5.503125789177619	1.5479291141796665	2.129845338970892	-6.9669751242631	-6.603750947011804	43.252763932641756	-27.09005360862568	-6.9669751242629445	-2.129845338970881	20.90092537278872	-2.3186583951595594	-2.8905975331226728	-1.394495018730936	-5.503125789177619	-6.9669751242629445	3.5928335859014378	-6.966975124263058	1.547929114179667	4.423856757974446	8.847713515948891	2.493069516219022	-2.129845338970892	4.648316729103422	4.085279556879233
