reaction	linear_coefficient
RCR10004	0.0040397662027163985
RCR10001	0.0040397662027163985
RCR11116	0.0018182056818667224
RCR10296	0.0040397662027163985
RCR10130	2.626519652067981e-06
RCR11203	2.626519652067981e-06
RCR11091	0.001200297083726578
RCR14213	0.001200297083726578
RCR10002	0.001200297083726578
RCR11020	0.001200297083726578
RCR10119	0.001200297083726578
RCR10460	0.001200297083726578
RCR11090	0.001200297083726578
RCR14211	0.001200297083726578
RCR11021	0.001200297083726578
RCR10005	0.0016389419718133827
RCR10006	0.0009104997593080858
RCR10009	0.0009979143427335708
RCR10093	0.00027239472651013284
RCR10094	0.00027239472651013284
RCR10104	8.800444851037215e-05
RCR10010	0.00027239472651013284
RCR10011	1.4259947421917407e-06
RCR10012	0.0009666682928495027
RCR10013	0.0018724190937656497
RCR10562	0.0018724190937656497
RCR10014	0.0008372435736797258
RCR10017	0.0008783691853785335
RCR10112	0.0012832681019210846
RCR10135	0.0012832681019210846
RCR10238	0.0012832681019210846
RCR10088	0.0012832681019210846
RCR10102	0.0012832681019210846
RCR10132	0.0012832681019210846
RCR10234	0.0012832681019210846
RCR10117	0.0012832681019210846
RCR11207	0.0012832681019210846
RCR10239	0.0012832681019210846
RCR10299	0.0012832681019210846
RCR10300	0.0012832681019210846
RCR11220	0.0012832681019210846
RCR10129	0.0012832681019210846
RCR10113	0.0012832681019210846
RCR10109	0.0012832681019210846
RCR11223	0.0012832681019210846
RCR11221	0.0012832681019210846
RCR11222	0.0012832681019210846
RCR11224	0.0012832681019210846
RCR11226	0.0012832681019210846
RCR11227	0.0012832681019210846
RCR10137	0.0012832681019210846
RCR11228	0.0012832681019210846
RCR10136	0.0012832681019210846
RCR11229	0.0012832681019210846
RCR14268	0.0012832681019210846
RCR11230	0.0012832681019210846
RCR11231	0.0012832681019210846
RCR14274	0.0012832681019210846
RCR10018	0.0012832681019210846
RCR10114	0.0012832681019210846
RCR10131	0.0012832681019210846
RCR14275	0.0012832681019210846
RCR11205	0.0012832681019210846
RCR11206	0.0012832681019210846
RCR11166	0.0012832681019210846
RCR10115	0.0012832681019210846
RCR11204	0.0012832681019210846
RCR10297	0.0012832681019210846
RCR10027	0.0012832681019210846
RCR10019	0.00012480282983861493
RCR10020	0.00017578538080311113
RCR10021	0.00024312417817836258
RCR14194	0.00024312417817836258
RCR11770	0.004080370201674504
RCR11715	0.004080370201674504
RCR10040	0.004080370201674504
RCR11771	0.004080370201674504
RCR10051	0.004080370201674504
RCR11772	0.004080370201674504
RCR11717	0.004080370201674504
RCR11716	0.004080370201674504
RCR11769	0.004080370201674504
RCR10041	0.004080370201674504
RCR11718	0.004080370201674504
RCR10030	0.004080370201674504
RCR10035	0.004080370201674504
RCR10046	0.004080370201674504
RCR11721	0.004080370201674504
RCR11724	0.004080370201674504
RCR11688	0.004080370201674504
RCR11689	0.004080370201674504
RCR10036	0.004080370201674504
RCR11719	0.004080370201674504
RCR10047	0.004080370201674504
RCR10025	0.004080370201674504
RCR10052	0.004080370201674504
RCR11691	0.004080370201674504
RCR11720	0.004080370201674504
RCR11690	0.004080370201674504
RCR11752	0.004080370201674504
RCR12221	0.004080370201674504
RCR11722	0.004080370201674504
RCR11692	0.004080370201674504
RCR12223	0.004080370201674504
RCR11723	0.004080370201674504
RCR11693	0.004080370201674504
RCR11725	0.004080370201674504
RCR10037	0.004080370201674504
RCR11726	0.004080370201674504
RCR10053	0.004080370201674504
RCR10042	0.004080370201674504
RCR11727	0.004080370201674504
RCR11694	0.004080370201674504
RCR10031	0.004080370201674504
RCR11728	0.004080370201674504
RCR11695	0.004080370201674504
RCR11729	0.004080370201674504
RCR11730	0.004080370201674504
RCR11696	0.004080370201674504
RCR11731	0.004080370201674504
RCR11732	0.004080370201674504
RCR11697	0.004080370201674504
RCR11733	0.004080370201674504
RCR11734	0.004080370201674504
RCR11698	0.004080370201674504
RCR11735	0.004080370201674504
