	minimum	maximum
RCR14217	0.8133333333335749	4.223770784853679
RCR14218	-2.1118853924268706	-0.40666666666663787
RCR14224	0.5400000000000361	2.7616962824043454
RCR14227	0.5400000000000773	2.7616962824043867
RCR14230	-2.7616962824040456	-0.5399999999998499
RCR14266	1.0000000000000027	5.801882946227318
RCR14348	0.0	2.083486850311099
RCR14424	3.351905721386184	6.70697668583892
RCR14481	-6.706976685839095	-5.163811442771703
RCR14581	0.10000000000000771	1.3968189736427479
RCR14582	0.1000000000000077	1.3968189736427477
RCR20005	96.91198890839951	132.93922344671478
RCR20011	-20.515458097860435	-15.538100994982349
RCR20025	19.97750496531493	27.423566725835176
RCR20069	-0.39452804034334643	1.6497936297774684e-13
RCR20085	91.74817746562758	126.2322467608755
RCR20091	3.1919057213857633	6.706976685838813
RCR20137	0.0	0.3945280403434941
RCR20171	-7.101504726182158	-3.238572388052711
RCR20270	96.91198890839935	132.93922344671466
RCR20385	1.5400000000004184	6.706976685838754
RCR20562	-2.058219659654861e-13	0.39452804034334643
RCR20575	111.20794162517063	154.25147346918993
RCR20651	0.0	1.3968189736428667
RCR21046	19.407747522140195	26.626774801219938
RCR21047	38.81549504428017	53.253549602439534
RCR21048	28.487872158736426	39.83959623076145
RCR30008	17.64977116375557	42.69412264030424
RCR30011	-27.423566725835144	-19.97750496531478
RCR30070	-2.761696282404088	-0.5400000000000349
RCR30072	-1.39681897364265	-0.299999999999791
RCR30096	1.9842439676098138	2.9031923765910506
RCR30115	14.605252775297153	19.473299809019124
RCR30237	-3.573959894876105	-0.6800000000003585
RCR30268	1.1395148863497297	1.593583849230754
RCR30285	1.139514886350654	1.593583849230858
RCR30309	1.5400000000005418	6.70697668583879
RCR30315	-5.871505541583256	-1.1666666666680934
RCR30317	-0.7890560806866932	1.8991810389298767e-13
RCR30325	1.139514886349838	1.5935838492308583
RCR30500	0.4799999999995933	2.227923051350662
RCR30528	-6.706976685838792	-3.3519057213860353
RCR30533	-7.519240298308432	-1.5199999999998681
RCR30536	-1.3968189736433834	-2.4844959750617025e-13
RCR40013	19.269286050106416	46.51562954088672
RCR40014	-27.423566725835173	-19.97750496531497
RCR40028	-6.7069766858385265	-1.3800000000003365
RCR40054	-2.227923051350662	-0.4799999999995449
RCR40107	15.744767661647984	20.95228460464159
RCR40438	-2.761696282404088	-0.5400000000000349
RCR40442	-3.573959894876105	-0.6800000000003753
RCR40448	-1.3968189736425338	-0.29999999999990723
RCR40464	-5.871505541583257	-1.1666666666685315
RCR40471	-4.045274177740177e-13	0.7890560806866932
RCR40533	-6.706976685838545	-1.380000000000423
RCR40976	0.3716662349002397	4.076789750215846
RCR40999	-6.706976685838754	-3.3519057213857195
RCR41023	1.1395148863505011	1.5935838492308072
RCR41024	1.2319889083978142	4.811694923404612
RCR41027	2.4639778167955857	9.623389846809019
RCR41463	3.410605131648481e-13	1.3968189736433487
RCR41592	1.9842439676096888	2.9031923765907526
RCR30125	-2.227923051350662	-0.4799999999994125
