reaction	linear_coefficient
RCR10051	6.674314273441578e-05
RCR11772	6.674314273441578e-05
RCR11717	6.674314273441578e-05
RCR11716	6.674314273441578e-05
RCR11769	6.674314273441578e-05
RCR10041	6.674314273441578e-05
RCR11718	6.674314273441578e-05
RCR10030	6.674314273441578e-05
RCR10035	6.674314273441578e-05
RCR10046	6.674314273441578e-05
RCR11721	6.674314273441578e-05
RCR11724	6.674314273441578e-05
RCR11688	6.674314273441578e-05
RCR11689	6.674314273441578e-05
RCR10036	6.674314273441578e-05
RCR11719	6.674314273441578e-05
RCR10047	6.674314273441578e-05
RCR10025	6.674314273441578e-05
RCR10052	6.674314273441578e-05
RCR11691	6.674314273441578e-05
RCR11720	6.674314273441578e-05
RCR11690	6.674314273441578e-05
RCR11752	6.674314273441578e-05
RCR12221	6.674314273441578e-05
RCR11722	6.674314273441578e-05
RCR11692	6.674314273441578e-05
RCR12223	6.674314273441578e-05
RCR11723	6.674314273441578e-05
RCR11693	6.674314273441578e-05
RCR11725	6.674314273441578e-05
RCR10037	6.674314273441578e-05
RCR11726	6.674314273441578e-05
RCR10053	6.674314273441578e-05
RCR10042	6.674314273441578e-05
RCR11727	6.674314273441578e-05
RCR11694	6.674314273441578e-05
RCR10031	6.674314273441578e-05
RCR11728	6.674314273441578e-05
RCR11695	6.674314273441578e-05
RCR11729	6.674314273441578e-05
RCR11730	6.674314273441578e-05
RCR11696	6.674314273441578e-05
RCR11731	6.674314273441578e-05
RCR11732	6.674314273441578e-05
RCR11697	6.674314273441578e-05
RCR11733	6.674314273441578e-05
RCR11734	6.674314273441578e-05
RCR11698	6.674314273441578e-05
RCR11735	6.674314273441578e-05
RCR10043	6.674314273441578e-05
RCR10032	6.674314273441578e-05
RCR11736	6.674314273441578e-05
RCR11699	6.674314273441578e-05
RCR10048	6.674314273441578e-05
RCR11737	6.674314273441578e-05
RCR11738	6.674314273441578e-05
RCR11700	6.674314273441578e-05
RCR11739	6.674314273441578e-05
RCR11740	6.674314273441578e-05
RCR11701	6.674314273441578e-05
RCR11741	6.674314273441578e-05
RCR11742	6.674314273441578e-05
RCR11702	6.674314273441578e-05
RCR11743	6.674314273441578e-05
RCR11744	6.674314273441578e-05
RCR10049	6.674314273441578e-05
RCR11706	6.674314273441578e-05
RCR10038	6.674314273441578e-05
RCR11745	6.674314273441578e-05
RCR10054	6.674314273441578e-05
RCR11746	6.674314273441578e-05
RCR11703	6.674314273441578e-05
RCR12243	6.674314273441578e-05
RCR11747	6.674314273441578e-05
RCR11748	6.674314273441578e-05
RCR11711	6.674314273441578e-05
RCR12245	6.674314273441578e-05
RCR11749	6.674314273441578e-05
RCR11750	6.674314273441578e-05
RCR11751	6.674314273441578e-05
RCR11753	6.674314273441578e-05
RCR11704	6.674314273441578e-05
RCR10039	6.674314273441578e-05
RCR11754	6.674314273441578e-05
RCR10055	6.674314273441578e-05
RCR10044	6.674314273441578e-05
RCR11757	6.674314273441578e-05
RCR10033	6.674314273441578e-05
RCR11705	6.674314273441578e-05
RCR11756	6.674314273441578e-05
RCR10022	6.674314273441578e-05
RCR11755	6.674314273441578e-05
RCR11707	6.674314273441578e-05
RCR11708	6.674314273441578e-05
RCR11713	6.674314273441578e-05
RCR11760	6.674314273441578e-05
RCR11758	6.674314273441578e-05
RCR11714	6.674314273441578e-05
RCR10045	6.674314273441578e-05
RCR10034	6.674314273441578e-05
RCR11759	6.674314273441578e-05
RCR10050	6.674314273441578e-05
RCR11761	6.674314273441578e-05
RCR11762	6.674314273441578e-05
RCR11709	6.674314273441578e-05
RCR11763	6.674314273441578e-05
RCR11712	6.674314273441578e-05
RCR11764	6.674314273441578e-05
RCR11765	6.674314273441578e-05
RCR11710	6.674314273441578e-05
RCR11766	6.674314273441578e-05
RCR11767	6.674314273441578e-05
RCR11768	6.674314273441578e-05
RCR10029	6.674314273441578e-05
RCR10394	0.034666693222753196
RCR13680	0.034666693222753196
RCR20514	0.034666693222753196
RCR10220	0.034666693222753196
RCR13626	0.034666693222753196
RCR13624	0.034666693222753196
RCR90180	0.034666693222753196
RCR13648	0.034666693222753196
RCR13649	0.034666693222753196
RCR20230	0.034666693222753196
RCR10071	0.0003534128478113992
RCR10057	0.0003534128478113992
RCR10072	0.0003534128478113992
RCR10074	0.0003534128478113992
RCR10059	0.0003534128478113992
RCR10058	0.0003534128478113992
RCR10073	0.0003534128478113992
RCR12326	0.0003534128478113992
RCR12329	0.0003534128478113992
RCR14640	0.0003534128478113992
RCR12327	0.0003534128478113992
RCR10061	0.0003534128478113992
RCR10076	0.0003534128478113992
RCR12328	0.0003534128478113992
RCR10060	0.0003534128478113992
RCR10075	0.0003534128478113992
RCR12330	0.0003534128478113992
RCR12331	0.0003534128478113992
RCR12332	0.0003534128478113992
RCR12333	0.0003534128478113992
RCR12334	0.0003534128478113992
