reaction	linear_coefficient
RCR11203	1.0
RCR10004	7.147929518466475e-05
RCR10130	1.0
RCR11116	0.0002046748366378781
RCR10001	7.147929518466475e-05
RCR10296	7.147929518466475e-05
RCR10002	0.0005339433107172504
RCR10119	0.0005339433107172504
RCR14213	0.0005339433107172504
RCR11021	0.0005339433107172504
RCR11090	0.0005339433107172504
RCR10460	0.0005339433107172504
RCR14211	0.0005339433107172504
RCR11091	0.0005339433107172504
RCR11020	0.0005339433107172504
RCR10005	0.00019459638895729688
RCR10006	0.00054116883609863
RCR10009	0.0004496292746889816
RCR10094	0.0014102742677235625
RCR10093	0.0014102742677235625
RCR10010	0.0014102742677235625
RCR10104	0.004637515926756241
RCR10011	1.0
RCR10012	0.0004567916142649694
RCR10013	0.000170764243822405
RCR10562	0.000170764243822405
RCR10014	0.0005284053806392843
RCR10017	0.0004734303134177583
RCR10297	0.0002841054786663883
RCR11204	0.0002841054786663883
RCR11205	0.0002841054786663883
RCR10018	0.0002841054786663883
RCR10115	0.0002841054786663883
RCR10238	0.0002841054786663883
RCR10132	0.0002841054786663883
RCR11207	0.0002841054786663883
RCR10131	0.0002841054786663883
RCR10027	0.0002841054786663883
RCR10239	0.0002841054786663883
RCR10299	0.0002841054786663883
RCR10113	0.0002841054786663883
RCR10109	0.0002841054786663883
RCR10112	0.0002841054786663883
RCR10117	0.0002841054786663883
RCR10300	0.0002841054786663883
RCR11220	0.0002841054786663883
RCR11223	0.0002841054786663883
RCR10135	0.0002841054786663883
RCR11221	0.0002841054786663883
RCR11206	0.0002841054786663883
RCR11222	0.0002841054786663883
RCR11224	0.0002841054786663883
RCR11226	0.0002841054786663883
RCR11227	0.0002841054786663883
RCR10102	0.0002841054786663883
RCR11228	0.0002841054786663883
RCR14268	0.0002841054786663883
RCR11229	0.0002841054786663883
RCR11230	0.0002841054786663883
RCR10136	0.0002841054786663883
RCR11231	0.0002841054786663883
RCR10234	0.0002841054786663883
RCR10129	0.0002841054786663883
RCR14274	0.0002841054786663883
RCR14275	0.0002841054786663883
RCR11166	0.0002841054786663883
RCR10114	0.0002841054786663883
RCR10137	0.0002841054786663883
RCR10088	0.0002841054786663883
RCR10019	0.00225366078953158
RCR10020	0.0016938946882322874
RCR10021	0.0012654759911142931
RCR14194	0.0012654759911142931
RCR11770	8.955732294063022e-05
RCR11715	8.955732294063022e-05
RCR11771	8.955732294063022e-05
RCR11772	8.955732294063022e-05
RCR11717	8.955732294063022e-05
RCR10051	8.955732294063022e-05
RCR11716	8.955732294063022e-05
RCR10029	8.955732294063022e-05
RCR10040	8.955732294063022e-05
RCR11718	8.955732294063022e-05
RCR10045	8.955732294063022e-05
RCR11721	8.955732294063022e-05
RCR11724	8.955732294063022e-05
RCR11688	8.955732294063022e-05
RCR10030	8.955732294063022e-05
RCR10041	8.955732294063022e-05
RCR11689	8.955732294063022e-05
RCR10046	8.955732294063022e-05
RCR10035	8.955732294063022e-05
RCR11719	8.955732294063022e-05
RCR11691	8.955732294063022e-05
RCR11720	8.955732294063022e-05
RCR11690	8.955732294063022e-05
RCR11752	8.955732294063022e-05
RCR12221	8.955732294063022e-05
RCR11722	8.955732294063022e-05
RCR11692	8.955732294063022e-05
RCR12223	8.955732294063022e-05
RCR10047	8.955732294063022e-05
RCR11723	8.955732294063022e-05
RCR10036	8.955732294063022e-05
RCR10052	8.955732294063022e-05
RCR11725	8.955732294063022e-05
RCR11693	8.955732294063022e-05
RCR10025	8.955732294063022e-05
RCR11726	8.955732294063022e-05
RCR11694	8.955732294063022e-05
RCR11727	8.955732294063022e-05
RCR11728	8.955732294063022e-05
RCR11695	8.955732294063022e-05
RCR11729	8.955732294063022e-05
RCR11730	8.955732294063022e-05
RCR11696	8.955732294063022e-05
RCR11731	8.955732294063022e-05
RCR11732	8.955732294063022e-05
