	minimum	maximum
RCR40107	22.525904142798176	29.52197867543673
RCR40111	8.87999999998096	9.999999999999998
RCR40215	7.519999999995072	9.520000000000875
RCR40219	0.9999999999999887	3.0000000000059006
RCR40270	0.9999999999999943	3.6920928166275946
RCR40437	-1.7000000000108497	-1.000000000002342
RCR40438	1.0	1.7000000000097413
RCR40442	-6.980000000004921	-4.979999999998259
RCR40459	0.9999999999999968	3.000000000007838
RCR40466	1.0000000000000318	3.000000000008144
RCR40467	0.9999999999999999	1.560000000007842
RCR40842	4.439999999990831	5.00000000000035
RCR40976	0.007292988700796105	1.0641412070266505
RCR40995	1.0000000000001137	2.180000000004725
RCR41020	8.87999999998073	9.999999999999998
RCR41023	1.737611919887371	2.025791673114737
RCR41024	3.024893979251979	4.397144191557987
RCR41027	6.049787958503958	8.794288383115974
RCR41087	-2.1800000000047066	-1.0000000000000009
RCR41524	0.9999999999999999	2.9999999999992313
RCR30125	-10.0	-8.00000000000076
RCR30053	-10.0	-8.880000000000114
RCR30002	1.0	1.5599999999999576
RCR30054	1.0	1.700000000006627
RCR30086	1.0	3.0000000000031535
RCR30160	1.0	3.0000000000031437
RCR30238	1.0	3.000000000003582
RCR30410	1.0	3.000000000003129
RCR90192	1.0	3.000000000002425
RCR90193	1.0	2.4000000000129926
