reaction	linear_coefficient
RCR10001	0.00015091484592795348
RCR11116	0.00023033403715268464
RCR10004	0.00015091484592795348
RCR10296	0.00015091484592795348
RCR11203	1.0
RCR10130	1.0
RCR10119	0.0005795249916930326
RCR10002	0.0005795249916930326
RCR14213	0.0005795249916930326
RCR10460	0.0005795249916930326
RCR11091	0.0005795249916930326
RCR14211	0.0005795249916930326
RCR11020	0.0005795249916930326
RCR11021	0.0005795249916930326
RCR11090	0.0005795249916930326
RCR10005	0.00024364303650816735
RCR10006	0.0004479425599185978
RCR10009	0.0007248788614334514
RCR10104	0.005851964151376709
RCR10010	0.0025742029254306052
RCR10093	0.0025742029254306052
RCR10094	0.0025742029254306052
RCR10011	1.0
RCR10012	0.0008863127247490351
RCR10013	0.00026726434243387777
RCR10562	0.00026726434243387777
RCR10014	0.0005621236060286949
RCR10017	0.000655584204875929
RCR10112	0.0005358762383626896
RCR10299	0.0005358762383626896
RCR10102	0.0005358762383626896
RCR10088	0.0005358762383626896
RCR10300	0.0005358762383626896
RCR11166	0.0005358762383626896
RCR11204	0.0005358762383626896
RCR11205	0.0005358762383626896
RCR10113	0.0005358762383626896
RCR10109	0.0005358762383626896
RCR10136	0.0005358762383626896
RCR10129	0.0005358762383626896
RCR11207	0.0005358762383626896
RCR10027	0.0005358762383626896
RCR10234	0.0005358762383626896
RCR11220	0.0005358762383626896
RCR11223	0.0005358762383626896
RCR14268	0.0005358762383626896
RCR10137	0.0005358762383626896
RCR11221	0.0005358762383626896
RCR11206	0.0005358762383626896
RCR11222	0.0005358762383626896
RCR11224	0.0005358762383626896
RCR11226	0.0005358762383626896
RCR14274	0.0005358762383626896
RCR11227	0.0005358762383626896
RCR11228	0.0005358762383626896
RCR10018	0.0005358762383626896
RCR10114	0.0005358762383626896
RCR11229	0.0005358762383626896
RCR10132	0.0005358762383626896
RCR11230	0.0005358762383626896
RCR14275	0.0005358762383626896
RCR10131	0.0005358762383626896
RCR11231	0.0005358762383626896
RCR10297	0.0005358762383626896
RCR10238	0.0005358762383626896
RCR10115	0.0005358762383626896
