	minimum	maximum
RCR14581	1.2999999999999299	1.3333333333339794
RCR14582	1.2999999999999299	1.3333333333339794
RCR20005	174.02919025052847	196.73377323025534
RCR20011	-40.282295040685504	-36.26463425392416
RCR20025	35.356298430587835	40.002815986486866
RCR20069	-6.666666666666694	-6.600000000000563
RCR20085	156.76937436861527	177.5285637722396
RCR20090	0.9999999999999998	2.019999999999887
RCR20137	6.6000000000004775	6.666666666666659
RCR20169	4.896081135283339	7.000000000000114
RCR20171	-5.666666666668696	-4.579999999999373
RCR20257	-1.053854279134094	-0.9317548128226458
RCR20270	174.0291902505247	196.73377323025346
RCR20384	6.67860659351366	10.000000000000087
RCR20558	0.0	2.1039188647178975
RCR20562	6.600000000001214	6.666666666666687
RCR20575	200.07674705820432	226.01606827092496
RCR20594	1.000000000000152	2.0199999999988294
RCR20598	0.9120018386562273	3.090257822170835
RCR21045	4.9800000000028115	5.999999999998954
RCR21046	34.42412956559339	38.94896170735168
RCR21047	68.84825913118678	77.89792341470336
RCR21048	46.58774064113244	52.692713956697816
RCR30005	1.0	1.8487715528208601
RCR30008	27.5646342539128	37.14023581833703
RCR30011	-50.002815986391965	-39.61694408768335
RCR30013	1.0	4.473333333332435
RCR30014	1.0	2.019999999999024
RCR30024	1.0	2.784230298860341
RCR30032	-10.0	-6.678606593531806
RCR30033	1.0	1.8394543548577755
RCR30070	1.0	1.0333333333331183
RCR30077	-2.5027205427474075	-1.5400000000001786
RCR30095	0.0	3.4733333333324334
RCR30099	3.558668505324398	9.99999999999987
RCR30115	33.675168964581395	37.441253149089015
RCR30116	0.0	0.10000000000072368
RCR30188	1.0	2.0199999999984266
RCR30263	9.900000000000022	10.0
RCR30264	9.900000000000022	10.0
RCR30268	1.8635096256464294	2.107708558268655
RCR30285	1.8635096256464703	2.10770855826877
RCR30325	1.8635096256464707	2.10770855826877
RCR30439	0.0	3.1548651732035573
RCR30500	0.4800000000034745	0.7143285888630162
RCR30533	-2.587496904808831	-1.5199999999951381
RCR30536	-10.0	-5.9915176587738745
RCR40013	49.908143879571526	59.77539027214766
RCR40014	-50.00281598648871	-39.616944087679485
RCR40028	12.802197749036395	18.000000000005798
RCR40037	-10.0	-6.6786065935134715
RCR40066	4.52666666666583	8.000000000001746
RCR40067	0.9999999999994316	4.473333333333812
RCR40070	1.0000000000001137	2.0199999999975944
RCR40107	35.561319986911194	39.54896170735394
RCR40111	9.90000000000029	10.000000000000885
RCR40437	-0.7143285888585514	-0.4799999999991548
RCR40438	1.0	1.0333333333333083
RCR40450	-2.5027205427469585	-1.539999999999876
RCR40459	1.0	2.019999999999456
RCR40465	1.0	1.0333333333342014
RCR40466	1.0000000000001916	1.9858658445210853
RCR40467	0.999999999997354	1.9627205427531864
RCR40468	0.2856714111390652	0.5533333333347545
RCR40842	0.0	3.154865173206277
RCR40995	0.9999999999996589	2.0199999999992997
RCR41020	8.151228447176628	9.0
RCR41023	1.8635096256454877	2.1077085582690107
RCR41024	2.74741740660713	3.4352719641485536
RCR41027	5.494834813214261	6.870543928297336
RCR41087	-2.0199999999975558	-0.9999999999995978
RCR41460	1.0	1.8394543548620277
RCR41464	0.9999999999998863	2.784230298868465
RCR41465	3.9915176587760888	8.000000000004041
RCR41476	0.0	1.3058158924460026
RCR41524	1.0	1.9150831561142325
RCR90191	3.5586685053207234	10.000000000002302
RCR30125	-0.7143285888626747	-0.4800000000013766
RCR30053	-10.0	-9.899999999998263
RCR30002	1.0	1.9627205427519594
RCR30054	1.0	1.0333333333342034
RCR30086	1.0	1.9150831561105395
RCR30131	1.0	1.033333333333122
RCR30238	1.0	1.985865844517077
RCR30410	1.0	2.0200000000003264
RCR90192	1.0	1.1111111111103016
RCR90193	1.0	2.3018254936700977
